customer_id,plan_type,monthly_price,start_date,end_date,is_active,auto_renew
C003808,Standard,499,2025-06-07,,1,1
C003809,Standard,499,2025-07-04,,1,1
C003810,Basic,199,2024-11-12,,1,1
C003811,Premium,999,2025-03-01,,1,1
C003812,Basic,199,2024-10-14,2025-05-22,0,0
C003813,Premium,999,2025-04-21,,1,1
C003814,Basic,199,2024-09-13,,1,1
C003815,Premium,999,2025-01-18,2025-02-23,0,0
C003816,Standard,499,2025-05-25,2025-11-16,0,0
C003817,Basic,199,2025-11-13,,1,0
C003818,Basic,199,2025-10-08,2025-12-19,0,0
C003819,Premium,999,2025-06-05,,1,1
C003820,Premium,999,2025-05-13,2025-11-16,0,0
C003821,Basic,199,2024-12-07,,1,0
C003822,Standard,499,2025-07-12,,1,0
C003823,Standard,499,2025-05-23,,1,1
C003824,Basic,199,2025-09-15,,1,1
C003825,Premium,999,2024-12-23,2025-09-07,0,0
C003826,Basic,199,2024-07-08,,1,1
C003827,Standard,499,2025-05-20,,1,1
C003828,Basic,199,2025-03-13,,1,1
C003829,Basic,199,2025-02-15,,1,1
C003830,Basic,199,2025-09-23,2025-12-06,0,0
C003831,Basic,199,2025-04-13,,1,0
C003832,Standard,499,2025-07-07,,1,0
C003833,Premium,999,2024-11-18,,1,1
C003834,Premium,999,2025-06-08,2025-10-26,0,0
C003835,Basic,199,2025-11-07,,1,1
C003836,Standard,499,2025-10-20,,1,1
C003837,Standard,499,2025-10-03,2025-12-07,0,0
C003838,Premium,999,2025-07-06,2025-12-05,0,0
C003839,Standard,499,2025-05-12,,1,1
C003840,Standard,499,2025-11-14,,1,1
C003841,Standard,499,2024-10-23,2025-07-06,0,0
C003842,Basic,199,2024-12-30,,1,1
C003843,Premium,999,2024-09-25,,1,0
C003844,Basic,199,2025-04-17,,1,0
C003845,Basic,199,2024-11-24,,1,1
C003846,Basic,199,2025-01-21,2025-07-17,0,0
C003847,Basic,199,2025-03-30,,1,0
C003848,Basic,199,2024-09-20,,1,1
C003849,Basic,199,2024-09-19,,1,0
C003850,Premium,999,2024-07-23,,1,1
C003851,Standard,499,2024-08-04,,1,0
C003852,Standard,499,2025-08-22,,1,1
C003853,Standard,499,2025-02-06,,1,1
C003854,Basic,199,2024-08-10,,1,1
C003855,Premium,999,2025-03-27,,1,1
C003856,Standard,499,2025-10-30,,1,1
C003857,Premium,999,2024-12-03,,1,1
C003858,Basic,199,2025-07-13,,1,0
C003859,Premium,999,2025-08-09,,1,1
C003860,Standard,499,2025-02-17,,1,0
C003861,Standard,499,2025-04-27,,1,1
C003862,Basic,199,2024-11-18,2025-03-11,0,0
C003863,Premium,999,2025-10-22,,1,1
C003864,Standard,499,2025-11-29,2025-12-07,0,0
C003865,Standard,499,2024-10-04,,1,1
C003866,Basic,199,2025-08-14,2025-12-26,0,0
C003867,Standard,499,2025-07-11,,1,0
C003868,Premium,999,2025-11-30,,1,1
C003869,Basic,199,2024-07-14,,1,0
C003870,Standard,499,2025-03-05,,1,1
C003871,Premium,999,2024-12-20,2025-03-04,0,0
C003872,Basic,199,2024-11-24,2025-03-07,0,0
C003873,Premium,999,2025-10-03,,1,0
C003874,Premium,999,2024-12-14,,1,1
C003875,Standard,499,2025-01-03,,1,1
C003876,Premium,999,2024-11-30,,1,1
C003877,Standard,499,2025-11-11,2025-12-21,0,0
C003878,Standard,499,2025-07-06,,1,0
C003879,Basic,199,2024-08-14,2025-05-14,0,0
C003880,Standard,499,2025-02-13,,1,0
C003881,Basic,199,2025-11-15,,1,1
C003882,Basic,199,2025-02-26,,1,1
C003883,Standard,499,2024-09-06,,1,1
C003884,Standard,499,2025-03-31,2025-12-20,0,0
C003885,Standard,499,2025-07-17,,1,1
C003886,Basic,199,2025-02-28,2025-05-02,0,0
C003887,Standard,499,2024-08-16,,1,1
C003888,Basic,199,2025-01-31,2025-09-10,0,0
C003889,Standard,499,2025-07-08,,1,1
C003890,Standard,499,2025-08-05,,1,0
C003891,Basic,199,2025-10-27,,1,0
C003892,Basic,199,2025-10-12,,1,0
C003893,Standard,499,2024-08-20,,1,1
C003894,Standard,499,2024-08-13,,1,1
C003895,Basic,199,2025-05-31,,1,0
C003896,Standard,499,2024-10-17,,1,1
C003897,Basic,199,2025-04-10,,1,0
C003898,Basic,199,2025-03-30,,1,1
C003899,Standard,499,2024-12-29,,1,1
C003900,Premium,999,2025-07-24,,1,1
C003901,Basic,199,2025-07-26,,1,1
C003902,Basic,199,2025-07-13,,1,1
C003903,Standard,499,2024-09-21,,1,1
C003904,Basic,199,2025-03-18,,1,1
C003905,Premium,999,2025-07-24,,1,0
C003906,Standard,499,2025-02-17,2025-05-03,0,0
C003907,Premium,999,2025-08-23,,1,0
C003908,Basic,199,2025-06-30,,1,1
C003909,Basic,199,2025-06-22,2025-07-25,0,0
C003910,Premium,999,2025-11-14,,1,1
C003911,Standard,499,2025-11-09,2025-12-10,0,0
C003912,Basic,199,2024-07-10,,1,0
C003913,Standard,499,2025-11-29,,1,1
C003914,Basic,199,2024-11-23,2025-05-11,0,0
C003915,Premium,999,2025-09-27,,1,1
C003916,Basic,199,2024-12-20,,1,1
C003917,Premium,999,2025-02-24,,1,1
C003918,Basic,199,2024-09-20,,1,0
C003919,Standard,499,2025-04-17,,1,1
C003920,Premium,999,2025-02-05,,1,0
C003921,Basic,199,2024-12-04,,1,1
C003922,Basic,199,2025-01-11,2025-09-10,0,0
C003923,Basic,199,2024-12-12,,1,0
C003924,Basic,199,2025-07-09,,1,1
C003925,Premium,999,2024-11-02,,1,1
C003926,Standard,499,2025-02-24,,1,1
C003927,Standard,499,2025-09-01,,1,1
C003928,Standard,499,2025-06-07,,1,0
C003929,Premium,999,2024-10-28,,1,1
C003930,Basic,199,2025-11-09,,1,1
C003931,Standard,499,2025-11-06,,1,0
C003932,Basic,199,2025-11-06,,1,1
C003933,Premium,999,2025-02-04,,1,1
C003934,Basic,199,2024-12-16,,1,1
C003935,Premium,999,2025-08-28,,1,1
C003936,Standard,499,2024-07-26,,1,0
C003937,Premium,999,2025-03-10,,1,1
C003938,Basic,199,2024-08-17,,1,1
C003939,Premium,999,2024-11-11,,1,1
C003940,Premium,999,2024-12-15,,1,1
C003941,Standard,499,2024-11-18,2025-03-17,0,0
C003942,Standard,499,2024-08-13,,1,1
C003943,Basic,199,2024-12-01,,1,1
C003944,Basic,199,2024-08-30,,1,0
C003945,Basic,199,2024-12-21,2025-09-13,0,0
C003946,Premium,999,2025-03-25,,1,1
C003947,Standard,499,2025-01-04,,1,1
C003948,Standard,499,2025-08-23,,1,1
C003949,Premium,999,2024-07-23,,1,0
C003950,Premium,999,2025-04-20,,1,1
C003951,Premium,999,2024-09-29,,1,1
C003952,Basic,199,2025-02-10,,1,1
C003953,Premium,999,2025-10-06,,1,1
C003954,Basic,199,2025-10-29,,1,1
C003955,Basic,199,2025-11-09,2025-12-24,0,0
C003956,Premium,999,2024-12-25,2025-04-29,0,0
C003957,Basic,199,2025-02-13,2025-09-26,0,0
C003958,Premium,999,2025-08-28,2025-12-13,0,0
C003959,Standard,499,2024-11-27,,1,1
C003960,Premium,999,2025-01-06,,1,0
C003961,Basic,199,2025-03-31,2025-12-29,0,0
C003962,Basic,199,2024-12-22,,1,0
C003963,Standard,499,2025-06-19,,1,0
C003964,Premium,999,2025-10-11,,1,1
C003965,Basic,199,2024-09-12,2025-03-15,0,0
C003966,Basic,199,2025-02-24,,1,1
C003967,Premium,999,2025-07-26,,1,1
C003968,Basic,199,2025-08-02,2025-12-15,0,0
C003969,Basic,199,2024-11-16,,1,0
C003970,Basic,199,2024-10-23,,1,1
C003971,Premium,999,2024-07-20,,1,0
C003972,Basic,199,2025-01-27,2025-10-21,0,0
C003973,Premium,999,2025-09-06,,1,1
C003974,Standard,499,2024-12-04,,1,1
C003975,Basic,199,2024-10-10,,1,1
C003976,Premium,999,2025-01-01,2025-05-25,0,0
C003977,Premium,999,2025-11-03,,1,0
C003978,Standard,499,2024-08-12,,1,0
C003979,Standard,499,2025-12-01,,1,0
C003980,Standard,499,2024-11-01,2024-12-14,0,0
C003981,Basic,199,2024-10-07,,1,1
C003982,Standard,499,2025-11-09,,1,0
C003983,Premium,999,2024-11-14,2024-12-15,0,0
C003984,Basic,199,2024-07-05,,1,0
C003985,Standard,499,2025-09-18,,1,1
C003986,Basic,199,2025-09-07,,1,1
C003987,Standard,499,2025-07-18,,1,1
C003988,Basic,199,2024-08-17,2024-12-03,0,0
C003989,Basic,199,2025-09-16,,1,1
C003990,Standard,499,2025-02-23,,1,0
C003991,Basic,199,2025-11-09,,1,1
C003992,Standard,499,2025-07-29,2025-12-21,0,0
C003993,Basic,199,2025-06-27,,1,1
C003994,Basic,199,2024-10-12,,1,1
C003995,Standard,499,2025-09-12,2025-12-27,0,0
C003996,Premium,999,2024-11-18,,1,1
C003997,Standard,499,2025-03-21,,1,1
C003998,Standard,499,2025-11-04,,1,0
C003999,Premium,999,2025-02-27,,1,1
C004000,Standard,499,2024-09-27,,1,0
C004001,Standard,499,2025-04-20,2025-10-14,0,0
C004002,Basic,199,2025-08-26,2025-12-25,0,0
C004003,Basic,199,2025-03-24,,1,1
C004004,Standard,499,2025-01-13,2025-10-21,0,0
C004005,Premium,999,2024-07-09,2024-12-11,0,0
C004006,Premium,999,2024-07-11,,1,1
C004007,Standard,499,2024-11-01,,1,0
C004008,Premium,999,2024-07-11,,1,1
C004009,Standard,499,2025-07-23,2025-09-05,0,0
C004010,Basic,199,2025-01-30,,1,1
C004011,Standard,499,2025-05-23,,1,1
C004012,Basic,199,2025-08-26,,1,1
C004013,Premium,999,2025-07-09,,1,0
C004014,Premium,999,2024-10-21,2025-01-20,0,0
C004015,Basic,199,2024-12-09,,1,1
C004016,Premium,999,2025-09-13,,1,1
C004017,Basic,199,2025-03-20,,1,0
C004018,Basic,199,2025-03-28,2025-09-15,0,0
C004019,Premium,999,2025-09-10,,1,0
C004020,Standard,499,2025-07-13,,1,1
C004021,Standard,499,2025-04-12,,1,1
C004022,Standard,499,2025-08-14,,1,1
C004023,Standard,499,2025-01-28,,1,1
C004024,Basic,199,2025-08-31,,1,1
C004025,Premium,999,2025-11-10,,1,0
C004026,Basic,199,2025-01-03,,1,1
C004027,Premium,999,2025-07-18,2025-12-28,0,0
C004028,Basic,199,2025-11-11,2025-12-12,0,0
C004029,Basic,199,2025-03-20,,1,1
C004030,Standard,499,2025-05-14,,1,0
C004031,Premium,999,2025-06-21,,1,1
C004032,Standard,499,2025-08-15,,1,1
C004033,Premium,999,2024-11-22,,1,0
C004034,Standard,499,2024-11-02,,1,0
C004035,Standard,499,2025-02-24,2025-11-27,0,0
C004036,Standard,499,2025-10-04,2025-12-03,0,0
C004037,Basic,199,2024-12-16,2025-05-27,0,0
C004038,Basic,199,2024-10-14,2025-07-14,0,0
C004039,Basic,199,2025-02-08,,1,1
C004040,Standard,499,2025-08-18,2025-11-17,0,0
C004041,Standard,499,2025-06-15,2025-12-14,0,0
C004042,Standard,499,2024-08-26,,1,1
C004043,Standard,499,2024-12-15,,1,1
C004044,Basic,199,2025-08-06,2025-09-13,0,0
C004045,Basic,199,2024-07-09,,1,1
C004046,Basic,199,2024-10-05,2025-03-16,0,0
C004047,Standard,499,2024-11-29,,1,1
C004048,Standard,499,2025-10-29,2025-12-12,0,0
C004049,Standard,499,2025-09-22,,1,0
C004050,Basic,199,2024-10-02,,1,1
C004051,Basic,199,2024-09-07,2024-11-05,0,0
C004052,Standard,499,2025-03-30,,1,1
C004053,Premium,999,2025-02-16,,1,0
C004054,Premium,999,2025-07-18,2025-10-30,0,0
C004055,Premium,999,2024-09-23,,1,0
C004056,Basic,199,2024-08-11,,1,0
C004057,Basic,199,2025-08-01,,1,1
C004058,Standard,499,2025-08-18,,1,0
C004059,Standard,499,2025-04-23,,1,1
C004060,Standard,499,2024-08-31,,1,1
C004061,Basic,199,2024-12-30,2025-07-11,0,0
C004062,Standard,499,2025-11-22,,1,1
C004063,Standard,499,2025-09-26,,1,0
C004064,Standard,499,2024-07-14,,1,1
C004065,Premium,999,2025-01-26,,1,1
C004066,Premium,999,2025-04-22,,1,1
C004067,Standard,499,2025-01-19,2025-10-12,0,0
C004068,Premium,999,2024-08-07,,1,0
C004069,Basic,199,2025-02-26,,1,0
C004070,Basic,199,2024-12-24,,1,1
C004071,Basic,199,2024-08-09,,1,1
C004072,Standard,499,2025-07-07,,1,1
C004073,Basic,199,2025-03-05,,1,1
C004074,Standard,499,2024-07-04,,1,0
C004075,Premium,999,2024-12-12,,1,1
C004076,Basic,199,2024-09-30,,1,0
C004077,Basic,199,2025-04-12,,1,1
C004078,Basic,199,2025-08-17,,1,1
C004079,Basic,199,2025-06-30,,1,1
C004080,Basic,199,2025-08-12,,1,1
C004081,Basic,199,2025-08-23,,1,1
C004082,Basic,199,2025-01-25,,1,1
C004083,Premium,999,2024-07-19,,1,1
C004084,Basic,199,2024-09-12,,1,0
C004085,Standard,499,2024-10-04,,1,1
C004086,Basic,199,2025-04-21,,1,0
C004087,Standard,499,2025-06-25,,1,1
C004088,Standard,499,2025-06-24,,1,1
C004089,Standard,499,2025-04-13,,1,1
C004090,Premium,999,2025-02-20,,1,1
C004091,Basic,199,2025-01-19,,1,1
C004092,Basic,199,2025-10-12,,1,1
C004093,Standard,499,2025-08-21,,1,1
C004094,Basic,199,2024-07-08,,1,0
C004095,Premium,999,2025-03-28,,1,1
C004096,Premium,999,2024-12-30,2025-04-08,0,0
C004097,Basic,199,2025-08-24,,1,0
C004098,Standard,499,2024-10-21,2025-05-21,0,0
C004099,Standard,499,2024-09-16,,1,1
C004100,Basic,199,2025-12-01,,1,0
C004101,Standard,499,2025-05-01,,1,0
C004102,Standard,499,2025-06-17,2025-10-08,0,0
C004103,Standard,499,2024-10-31,,1,1
C004104,Basic,199,2025-03-24,,1,1
C004105,Standard,499,2025-03-17,,1,0
C004106,Basic,199,2025-09-30,,1,1
C004107,Standard,499,2025-07-25,2025-09-20,0,0
C004108,Standard,499,2025-11-11,,1,1
C004109,Standard,499,2025-03-10,2025-08-26,0,0
C004110,Basic,199,2025-06-16,,1,0
C004111,Premium,999,2025-10-16,,1,1
C004112,Standard,499,2025-10-18,,1,1
C004113,Basic,199,2024-08-01,,1,1
C004114,Standard,499,2025-11-09,,1,1
C004115,Standard,499,2024-10-31,,1,0
C004116,Premium,999,2025-03-25,,1,1
C004117,Standard,499,2024-09-11,,1,1
C004118,Basic,199,2025-07-30,,1,1
C004119,Standard,499,2025-02-14,,1,1
C004120,Standard,499,2025-02-24,,1,0
C004121,Basic,199,2025-05-23,,1,1
C004122,Standard,499,2025-08-30,2025-12-17,0,0
C004123,Basic,199,2025-06-30,,1,0
C004124,Basic,199,2024-07-13,,1,0
C004125,Basic,199,2025-03-30,,1,1
C004126,Premium,999,2025-03-15,,1,0
C004127,Standard,499,2025-04-24,,1,1
C004128,Premium,999,2024-10-07,,1,0
C004129,Basic,199,2025-08-16,,1,1
C004130,Premium,999,2025-06-19,,1,0
C004131,Basic,199,2024-09-19,,1,0
C004132,Standard,499,2025-01-02,,1,1
C004133,Premium,999,2025-11-03,2025-12-29,0,0
C004134,Premium,999,2025-05-21,2025-11-15,0,0
C004135,Basic,199,2025-07-01,,1,1
C004136,Basic,199,2025-02-12,2025-08-10,0,0
C004137,Standard,499,2025-04-05,2025-06-13,0,0
C004138,Premium,999,2025-01-07,,1,1
C004139,Basic,199,2025-01-14,,1,0
C004140,Standard,499,2025-11-26,,1,1
C004141,Standard,499,2025-01-24,,1,0
C004142,Standard,499,2025-03-01,,1,1
C004143,Standard,499,2025-03-08,,1,0
C004144,Premium,999,2025-04-01,,1,1
C004145,Basic,199,2025-01-31,,1,1
C004146,Standard,499,2025-02-23,,1,1
C004147,Premium,999,2025-01-27,,1,1
C004148,Basic,199,2025-03-16,,1,1
C004149,Standard,499,2025-07-03,,1,1
C004150,Standard,499,2024-12-10,,1,1
C004151,Basic,199,2024-10-21,,1,1
C004152,Basic,199,2024-11-03,2025-08-23,0,0
C004153,Basic,199,2024-09-22,,1,1
C004154,Standard,499,2025-11-20,,1,1
C004155,Basic,199,2024-07-10,,1,0
C004156,Basic,199,2024-08-16,,1,1
C004157,Standard,499,2025-11-09,2025-12-06,0,0
C004158,Standard,499,2025-07-19,,1,1
C004159,Basic,199,2025-05-22,,1,0
C004160,Standard,499,2025-11-20,,1,1
C004161,Basic,199,2025-04-11,,1,1
C004162,Standard,499,2025-11-18,2025-12-06,0,0
C004163,Premium,999,2025-01-07,2025-03-26,0,0
C004164,Premium,999,2025-04-16,,1,0
C004165,Standard,499,2025-08-15,,1,1
C004166,Premium,999,2025-02-16,2025-06-11,0,0
C004167,Standard,499,2024-11-12,2025-05-26,0,0
C004168,Premium,999,2024-08-28,,1,1
C004169,Standard,499,2025-09-10,,1,0
C004170,Standard,499,2025-11-05,,1,1
C004171,Basic,199,2024-08-06,2025-02-13,0,0
C004172,Premium,999,2025-11-30,,1,1
C004173,Basic,199,2025-06-24,,1,1
C004174,Premium,999,2025-08-11,,1,1
C004175,Basic,199,2024-12-29,,1,1
C004176,Premium,999,2025-10-15,,1,1
C004177,Standard,499,2024-11-04,,1,1
C004178,Standard,499,2025-10-18,,1,1
C004179,Premium,999,2025-05-23,,1,1
C004180,Basic,199,2024-07-12,,1,1
C004181,Basic,199,2024-07-16,,1,0
C004182,Premium,999,2025-02-04,,1,1
C004183,Basic,199,2025-07-27,,1,1
C004184,Premium,999,2024-10-15,2025-04-17,0,0
C004185,Premium,999,2025-06-02,2025-11-17,0,0
C004186,Premium,999,2025-07-09,,1,0
C004187,Standard,499,2025-03-26,,1,0
C004188,Standard,499,2025-01-11,,1,0
C004189,Premium,999,2025-03-30,2025-10-31,0,0
C004190,Premium,999,2025-03-03,,1,1
C004191,Premium,999,2025-04-05,2025-06-23,0,0
C004192,Premium,999,2025-10-29,,1,1
C004193,Standard,499,2025-06-20,,1,0
C004194,Premium,999,2025-07-13,,1,1
C004195,Standard,499,2025-01-08,,1,1
C004196,Standard,499,2025-11-26,2025-12-04,0,0
C004197,Basic,199,2025-09-11,2025-12-23,0,0
C004198,Basic,199,2025-02-04,2025-03-12,0,0
C004199,Basic,199,2025-09-06,,1,1
C004200,Basic,199,2025-07-20,,1,1
C004201,Standard,499,2025-07-12,,1,1
C004202,Standard,499,2025-08-18,2025-11-26,0,0
C004203,Standard,499,2025-04-16,,1,1
C004204,Premium,999,2025-10-08,2025-12-21,0,0
C004205,Basic,199,2025-01-04,2025-08-12,0,0
C004206,Standard,499,2024-11-15,,1,1
C004207,Standard,499,2025-02-23,2025-11-28,0,0
C004208,Premium,999,2024-10-14,,1,0
C004209,Basic,199,2025-04-06,,1,0
C004210,Premium,999,2025-03-02,2025-10-28,0,0
C004211,Basic,199,2025-09-19,,1,1
C004212,Basic,199,2025-07-29,,1,0
C004213,Basic,199,2025-01-20,2025-08-12,0,0
C004214,Premium,999,2024-11-30,,1,0
C004215,Premium,999,2024-12-04,2025-03-27,0,0
C004216,Premium,999,2025-10-31,,1,1
C004217,Basic,199,2024-07-13,,1,1
C004218,Basic,199,2024-12-31,2025-03-23,0,0
C004219,Premium,999,2025-09-08,2025-12-26,0,0
C004220,Standard,499,2025-11-27,,1,1
C004221,Basic,199,2024-11-18,2025-09-01,0,0
C004222,Premium,999,2025-05-23,,1,1
C004223,Standard,499,2025-11-14,,1,1
C004224,Premium,999,2025-05-07,,1,0
C004225,Premium,999,2025-03-17,,1,1
C004226,Standard,499,2024-08-21,,1,0
C004227,Premium,999,2025-08-15,2025-12-04,0,0
C004228,Basic,199,2024-10-13,2025-02-16,0,0
C004229,Standard,499,2024-12-18,2025-10-13,0,0
C004230,Basic,199,2024-09-03,,1,1
C004231,Standard,499,2025-02-09,,1,1
C004232,Standard,499,2025-03-21,,1,0
C004233,Basic,199,2025-11-03,2025-12-17,0,0
C004234,Standard,499,2024-10-10,2025-07-02,0,0
C004235,Premium,999,2025-10-07,,1,1
C004236,Standard,499,2025-06-11,2025-08-19,0,0
C004237,Premium,999,2025-03-27,,1,1
C004238,Basic,199,2025-07-08,2025-10-05,0,0
C004239,Premium,999,2025-07-07,,1,1
C004240,Basic,199,2025-03-24,,1,0
C004241,Premium,999,2025-06-21,,1,1
C004242,Basic,199,2024-07-24,2024-10-29,0,0
C004243,Standard,499,2025-08-29,,1,1
C004244,Basic,199,2024-11-05,,1,1
C004245,Standard,499,2025-06-28,,1,1
C004246,Standard,499,2025-01-23,,1,0
C004247,Basic,199,2024-12-29,,1,1
C004248,Basic,199,2025-04-21,,1,1
C004249,Premium,999,2025-07-02,,1,1
C004250,Standard,499,2025-06-01,,1,1
C004251,Basic,199,2025-11-15,,1,0
C004252,Basic,199,2025-10-04,,1,1
C004253,Standard,499,2024-09-22,,1,0
C004254,Standard,499,2025-07-29,,1,1
C004255,Standard,499,2025-04-23,,1,1
C004256,Standard,499,2025-10-21,,1,1
C004257,Basic,199,2024-11-29,,1,0
C004258,Standard,499,2024-12-22,2025-01-29,0,0
C004259,Basic,199,2025-06-14,,1,1
C004260,Standard,499,2025-09-08,,1,1
C004261,Basic,199,2025-08-22,,1,1
C004262,Premium,999,2024-09-15,2025-06-17,0,0
C004263,Basic,199,2024-09-23,2025-04-19,0,0
C004264,Premium,999,2024-12-16,,1,1
C004265,Standard,499,2025-06-20,,1,1
C004266,Standard,499,2025-02-22,,1,1
C004267,Premium,999,2025-05-21,2025-11-26,0,0
C004268,Standard,499,2025-05-24,,1,1
C004269,Basic,199,2025-04-28,,1,0
C004270,Premium,999,2025-04-03,,1,0
C004271,Premium,999,2025-08-12,2025-12-26,0,0
C004272,Standard,499,2025-04-07,,1,1
C004273,Premium,999,2025-10-02,,1,1
C004274,Standard,499,2025-07-10,,1,1
C004275,Standard,499,2025-10-08,,1,0
C004276,Standard,499,2025-08-31,2025-12-02,0,0
C004277,Standard,499,2024-12-22,,1,0
C004278,Premium,999,2025-01-08,,1,0
C004279,Standard,499,2024-07-27,,1,1
C004280,Basic,199,2024-11-09,,1,0
C004281,Standard,499,2025-03-01,,1,1
C004282,Premium,999,2025-03-18,2025-12-06,0,0
C004283,Standard,499,2024-09-23,,1,0
C004284,Basic,199,2025-02-04,,1,1
C004285,Premium,999,2024-12-21,,1,1
C004286,Basic,199,2025-08-14,,1,0
C004287,Basic,199,2024-10-17,,1,1
C004288,Standard,499,2024-10-09,,1,0
C004289,Basic,199,2024-09-07,,1,1
C004290,Premium,999,2025-10-31,,1,0
C004291,Basic,199,2024-08-28,,1,1
C004292,Standard,499,2024-07-30,,1,1
C004293,Standard,499,2025-08-14,,1,1
C004294,Basic,199,2024-09-27,,1,1
C004295,Premium,999,2024-10-18,,1,1
C004296,Standard,499,2025-03-29,,1,1
C004297,Standard,499,2024-12-10,2025-07-03,0,0
C004298,Premium,999,2024-09-28,2025-01-24,0,0
C004299,Standard,499,2025-08-07,,1,1
C004300,Premium,999,2025-05-16,,1,1
C004301,Premium,999,2025-02-23,,1,1
C004302,Basic,199,2025-03-14,,1,0
C004303,Standard,499,2025-04-20,,1,0
C004304,Premium,999,2025-09-30,2025-12-30,0,0
C004305,Premium,999,2024-11-10,2025-02-08,0,0
C004306,Standard,499,2024-11-15,,1,1
C004307,Standard,499,2024-12-25,2025-05-17,0,0
C004308,Standard,499,2024-08-02,2024-11-05,0,0
C004309,Standard,499,2024-08-08,,1,1
C004310,Premium,999,2025-07-04,,1,0
C004311,Basic,199,2025-06-02,,1,1
C004312,Premium,999,2025-11-03,,1,0
C004313,Standard,499,2025-10-25,2025-12-08,0,0
C004314,Standard,499,2025-04-08,,1,1
C004315,Basic,199,2025-10-02,,1,1
C004316,Basic,199,2024-11-19,,1,1
C004317,Standard,499,2025-01-01,,1,1
C004318,Basic,199,2025-10-14,2025-12-21,0,0
C004319,Standard,499,2025-09-22,,1,1
C004320,Basic,199,2025-05-17,,1,1
C004321,Basic,199,2025-06-24,2025-09-26,0,0
C004322,Basic,199,2025-11-09,,1,1
C004323,Standard,499,2025-02-21,,1,0
C004324,Standard,499,2024-10-03,2025-02-17,0,0
C004325,Basic,199,2025-09-29,,1,1
C004326,Standard,499,2025-05-15,,1,0
C004327,Basic,199,2025-07-13,,1,1
C004328,Basic,199,2025-08-30,,1,1
C004329,Premium,999,2025-03-27,2025-07-01,0,0
C004330,Premium,999,2024-12-10,2025-02-18,0,0
C004331,Standard,499,2025-05-10,,1,1
C004332,Basic,199,2024-07-14,,1,1
C004333,Basic,199,2024-07-04,2025-03-08,0,0
C004334,Basic,199,2024-11-20,,1,1
C004335,Premium,999,2025-06-21,,1,0
C004336,Basic,199,2025-04-23,,1,0
C004337,Basic,199,2025-10-27,,1,1
C004338,Basic,199,2024-07-12,,1,1
C004339,Basic,199,2025-11-19,2025-12-28,0,0
C004340,Standard,499,2025-11-04,,1,1
C004341,Standard,499,2025-05-06,2025-06-14,0,0
C004342,Standard,499,2024-07-13,2025-04-16,0,0
C004343,Premium,999,2025-09-17,,1,0
C004344,Standard,499,2025-04-29,,1,1
C004345,Premium,999,2025-02-25,,1,1
C004346,Basic,199,2024-07-11,,1,1
C004347,Standard,499,2025-07-21,,1,1
C004348,Premium,999,2025-01-13,,1,0
C004349,Premium,999,2025-08-29,,1,1
C004350,Basic,199,2025-09-24,,1,1
C004351,Standard,499,2025-08-12,,1,1
C004352,Standard,499,2025-03-16,,1,1
C004353,Premium,999,2024-12-18,2025-08-25,0,0
C004354,Standard,499,2025-08-07,2025-09-27,0,0
C004355,Basic,199,2025-07-26,,1,0
C004356,Premium,999,2025-02-14,,1,0
C004357,Premium,999,2025-03-30,2025-08-07,0,0
C004358,Premium,999,2024-09-23,,1,0
C004359,Basic,199,2025-09-09,2025-12-03,0,0
C004360,Standard,499,2025-03-06,,1,0
C004361,Standard,499,2025-04-08,,1,1
C004362,Premium,999,2025-04-21,,1,1
C004363,Standard,499,2025-04-05,,1,1
C004364,Basic,199,2025-08-30,,1,1
C004365,Basic,199,2025-01-12,2025-02-27,0,0
C004366,Standard,499,2024-09-12,,1,0
C004367,Basic,199,2025-01-06,,1,1
C004368,Basic,199,2024-11-20,,1,1
C004369,Basic,199,2025-04-26,,1,1
C004370,Basic,199,2024-10-25,2025-08-13,0,0
C004371,Premium,999,2025-10-13,2025-12-12,0,0
C004372,Standard,499,2025-10-10,2025-12-27,0,0
C004373,Basic,199,2025-04-08,,1,0
C004374,Basic,199,2025-11-19,,1,1
C004375,Basic,199,2025-01-12,,1,0
C004376,Standard,499,2025-05-28,,1,1
C004377,Basic,199,2024-07-23,,1,0
C004378,Basic,199,2024-12-06,,1,1
C004379,Basic,199,2024-08-23,,1,1
C004380,Basic,199,2024-07-26,,1,1
C004381,Premium,999,2025-01-10,,1,1
C004382,Standard,499,2024-10-16,,1,0
C004383,Standard,499,2025-04-18,2025-09-24,0,0
C004384,Premium,999,2025-04-05,,1,0
C004385,Standard,499,2024-11-09,,1,1
C004386,Standard,499,2025-09-25,2025-11-16,0,0
C004387,Standard,499,2024-07-12,,1,1
C004388,Basic,199,2025-02-27,,1,1
C004389,Premium,999,2024-10-04,,1,1
C004390,Basic,199,2024-12-05,,1,1
C004391,Basic,199,2024-07-19,,1,1
C004392,Standard,499,2025-11-21,,1,1
C004393,Standard,499,2025-02-11,,1,1
C004394,Premium,999,2025-06-19,2025-08-21,0,0
C004395,Basic,199,2025-09-07,,1,1
C004396,Standard,499,2025-05-19,,1,0
C004397,Basic,199,2025-11-26,,1,1
C004398,Basic,199,2025-07-19,2025-12-09,0,0
C004399,Basic,199,2025-10-21,,1,0
C004400,Basic,199,2024-08-05,2024-09-09,0,0
C004401,Basic,199,2025-06-07,2025-08-25,0,0
C004402,Basic,199,2024-09-24,,1,1
