customer_id,age,gender,location,signup_date,device_type,acquisition_channel
C003904,18,Male,Patna,2025-03-18,iOS,Partner
C003905,26,Male,Pune,2025-07-24,Android,Organic
C003906,31,Male,Patna,2025-02-17,Android,Organic
C003907,50,Female,Vadodara,2025-08-23,Web,Organic
C003908,35,Male,Ahmedabad,2025-06-30,Android,Organic
C003909,24,Female,Kanpur,2025-06-22,Web,Ads
C003910,28,Female,Surat,2025-11-14,iOS,Ads
C003911,41,Male,Jaipur,2025-11-09,Android,Partner
C003912,24,Female,Hyderabad,2024-07-10,iOS,Ads
C003913,42,Male,Pune,2025-11-29,Android,Organic
C003914,26,Male,Visakhapatnam,2024-11-23,Android,Referral
C003915,22,Male,Surat,2025-09-27,Android,Organic
C003916,27,Female,Delhi,2024-12-20,iOS,Partner
C003917,18,Male,Patna,2025-02-24,iOS,Ads
C003918,18,Female,Kanpur,2024-09-20,Web,Ads
C003919,31,Male,Jaipur,2025-04-17,Web,Organic
C003920,31,Other,Surat,2025-02-05,Android,Organic
C003921,34,Female,Chennai,2024-12-04,iOS,Referral
C003922,31,Male,Pune,2025-01-11,Android,Ads
C003923,55,Female,Mumbai,2024-12-12,Android,Partner
C003924,33,Female,Chennai,2025-07-09,Android,Ads
C003925,18,Male,Kolkata,2024-11-02,iOS,Referral
C003926,20,Male,Nagpur,2025-02-24,Android,Partner
C003927,32,Male,Surat,2025-09-01,Android,Organic
C003928,27,Female,Ahmedabad,2025-06-07,Android,Referral
C003929,19,Female,Ghaziabad,2024-10-28,Android,Organic
C003930,31,Male,Delhi,2025-11-09,Web,Referral
C003931,31,Male,Thane,2025-11-06,Web,Referral
C003932,47,Female,Lucknow,2025-11-06,iOS,Ads
C003933,22,Female,Ahmedabad,2025-02-04,iOS,Organic
C003934,27,Female,Delhi,2024-12-16,iOS,Ads
C003935,47,Other,Thane,2025-08-28,iOS,Partner
C003936,35,Male,Kolkata,2024-07-26,iOS,Partner
C003937,22,Male,Chennai,2025-03-10,Android,Referral
C003938,24,Male,Bangalore,2024-08-17,Android,Organic
C003939,19,Female,Surat,2024-11-11,Android,Partner
C003940,32,Male,Surat,2024-12-15,Android,Partner
C003941,42,Male,Bhopal,2024-11-18,Android,Ads
C003942,48,Female,Bangalore,2024-08-13,iOS,Organic
C003943,18,Male,Jaipur,2024-12-01,iOS,Partner
C003944,40,Male,Bangalore,2024-08-30,Android,Partner
C003945,33,Female,Vadodara,2024-12-21,Android,Organic
C003946,29,Male,Surat,2025-03-25,iOS,Partner
C003947,27,Male,Indore,2025-01-04,Android,Ads
C003948,18,Female,Delhi,2025-08-23,Android,Partner
C003949,38,Male,Pune,2024-07-23,iOS,Ads
C003950,18,Male,Lucknow,2025-04-20,Android,Ads
C003951,24,Female,Lucknow,2024-09-29,Web,Organic
C003952,36,Male,Ghaziabad,2025-02-10,iOS,Partner
C003953,18,Female,Mumbai,2025-10-06,Web,Ads
C003954,18,Male,Kolkata,2025-10-29,Android,Referral
C003955,44,Male,Indore,2025-11-09,Android,Organic
C003956,33,Male,Delhi,2024-12-25,Android,Referral
C003957,25,Male,Kolkata,2025-02-13,Android,Ads
C003958,33,Male,Mumbai,2025-08-28,Android,Organic
C003959,38,Male,Bangalore,2024-11-27,iOS,Organic
C003960,43,Female,Hyderabad,2025-01-06,Web,Organic
C003961,20,Male,Nagpur,2025-03-31,Web,Referral
C003962,21,Other,Bangalore,2024-12-22,Android,Ads
C003963,38,Male,Thane,2025-06-19,iOS,Organic
C003964,38,Male,Nagpur,2025-10-11,Android,Organic
C003965,18,Male,Surat,2024-09-12,Android,Ads
C003966,22,Female,Hyderabad,2025-02-24,Web,Organic
C003967,30,Female,Visakhapatnam,2025-07-26,Android,Ads
C003968,32,Female,Chennai,2025-08-02,Android,Referral
C003969,32,Male,Ahmedabad,2024-11-16,Web,Ads
C003970,18,Male,Lucknow,2024-10-23,Android,Ads
C003971,32,Female,Pune,2024-07-20,Web,Organic
C003972,24,Male,Visakhapatnam,2025-01-27,Android,Organic
C003973,20,Male,Pune,2025-09-06,Web,Referral
C003974,31,Male,Vadodara,2024-12-04,Android,Partner
C003975,30,Male,Jaipur,2024-10-10,Android,Ads
C003976,40,Male,Delhi,2025-01-01,Android,Organic
C003977,23,Female,Ghaziabad,2025-11-03,iOS,Ads
C003978,34,Female,Vadodara,2024-08-12,Web,Partner
C003979,18,Female,Kolkata,2025-12-01,iOS,Referral
C003980,29,Male,Lucknow,2024-11-01,Web,Partner
C003981,36,Female,Nagpur,2024-10-07,iOS,Organic
C003982,37,Female,Delhi,2025-11-09,Android,Referral
C003983,37,Female,Lucknow,2024-11-14,iOS,Referral
C003984,40,Male,Lucknow,2024-07-05,Android,Ads
C003985,27,Other,Chennai,2025-09-18,Android,Ads
C003986,36,Male,Hyderabad,2025-09-07,Android,Ads
C003987,50,Female,Delhi,2025-07-18,Android,Referral
C003988,27,Male,Pune,2024-08-17,iOS,Partner
C003989,45,Male,Patna,2025-09-16,Android,Organic
C003990,40,Male,Visakhapatnam,2025-02-23,iOS,Ads
C003991,29,Female,Surat,2025-11-09,Web,Partner
C003992,30,Male,Patna,2025-07-29,Android,Organic
C003993,33,Female,Ahmedabad,2025-06-27,iOS,Ads
C003994,40,Female,Kanpur,2024-10-12,iOS,Organic
C003995,36,Female,Mumbai,2025-09-12,Android,Organic
C003996,27,Female,Ghaziabad,2024-11-18,iOS,Partner
C003997,18,Female,Kanpur,2025-03-21,Android,Ads
C003998,38,Female,Kolkata,2025-11-04,Android,Referral
C003999,18,Male,Bangalore,2025-02-27,Android,Organic
C004000,18,Female,Chennai,2024-09-27,Android,Organic
C004001,27,Female,Indore,2025-04-20,Android,Partner
C004002,19,Male,Kanpur,2025-08-26,Android,Ads
C004003,35,Female,Nagpur,2025-03-24,Android,Organic
C004004,29,Male,Nagpur,2025-01-13,iOS,Partner
C004005,39,Male,Visakhapatnam,2024-07-09,Web,Ads
C004006,18,Male,Thane,2024-07-11,Android,Ads
C004007,25,Male,Kolkata,2024-11-01,Android,Ads
C004008,32,Female,Kanpur,2024-07-11,Android,Organic
C004009,32,Female,Delhi,2025-07-23,Web,Ads
C004010,38,Female,Hyderabad,2025-01-30,Android,Ads
C004011,22,Other,Ghaziabad,2025-05-23,Android,Organic
C004012,27,Male,Kanpur,2025-08-26,Android,Referral
C004013,37,Male,Bangalore,2025-07-09,iOS,Ads
C004014,18,Female,Visakhapatnam,2024-10-21,Android,Referral
C004015,35,Female,Kolkata,2024-12-09,Android,Organic
C004016,39,Male,Visakhapatnam,2025-09-13,iOS,Partner
C004017,18,Other,Visakhapatnam,2025-03-20,iOS,Partner
C004018,28,Female,Surat,2025-03-28,iOS,Organic
C004019,46,Other,Pune,2025-09-10,Android,Partner
C004020,38,Male,Delhi,2025-07-13,iOS,Ads
C004021,36,Male,Vadodara,2025-04-12,Android,Referral
C004022,41,Female,Delhi,2025-08-14,Android,Referral
C004023,50,Female,Nagpur,2025-01-28,Android,Organic
C004024,32,Male,Bhopal,2025-08-31,Android,Organic
C004025,27,Female,Visakhapatnam,2025-11-10,Android,Organic
C004026,41,Female,Surat,2025-01-03,Android,Ads
C004027,30,Male,Jaipur,2025-07-18,Android,Organic
C004028,22,Male,Jaipur,2025-11-11,Android,Ads
C004029,26,Female,Indore,2025-03-20,iOS,Organic
C004030,35,Male,Nagpur,2025-05-14,Android,Referral
C004031,27,Female,Surat,2025-06-21,Web,Organic
C004032,28,Male,Kanpur,2025-08-15,Android,Ads
C004033,21,Female,Bangalore,2024-11-22,Android,Organic
C004034,46,Female,Mumbai,2024-11-02,Android,Referral
C004035,28,Male,Ahmedabad,2025-02-24,iOS,Partner
C004036,24,Female,Vadodara,2025-10-04,iOS,Organic
C004037,25,Male,Nagpur,2024-12-16,Web,Referral
C004038,40,Male,Pune,2024-10-14,Android,Partner
C004039,37,Female,Nagpur,2025-02-08,Android,Partner
C004040,26,Other,Kolkata,2025-08-18,iOS,Ads
C004041,32,Male,Bangalore,2025-06-15,iOS,Organic
C004042,34,Male,Kolkata,2024-08-26,Web,Organic
C004043,24,Male,Bangalore,2024-12-15,Android,Ads
C004044,18,Male,Nagpur,2025-08-06,iOS,Ads
C004045,37,Male,Nagpur,2024-07-09,Android,Ads
C004046,25,Female,Nagpur,2024-10-05,Android,Referral
C004047,36,Male,Mumbai,2024-11-29,Android,Organic
C004048,35,Female,Ahmedabad,2025-10-29,iOS,Organic
C004049,32,Male,Chennai,2025-09-22,iOS,Partner
C004050,27,Female,Ghaziabad,2024-10-02,Android,Partner
C004051,25,Female,Visakhapatnam,2024-09-07,Android,Referral
C004052,20,Female,Jaipur,2025-03-30,Android,Organic
C004053,25,Male,Nagpur,2025-02-16,Android,Partner
C004054,37,Female,Nagpur,2025-07-18,Android,Organic
C004055,45,Female,Chennai,2024-09-23,Android,Referral
C004056,44,Female,Indore,2024-08-11,iOS,Organic
C004057,33,Female,Surat,2025-08-01,Android,Ads
C004058,45,Male,Indore,2025-08-18,Android,Referral
C004059,28,Female,Pune,2025-04-23,Web,Partner
C004060,19,Other,Visakhapatnam,2024-08-31,Android,Referral
C004061,51,Female,Hyderabad,2024-12-30,iOS,Partner
C004062,37,Female,Lucknow,2025-11-22,Android,Ads
C004063,18,Female,Lucknow,2025-09-26,Web,Referral
C004064,47,Female,Thane,2024-07-14,Android,Ads
C004065,24,Female,Ghaziabad,2025-01-26,iOS,Organic
C004066,26,Female,Kanpur,2025-04-22,Android,Referral
C004067,42,Male,Jaipur,2025-01-19,Web,Partner
C004068,45,Female,Bangalore,2024-08-07,Android,Organic
C004069,21,Female,Thane,2025-02-26,Android,Organic
C004070,46,Male,Kanpur,2024-12-24,Android,Organic
C004071,40,Male,Thane,2024-08-09,Web,Partner
C004072,24,Female,Mumbai,2025-07-07,iOS,Organic
C004073,29,Female,Thane,2025-03-05,Android,Organic
C004074,47,Male,Surat,2024-07-04,Android,Organic
C004075,18,Female,Chennai,2024-12-12,Android,Organic
C004076,45,Female,Pune,2024-09-30,Android,Referral
C004077,40,Male,Kanpur,2025-04-12,Android,Partner
C004078,37,Male,Ghaziabad,2025-08-17,Web,Organic
C004079,33,Female,Kolkata,2025-06-30,iOS,Organic
C004080,51,Female,Bangalore,2025-08-12,Web,Partner
C004081,53,Male,Lucknow,2025-08-23,Android,Partner
C004082,25,Male,Hyderabad,2025-01-25,iOS,Organic
C004083,38,Male,Nagpur,2024-07-19,Android,Organic
C004084,50,Female,Vadodara,2024-09-12,Android,Partner
C004085,24,Male,Chennai,2024-10-04,Android,Referral
C004086,34,Female,Patna,2025-04-21,Android,Partner
C004087,42,Male,Mumbai,2025-06-25,Web,Organic
C004088,18,Female,Bhopal,2025-06-24,Android,Ads
C004089,40,Male,Bhopal,2025-04-13,iOS,Referral
C004090,21,Female,Bhopal,2025-02-20,iOS,Partner
C004091,33,Female,Vadodara,2025-01-19,Android,Partner
C004092,43,Male,Bhopal,2025-10-12,Android,Organic
C004093,18,Male,Mumbai,2025-08-21,Android,Ads
C004094,39,Female,Ghaziabad,2024-07-08,Android,Organic
C004095,52,Male,Ghaziabad,2025-03-28,iOS,Referral
C004096,26,Female,Lucknow,2024-12-30,Web,Referral
C004097,37,Male,Delhi,2025-08-24,Android,Partner
C004098,45,Male,Indore,2024-10-21,Web,Organic
C004099,18,Female,Ahmedabad,2024-09-16,Android,Organic
C004100,39,Female,Kolkata,2025-12-01,Android,Organic
C004101,42,Female,Bangalore,2025-05-01,Android,Organic
C004102,38,Male,Bhopal,2025-06-17,Android,Ads
C004103,32,Male,Visakhapatnam,2024-10-31,Android,Partner
C004104,21,Female,Kanpur,2025-03-24,Android,Ads
C004105,45,Male,Vadodara,2025-03-17,Android,Ads
C004106,32,Male,Ghaziabad,2025-09-30,Android,Partner
C004107,22,Male,Bangalore,2025-07-25,Android,Partner
C004108,28,Male,Nagpur,2025-11-11,Android,Ads
C004109,35,Female,Bhopal,2025-03-10,Android,Organic
C004110,18,Female,Surat,2025-06-16,iOS,Organic
C004111,32,Female,Ghaziabad,2025-10-16,iOS,Ads
C004112,27,Female,Bhopal,2025-10-18,Android,Referral
C004113,45,Female,Ghaziabad,2024-08-01,Android,Referral
C004114,18,Female,Delhi,2025-11-09,iOS,Ads
C004115,41,Female,Hyderabad,2024-10-31,Android,Partner
C004116,46,Male,Hyderabad,2025-03-25,iOS,Referral
C004117,18,Male,Visakhapatnam,2024-09-11,Android,Partner
C004118,18,Female,Mumbai,2025-07-30,Android,Partner
C004119,49,Male,Mumbai,2025-02-14,Android,Organic
C004120,22,Male,Chennai,2025-02-24,Android,Organic
C004121,60,Female,Kanpur,2025-05-23,iOS,Ads
C004122,18,Female,Kolkata,2025-08-30,Android,Ads
C004123,33,Female,Kolkata,2025-06-30,Web,Ads
C004124,31,Male,Visakhapatnam,2024-07-13,Android,Organic
C004125,29,Other,Nagpur,2025-03-30,Web,Partner
C004126,36,Female,Ahmedabad,2025-03-15,Android,Organic
C004127,37,Female,Kanpur,2025-04-24,Android,Partner
C004128,30,Male,Thane,2024-10-07,iOS,Ads
C004129,21,Male,Vadodara,2025-08-16,Android,Organic
C004130,42,Male,Ghaziabad,2025-06-19,iOS,Organic
C004131,38,Male,Visakhapatnam,2024-09-19,Android,Organic
C004132,33,Male,Jaipur,2025-01-02,iOS,Organic
C004133,37,Male,Patna,2025-11-03,Android,Referral
C004134,39,Female,Delhi,2025-05-21,iOS,Organic
C004135,24,Female,Surat,2025-07-01,iOS,Referral
C004136,37,Female,Ghaziabad,2025-02-12,iOS,Organic
C004137,26,Male,Visakhapatnam,2025-04-05,Android,Organic
C004138,40,Male,Patna,2025-01-07,Web,Referral
C004139,30,Male,Thane,2025-01-14,Web,Ads
C004140,38,Male,Pune,2025-11-26,Web,Ads
C004141,27,Male,Bhopal,2025-01-24,iOS,Organic
C004142,38,Female,Mumbai,2025-03-01,Android,Organic
C004143,22,Female,Patna,2025-03-08,Android,Ads
C004144,32,Female,Ahmedabad,2025-04-01,Web,Ads
C004145,41,Female,Pune,2025-01-31,Web,Organic
C004146,36,Female,Delhi,2025-02-23,Android,Ads
C004147,33,Female,Kanpur,2025-01-27,Android,Partner
C004148,50,Female,Bhopal,2025-03-16,Web,Organic
C004149,42,Female,Jaipur,2025-07-03,Android,Partner
C004150,40,Female,Ghaziabad,2024-12-10,Android,Organic
C004151,38,Female,Surat,2024-10-21,Web,Referral
C004152,39,Male,Thane,2024-11-03,iOS,Referral
C004153,48,Female,Bangalore,2024-09-22,Web,Organic
C004154,27,Female,Nagpur,2025-11-20,Android,Partner
C004155,42,Female,Nagpur,2024-07-10,Android,Ads
C004156,35,Male,Delhi,2024-08-16,iOS,Organic
C004157,28,Male,Kolkata,2025-11-09,Android,Ads
C004158,31,Female,Kolkata,2025-07-19,Android,Partner
C004159,34,Female,Kanpur,2025-05-22,Web,Partner
C004160,23,Male,Hyderabad,2025-11-20,Web,Organic
C004161,40,Female,Chennai,2025-04-11,Android,Ads
C004162,30,Female,Ahmedabad,2025-11-18,Android,Organic
C004163,32,Male,Kolkata,2025-01-07,Android,Ads
C004164,45,Female,Bangalore,2025-04-16,Android,Ads
C004165,33,Male,Ahmedabad,2025-08-15,Android,Organic
C004166,47,Female,Vadodara,2025-02-16,Android,Ads
C004167,26,Female,Surat,2024-11-12,Android,Partner
C004168,21,Female,Patna,2024-08-28,Web,Ads
C004169,29,Female,Lucknow,2025-09-10,Android,Referral
C004170,18,Male,Ghaziabad,2025-11-05,iOS,Organic
C004171,41,Female,Kanpur,2024-08-06,iOS,Partner
C004172,21,Female,Ghaziabad,2025-11-30,iOS,Organic
C004173,25,Female,Ahmedabad,2025-06-24,Web,Ads
C004174,39,Male,Vadodara,2025-08-11,iOS,Referral
C004175,33,Male,Bhopal,2024-12-29,Web,Referral
C004176,27,Female,Patna,2025-10-15,Android,Organic
C004177,18,Female,Jaipur,2024-11-04,iOS,Ads
C004178,45,Male,Hyderabad,2025-10-18,Android,Ads
C004179,39,Other,Jaipur,2025-05-23,Web,Organic
C004180,52,Female,Delhi,2024-07-12,Android,Referral
C004181,26,Female,Jaipur,2024-07-16,Android,Ads
C004182,18,Female,Jaipur,2025-02-04,iOS,Ads
C004183,41,Female,Patna,2025-07-27,Android,Organic
C004184,30,Female,Surat,2024-10-15,iOS,Organic
C004185,38,Male,Nagpur,2025-06-02,Web,Referral
C004186,48,Female,Kolkata,2025-07-09,Web,Ads
C004187,35,Female,Jaipur,2025-03-26,Android,Ads
C004188,33,Female,Bhopal,2025-01-11,Android,Ads
C004189,34,Female,Hyderabad,2025-03-30,iOS,Organic
C004190,18,Male,Delhi,2025-03-03,iOS,Ads
C004191,43,Male,Pune,2025-04-05,iOS,Organic
C004192,43,Female,Thane,2025-10-29,iOS,Referral
C004193,37,Male,Kolkata,2025-06-20,iOS,Partner
C004194,18,Female,Surat,2025-07-13,Android,Partner
C004195,30,Male,Ghaziabad,2025-01-08,iOS,Ads
C004196,46,Male,Visakhapatnam,2025-11-26,Android,Ads
C004197,26,Male,Hyderabad,2025-09-11,Android,Partner
C004198,43,Female,Vadodara,2025-02-04,iOS,Ads
C004199,32,Female,Pune,2025-09-06,Android,Ads
C004200,39,Female,Surat,2025-07-20,iOS,Ads
C004201,27,Female,Nagpur,2025-07-12,Android,Referral
C004202,32,Male,Bangalore,2025-08-18,Android,Ads
C004203,36,Male,Indore,2025-04-16,Android,Referral
C004204,21,Female,Delhi,2025-10-08,iOS,Referral
C004205,34,Female,Patna,2025-01-04,Android,Referral
C004206,18,Male,Chennai,2024-11-15,iOS,Ads
C004207,25,Female,Nagpur,2025-02-23,iOS,Referral
C004208,37,Female,Nagpur,2024-10-14,Android,Organic
C004209,43,Male,Indore,2025-04-06,Web,Partner
C004210,36,Male,Kanpur,2025-03-02,Web,Organic
C004211,18,Female,Nagpur,2025-09-19,Web,Ads
C004212,42,Male,Patna,2025-07-29,iOS,Referral
C004213,20,Male,Nagpur,2025-01-20,Android,Ads
C004214,38,Female,Hyderabad,2024-11-30,Android,Organic
C004215,20,Male,Lucknow,2024-12-04,iOS,Organic
C004216,24,Female,Chennai,2025-10-31,Android,Partner
C004217,22,Male,Patna,2024-07-13,iOS,Organic
C004218,33,Female,Ahmedabad,2024-12-31,Android,Organic
C004219,30,Female,Indore,2025-09-08,Android,Referral
C004220,37,Male,Delhi,2025-11-27,iOS,Ads
C004221,31,Male,Ahmedabad,2024-11-18,Android,Referral
C004222,18,Female,Bhopal,2025-05-23,Android,Referral
C004223,34,Female,Pune,2025-11-14,Web,Partner
C004224,18,Female,Bangalore,2025-05-07,Android,Partner
C004225,23,Male,Hyderabad,2025-03-17,Android,Referral
C004226,28,Female,Pune,2024-08-21,Android,Organic
C004227,27,Female,Hyderabad,2025-08-15,Android,Ads
C004228,18,Female,Jaipur,2024-10-13,Android,Ads
C004229,45,Female,Visakhapatnam,2024-12-18,iOS,Ads
C004230,48,Male,Visakhapatnam,2024-09-03,iOS,Organic
C004231,54,Female,Ghaziabad,2025-02-09,Web,Ads
C004232,43,Male,Indore,2025-03-21,Android,Partner
C004233,28,Male,Indore,2025-11-03,iOS,Ads
C004234,27,Female,Nagpur,2024-10-10,iOS,Referral
C004235,27,Other,Hyderabad,2025-10-07,Android,Ads
C004236,51,Male,Nagpur,2025-06-11,Android,Ads
C004237,30,Female,Visakhapatnam,2025-03-27,iOS,Ads
C004238,44,Male,Thane,2025-07-08,iOS,Organic
C004239,43,Female,Patna,2025-07-07,Android,Ads
C004240,33,Female,Surat,2025-03-24,Android,Referral
C004241,18,Male,Hyderabad,2025-06-21,Android,Referral
C004242,31,Male,Ghaziabad,2024-07-24,Android,Ads
C004243,33,Male,Surat,2025-08-29,Android,Organic
C004244,44,Male,Lucknow,2024-11-05,Android,Referral
C004245,32,Male,Nagpur,2025-06-28,iOS,Organic
C004246,19,Female,Ahmedabad,2025-01-23,iOS,Organic
C004247,41,Male,Nagpur,2024-12-29,iOS,Ads
C004248,29,Female,Jaipur,2025-04-21,iOS,Referral
C004249,18,Male,Mumbai,2025-07-02,Android,Referral
C004250,35,Female,Mumbai,2025-06-01,Android,Partner
C004251,37,Male,Thane,2025-11-15,Android,Organic
C004252,23,Male,Hyderabad,2025-10-04,Android,Organic
C004253,30,Female,Ghaziabad,2024-09-22,Web,Ads
C004254,38,Male,Mumbai,2025-07-29,iOS,Referral
C004255,35,Female,Kanpur,2025-04-23,Android,Organic
C004256,18,Female,Surat,2025-10-21,Android,Ads
C004257,44,Female,Vadodara,2024-11-29,Android,Ads
C004258,49,Male,Thane,2024-12-22,Android,Referral
C004259,26,Male,Lucknow,2025-06-14,Android,Organic
C004260,18,Female,Mumbai,2025-09-08,Android,Partner
C004261,39,Female,Bangalore,2025-08-22,Android,Ads
C004262,25,Male,Indore,2024-09-15,Android,Organic
C004263,37,Male,Thane,2024-09-23,iOS,Organic
C004264,54,Male,Mumbai,2024-12-16,iOS,Organic
C004265,18,Female,Lucknow,2025-06-20,iOS,Referral
C004266,24,Male,Mumbai,2025-02-22,Android,Referral
C004267,30,Female,Thane,2025-05-21,iOS,Organic
C004268,44,Male,Bangalore,2025-05-24,iOS,Ads
C004269,60,Male,Ghaziabad,2025-04-28,Android,Referral
C004270,34,Male,Kanpur,2025-04-03,Android,Ads
C004271,18,Female,Vadodara,2025-08-12,Android,Ads
C004272,28,Male,Bhopal,2025-04-07,Android,Ads
C004273,24,Male,Ahmedabad,2025-10-02,Android,Organic
C004274,39,Male,Indore,2025-07-10,iOS,Ads
C004275,35,Male,Patna,2025-10-08,Android,Organic
C004276,21,Male,Mumbai,2025-08-31,Android,Ads
C004277,23,Female,Delhi,2024-12-22,Android,Partner
C004278,28,Female,Kanpur,2025-01-08,Android,Organic
C004279,29,Male,Visakhapatnam,2024-07-27,Web,Organic
C004280,31,Female,Delhi,2024-11-09,Web,Referral
C004281,32,Male,Visakhapatnam,2025-03-01,Android,Organic
C004282,44,Male,Pune,2025-03-18,Android,Organic
C004283,28,Other,Kolkata,2024-09-23,iOS,Ads
C004284,26,Female,Kolkata,2025-02-04,Android,Partner
C004285,18,Other,Ahmedabad,2024-12-21,iOS,Organic
C004286,29,Male,Chennai,2025-08-14,Web,Partner
C004287,34,Male,Thane,2024-10-17,iOS,Referral
C004288,18,Female,Pune,2024-10-09,Android,Referral
C004289,28,Female,Bangalore,2024-09-07,iOS,Referral
C004290,43,Male,Lucknow,2025-10-31,Web,Organic
C004291,38,Female,Bangalore,2024-08-28,iOS,Organic
C004292,35,Female,Indore,2024-07-30,Android,Organic
C004293,38,Male,Bangalore,2025-08-14,Web,Organic
C004294,26,Female,Mumbai,2024-09-27,Web,Partner
C004295,24,Female,Mumbai,2024-10-18,Web,Ads
C004296,44,Male,Vadodara,2025-03-29,Android,Ads
C004297,40,Other,Hyderabad,2024-12-10,iOS,Referral
C004298,24,Male,Delhi,2024-09-28,iOS,Partner
C004299,18,Male,Surat,2025-08-07,Android,Partner
C004300,24,Female,Kanpur,2025-05-16,Android,Referral
C004301,37,Other,Nagpur,2025-02-23,iOS,Ads
C004302,25,Female,Bhopal,2025-03-14,Web,Organic
C004303,35,Female,Bhopal,2025-04-20,Web,Organic
C004304,46,Female,Vadodara,2025-09-30,Android,Organic
C004305,31,Female,Ghaziabad,2024-11-10,Android,Organic
C004306,34,Male,Ghaziabad,2024-11-15,Android,Partner
C004307,38,Female,Jaipur,2024-12-25,Web,Partner
C004308,21,Female,Bhopal,2024-08-02,Android,Referral
C004309,24,Male,Pune,2024-08-08,iOS,Referral
C004310,39,Female,Nagpur,2025-07-04,iOS,Ads
C004311,32,Female,Hyderabad,2025-06-02,Web,Organic
C004312,33,Female,Nagpur,2025-11-03,Android,Partner
C004313,32,Male,Ahmedabad,2025-10-25,iOS,Organic
C004314,41,Female,Delhi,2025-04-08,Web,Referral
C004315,36,Male,Pune,2025-10-02,iOS,Organic
C004316,36,Male,Surat,2024-11-19,Android,Partner
C004317,44,Female,Visakhapatnam,2025-01-01,Android,Referral
C004318,48,Female,Indore,2025-10-14,iOS,Ads
C004319,54,Male,Nagpur,2025-09-22,Android,Organic
C004320,26,Male,Thane,2025-05-17,iOS,Ads
C004321,56,Female,Jaipur,2025-06-24,iOS,Ads
C004322,21,Other,Bangalore,2025-11-09,Web,Organic
C004323,51,Female,Nagpur,2025-02-21,Android,Partner
C004324,25,Female,Nagpur,2024-10-03,iOS,Referral
C004325,31,Male,Jaipur,2025-09-29,Android,Ads
C004326,32,Male,Patna,2025-05-15,Android,Organic
C004327,23,Male,Chennai,2025-07-13,Android,Referral
C004328,32,Male,Surat,2025-08-30,iOS,Organic
C004329,23,Male,Delhi,2025-03-27,iOS,Organic
C004330,19,Male,Visakhapatnam,2024-12-10,Android,Organic
C004331,31,Female,Ghaziabad,2025-05-10,Android,Organic
C004332,47,Male,Hyderabad,2024-07-14,iOS,Ads
C004333,29,Female,Patna,2024-07-04,iOS,Organic
C004334,41,Female,Ghaziabad,2024-11-20,iOS,Referral
C004335,23,Female,Ahmedabad,2025-06-21,Web,Referral
C004336,19,Female,Vadodara,2025-04-23,Web,Ads
C004337,36,Female,Kanpur,2025-10-27,Android,Ads
C004338,49,Male,Surat,2024-07-12,Android,Partner
C004339,34,Male,Bhopal,2025-11-19,iOS,Referral
C004340,40,Male,Chennai,2025-11-04,iOS,Organic
C004341,46,Male,Bangalore,2025-05-06,Android,Ads
C004342,31,Female,Kanpur,2024-07-13,iOS,Organic
C004343,30,Female,Thane,2025-09-17,Android,Organic
C004344,36,Female,Bhopal,2025-04-29,Web,Partner
C004345,38,Male,Nagpur,2025-02-25,iOS,Organic
C004346,18,Other,Pune,2024-07-11,Android,Referral
C004347,34,Male,Thane,2025-07-21,Android,Organic
C004348,31,Female,Bangalore,2025-01-13,Android,Partner
C004349,24,Male,Kanpur,2025-08-29,iOS,Organic
C004350,31,Male,Ahmedabad,2025-09-24,iOS,Organic
C004351,20,Male,Kanpur,2025-08-12,iOS,Ads
C004352,18,Female,Patna,2025-03-16,Android,Ads
C004353,32,Male,Bangalore,2024-12-18,Android,Ads
C004354,41,Male,Kanpur,2025-08-07,Android,Ads
C004355,28,Female,Delhi,2025-07-26,Android,Organic
C004356,22,Female,Indore,2025-02-14,Android,Ads
C004357,23,Male,Indore,2025-03-30,Android,Ads
C004358,37,Female,Hyderabad,2024-09-23,Android,Referral
C004359,48,Male,Visakhapatnam,2025-09-09,iOS,Organic
C004360,39,Male,Thane,2025-03-06,Web,Referral
C004361,45,Male,Bhopal,2025-04-08,Android,Partner
C004362,21,Male,Chennai,2025-04-21,iOS,Referral
C004363,31,Female,Visakhapatnam,2025-04-05,Android,Organic
C004364,42,Female,Pune,2025-08-30,Android,Ads
C004365,18,Male,Thane,2025-01-12,Web,Ads
C004366,25,Female,Visakhapatnam,2024-09-12,Android,Organic
C004367,41,Female,Kanpur,2025-01-06,Android,Ads
C004368,34,Male,Surat,2024-11-20,Android,Ads
C004369,22,Male,Vadodara,2025-04-26,Android,Organic
C004370,18,Female,Surat,2024-10-25,iOS,Organic
C004371,45,Female,Delhi,2025-10-13,Android,Organic
C004372,18,Female,Thane,2025-10-10,Android,Organic
C004373,38,Female,Chennai,2025-04-08,Web,Organic
C004374,26,Male,Patna,2025-11-19,Android,Organic
C004375,42,Female,Bhopal,2025-01-12,Android,Organic
C004376,21,Male,Hyderabad,2025-05-28,Web,Partner
C004377,58,Female,Lucknow,2024-07-23,Android,Referral
C004378,36,Female,Delhi,2024-12-06,Web,Ads
C004379,37,Male,Thane,2024-08-23,Web,Partner
C004380,24,Male,Hyderabad,2024-07-26,Android,Organic
C004381,30,Female,Bhopal,2025-01-10,Android,Ads
C004382,30,Male,Pune,2024-10-16,Android,Organic
