txn_id,customer_id,txn_date,amount,payment_status,payment_method
TXN00040441,C004536,2025-07-01,200.09,success,NetBanking
TXN00040442,C004536,2025-07-31,202.43,success,Card
TXN00040443,C004536,2025-08-30,208.91,success,NetBanking
TXN00040444,C004536,2025-09-29,203.89,failed,Card
TXN00040445,C004536,2025-10-29,208.23,success,Card
TXN00040446,C004536,2025-11-28,196.53,success,NetBanking
TXN00040447,C004536,2025-12-28,193.27,success,UPI
TXN00040448,C004537,2025-07-08,965.78,success,UPI
TXN00040449,C004537,2025-08-07,979.91,success,Card
TXN00040450,C004537,2025-09-06,994.28,success,Wallet
TXN00040451,C004537,2025-10-06,955.48,success,UPI
TXN00040452,C004537,2025-11-05,1002.87,success,Card
TXN00040453,C004537,2025-12-05,979.8,success,UPI
TXN00040454,C004538,2025-09-02,482.72,success,Card
TXN00040455,C004538,2025-10-02,523.45,success,Card
TXN00040456,C004538,2025-11-01,493.48,success,Card
TXN00040457,C004538,2025-12-01,512.69,success,Wallet
TXN00040458,C004538,2025-12-31,519.99,success,Wallet
TXN00040459,C004539,2025-07-16,203.49,success,UPI
TXN00040460,C004539,2025-08-15,196.6,success,NetBanking
TXN00040461,C004539,2025-09-14,190.12,success,UPI
TXN00040462,C004539,2025-10-14,191.66,success,UPI
TXN00040463,C004539,2025-11-13,198.7,success,NetBanking
TXN00040464,C004540,2024-09-01,489.3,failed,Card
TXN00040465,C004540,2024-10-01,514.03,success,NetBanking
TXN00040466,C004540,2024-10-31,501.62,success,UPI
TXN00040467,C004540,2024-11-30,512.14,success,Wallet
TXN00040468,C004540,2024-12-30,493.78,success,UPI
TXN00040469,C004540,2025-01-29,479.66,success,Card
TXN00040470,C004540,2025-02-28,475.29,success,Card
TXN00040471,C004540,2025-03-30,474.78,success,UPI
TXN00040472,C004540,2025-04-29,483.34,success,Card
TXN00040473,C004540,2025-05-29,499.69,success,Wallet
TXN00040474,C004540,2025-06-28,495.51,failed,Card
TXN00040475,C004540,2025-07-28,508.1,success,UPI
TXN00040476,C004540,2025-08-27,501.01,success,Card
TXN00040477,C004540,2025-09-26,519.74,success,UPI
TXN00040478,C004540,2025-10-26,508.9,success,NetBanking
TXN00040479,C004540,2025-11-25,489.23,success,NetBanking
TXN00040480,C004540,2025-12-25,508.51,success,UPI
TXN00040481,C004541,2025-04-02,201.67,success,NetBanking
TXN00040482,C004541,2025-05-02,206.22,success,UPI
TXN00040483,C004541,2025-06-01,196.44,success,UPI
TXN00040484,C004541,2025-07-01,200.8,success,UPI
TXN00040485,C004541,2025-07-31,207.0,success,Card
TXN00040486,C004541,2025-08-30,190.23,success,UPI
TXN00040487,C004541,2025-09-29,192.88,success,NetBanking
TXN00040488,C004541,2025-10-29,203.71,success,NetBanking
TXN00040489,C004541,2025-11-28,191.83,success,NetBanking
TXN00040490,C004541,2025-12-28,195.53,success,Card
TXN00040491,C004542,2024-08-14,208.03,success,UPI
TXN00040492,C004542,2024-09-13,206.17,success,NetBanking
TXN00040493,C004542,2024-10-13,189.13,success,NetBanking
TXN00040494,C004542,2024-11-12,200.57,success,NetBanking
TXN00040495,C004542,2024-12-12,193.92,success,UPI
TXN00040496,C004542,2025-01-11,198.74,success,UPI
TXN00040497,C004542,2025-02-10,197.22,success,UPI
TXN00040498,C004542,2025-03-12,196.12,success,Card
TXN00040499,C004542,2025-04-11,189.62,success,UPI
TXN00040500,C004542,2025-05-11,208.91,success,Card
TXN00040501,C004542,2025-06-10,196.41,success,Card
TXN00040502,C004542,2025-07-10,196.57,success,Card
TXN00040503,C004542,2025-08-09,196.73,success,UPI
TXN00040504,C004542,2025-09-08,203.71,success,UPI
TXN00040505,C004542,2025-10-08,207.81,success,UPI
TXN00040506,C004542,2025-11-07,189.4,success,UPI
TXN00040507,C004542,2025-12-07,207.75,success,NetBanking
TXN00040508,C004543,2024-09-14,201.26,success,Wallet
TXN00040509,C004543,2024-10-14,195.35,failed,NetBanking
TXN00040510,C004543,2024-11-13,199.35,success,Card
TXN00040511,C004543,2024-12-13,205.82,success,NetBanking
TXN00040512,C004543,2025-01-12,197.44,success,NetBanking
TXN00040513,C004543,2025-02-11,191.32,success,UPI
TXN00040514,C004543,2025-03-13,191.88,success,Card
TXN00040515,C004543,2025-04-12,206.68,success,UPI
TXN00040516,C004543,2025-05-12,208.46,success,NetBanking
TXN00040517,C004544,2025-05-11,201.74,success,NetBanking
TXN00040518,C004544,2025-06-10,200.57,success,Card
TXN00040519,C004544,2025-07-10,191.35,success,UPI
TXN00040520,C004544,2025-08-09,189.18,success,UPI
TXN00040521,C004544,2025-09-08,196.78,success,UPI
TXN00040522,C004544,2025-10-08,194.8,success,NetBanking
TXN00040523,C004544,2025-11-07,198.84,success,NetBanking
TXN00040524,C004544,2025-12-07,202.05,success,Wallet
TXN00040525,C004545,2024-09-21,206.37,success,UPI
TXN00040526,C004545,2024-10-21,207.65,success,NetBanking
TXN00040527,C004545,2024-11-20,198.9,success,UPI
TXN00040528,C004545,2024-12-20,203.62,success,Card
TXN00040529,C004545,2025-01-19,189.83,success,UPI
TXN00040530,C004545,2025-02-18,204.47,success,Card
TXN00040531,C004545,2025-03-20,196.12,success,UPI
TXN00040532,C004545,2025-04-19,202.7,success,UPI
TXN00040533,C004545,2025-05-19,197.76,success,NetBanking
TXN00040534,C004545,2025-06-18,189.63,success,Card
TXN00040535,C004545,2025-07-18,201.44,success,Card
TXN00040536,C004545,2025-08-17,190.72,success,UPI
TXN00040537,C004545,2025-09-16,206.48,success,Card
TXN00040538,C004545,2025-10-16,196.18,success,UPI
TXN00040539,C004545,2025-11-15,192.44,success,Card
TXN00040540,C004545,2025-12-15,190.37,success,UPI
TXN00040541,C004546,2025-02-10,518.79,success,Wallet
TXN00040542,C004546,2025-03-12,516.35,success,NetBanking
TXN00040543,C004546,2025-04-11,506.21,failed,Card
TXN00040544,C004546,2025-05-11,492.68,success,Card
TXN00040545,C004546,2025-06-10,501.53,success,UPI
TXN00040546,C004546,2025-07-10,483.32,success,UPI
TXN00040547,C004546,2025-08-09,480.33,success,Card
TXN00040548,C004546,2025-09-08,511.83,success,Card
TXN00040549,C004546,2025-10-08,493.97,success,Wallet
TXN00040550,C004546,2025-11-07,522.79,success,NetBanking
TXN00040551,C004546,2025-12-07,489.29,failed,UPI
TXN00040552,C004547,2024-10-11,489.18,success,UPI
TXN00040553,C004547,2024-11-10,520.81,success,Card
TXN00040554,C004547,2024-12-10,510.82,success,NetBanking
TXN00040555,C004547,2025-01-09,490.78,success,UPI
TXN00040556,C004547,2025-02-08,487.99,success,Card
TXN00040557,C004547,2025-03-10,487.87,success,UPI
TXN00040558,C004547,2025-04-09,516.06,success,Card
TXN00040559,C004547,2025-05-09,488.85,success,Wallet
TXN00040560,C004547,2025-06-08,476.9,success,NetBanking
TXN00040561,C004547,2025-07-08,480.54,success,NetBanking
TXN00040562,C004547,2025-08-07,516.05,success,NetBanking
TXN00040563,C004547,2025-09-06,511.22,success,UPI
TXN00040564,C004547,2025-10-06,491.34,success,Card
TXN00040565,C004547,2025-11-05,476.95,success,NetBanking
TXN00040566,C004547,2025-12-05,490.48,success,UPI
TXN00040567,C004548,2024-10-15,203.13,success,Wallet
TXN00040568,C004548,2024-11-14,201.5,success,NetBanking
TXN00040569,C004548,2024-12-14,202.63,success,NetBanking
TXN00040570,C004549,2025-02-25,205.85,success,UPI
TXN00040571,C004549,2025-03-27,191.67,success,UPI
TXN00040572,C004549,2025-04-26,194.61,success,NetBanking
TXN00040573,C004549,2025-05-26,205.34,success,Card
TXN00040574,C004549,2025-06-25,191.29,success,Card
TXN00040575,C004549,2025-07-25,205.78,failed,UPI
TXN00040576,C004549,2025-08-24,203.44,success,UPI
TXN00040577,C004549,2025-09-23,190.08,success,UPI
TXN00040578,C004549,2025-10-23,194.92,success,UPI
TXN00040579,C004549,2025-11-22,190.97,success,Wallet
TXN00040580,C004549,2025-12-22,197.31,success,UPI
TXN00040581,C004550,2025-08-02,520.5,success,Card
TXN00040582,C004550,2025-09-01,497.75,success,UPI
TXN00040583,C004550,2025-10-01,510.68,success,NetBanking
TXN00040584,C004550,2025-10-31,485.32,success,NetBanking
TXN00040585,C004550,2025-11-30,498.07,success,Card
TXN00040586,C004550,2025-12-30,481.82,success,UPI
TXN00040587,C004551,2025-01-14,965.08,success,UPI
TXN00040588,C004551,2025-02-13,1003.62,success,UPI
TXN00040589,C004551,2025-03-15,996.25,success,UPI
TXN00040590,C004551,2025-04-14,957.08,success,Card
TXN00040591,C004551,2025-05-14,1024.83,success,UPI
TXN00040592,C004551,2025-06-13,1038.91,success,UPI
TXN00040593,C004551,2025-07-13,1020.81,success,Card
TXN00040594,C004551,2025-08-12,1048.65,success,Card
TXN00040595,C004551,2025-09-11,1009.01,success,NetBanking
TXN00040596,C004551,2025-10-11,996.48,success,Wallet
TXN00040597,C004551,2025-11-10,993.16,success,UPI
TXN00040598,C004551,2025-12-10,1007.91,success,Card
TXN00040599,C004552,2025-01-17,197.84,success,UPI
TXN00040600,C004552,2025-02-16,194.18,success,Card
TXN00040601,C004552,2025-03-18,193.17,failed,UPI
TXN00040602,C004552,2025-04-17,205.63,success,UPI
TXN00040603,C004552,2025-05-17,201.38,success,UPI
TXN00040604,C004553,2025-03-15,519.71,success,Card
TXN00040605,C004553,2025-04-14,511.13,success,NetBanking
TXN00040606,C004553,2025-05-14,483.95,success,Card
TXN00040607,C004553,2025-06-13,515.48,success,UPI
TXN00040608,C004553,2025-07-13,521.59,success,NetBanking
TXN00040609,C004553,2025-08-12,507.46,success,Card
TXN00040610,C004553,2025-09-11,483.86,success,Card
TXN00040611,C004553,2025-10-11,510.71,success,Card
TXN00040612,C004553,2025-11-10,500.13,success,UPI
TXN00040613,C004553,2025-12-10,480.15,success,Wallet
TXN00040614,C004554,2025-01-03,496.52,success,NetBanking
TXN00040615,C004554,2025-02-02,490.66,success,UPI
TXN00040616,C004554,2025-03-04,521.5,success,NetBanking
TXN00040617,C004554,2025-04-03,505.16,success,UPI
TXN00040618,C004554,2025-05-03,517.55,success,UPI
TXN00040619,C004554,2025-06-02,496.68,success,UPI
TXN00040620,C004554,2025-07-02,484.63,success,Card
TXN00040621,C004554,2025-08-01,495.92,success,Wallet
TXN00040622,C004555,2025-09-02,192.6,success,UPI
TXN00040623,C004555,2025-10-02,204.03,success,Card
TXN00040624,C004555,2025-11-01,200.35,success,UPI
TXN00040625,C004555,2025-12-01,196.71,success,NetBanking
TXN00040626,C004555,2025-12-31,189.25,success,Card
TXN00040627,C004556,2024-10-20,475.5,success,UPI
TXN00040628,C004556,2024-11-19,486.0,success,UPI
TXN00040629,C004556,2024-12-19,503.72,success,UPI
TXN00040630,C004556,2025-01-18,517.51,success,UPI
TXN00040631,C004556,2025-02-17,484.34,success,Wallet
TXN00040632,C004556,2025-03-19,521.76,success,NetBanking
TXN00040633,C004556,2025-04-18,505.44,success,Wallet
TXN00040634,C004556,2025-05-18,487.69,success,Wallet
TXN00040635,C004556,2025-06-17,503.93,success,Card
TXN00040636,C004556,2025-07-17,515.76,success,UPI
TXN00040637,C004556,2025-08-16,516.8,success,UPI
TXN00040638,C004556,2025-09-15,517.36,success,UPI
TXN00040639,C004556,2025-10-15,511.67,failed,UPI
TXN00040640,C004556,2025-11-14,477.19,success,NetBanking
TXN00040641,C004556,2025-12-14,520.6,success,NetBanking
TXN00040642,C004557,2025-07-05,500.1,success,Card
TXN00040643,C004557,2025-08-04,513.59,success,UPI
TXN00040644,C004557,2025-09-03,493.92,success,Card
TXN00040645,C004557,2025-10-03,481.28,success,Card
TXN00040646,C004557,2025-11-02,487.16,success,Card
TXN00040647,C004557,2025-12-02,503.54,success,NetBanking
TXN00040648,C004558,2025-10-16,191.61,success,Card
TXN00040649,C004558,2025-11-15,206.14,success,Card
TXN00040650,C004558,2025-12-15,190.7,success,NetBanking
TXN00040651,C004559,2025-09-14,207.02,success,Card
TXN00040652,C004559,2025-10-14,191.98,success,Wallet
TXN00040653,C004559,2025-11-13,199.15,success,UPI
TXN00040654,C004559,2025-12-13,191.16,success,UPI
TXN00040655,C004560,2024-10-18,201.06,success,NetBanking
TXN00040656,C004560,2024-11-17,206.26,success,UPI
TXN00040657,C004560,2024-12-17,197.8,success,Card
TXN00040658,C004560,2025-01-16,191.17,success,UPI
TXN00040659,C004560,2025-02-15,201.17,success,NetBanking
TXN00040660,C004560,2025-03-17,192.26,success,Card
TXN00040661,C004560,2025-04-16,189.27,success,UPI
TXN00040662,C004560,2025-05-16,198.8,success,NetBanking
TXN00040663,C004560,2025-06-15,204.64,success,UPI
TXN00040664,C004560,2025-07-15,198.64,success,UPI
TXN00040665,C004560,2025-08-14,201.98,success,UPI
TXN00040666,C004560,2025-09-13,195.28,success,UPI
TXN00040667,C004560,2025-10-13,191.44,success,UPI
TXN00040668,C004560,2025-11-12,190.21,success,Card
TXN00040669,C004560,2025-12-12,204.03,failed,UPI
TXN00040670,C004561,2024-12-21,1048.34,success,UPI
TXN00040671,C004561,2025-01-20,1001.74,success,UPI
TXN00040672,C004561,2025-02-19,1011.04,success,UPI
TXN00040673,C004561,2025-03-21,1028.98,success,UPI
TXN00040674,C004561,2025-04-20,1018.47,success,UPI
TXN00040675,C004561,2025-05-20,985.52,success,NetBanking
TXN00040676,C004561,2025-06-19,977.34,success,Wallet
TXN00040677,C004561,2025-07-19,971.2,success,UPI
TXN00040678,C004561,2025-08-18,970.03,success,UPI
TXN00040679,C004561,2025-09-17,1015.06,success,Card
TXN00040680,C004561,2025-10-17,967.67,success,Card
TXN00040681,C004561,2025-11-16,956.71,success,UPI
TXN00040682,C004561,2025-12-16,1033.73,success,Card
TXN00040683,C004562,2025-01-04,1020.3,success,NetBanking
TXN00040684,C004562,2025-02-03,1046.88,success,Wallet
TXN00040685,C004562,2025-03-05,1039.68,success,Card
TXN00040686,C004562,2025-04-04,1026.22,success,UPI
TXN00040687,C004562,2025-05-04,1030.1,success,UPI
TXN00040688,C004562,2025-06-03,1046.51,success,UPI
TXN00040689,C004562,2025-07-03,983.71,success,Wallet
TXN00040690,C004562,2025-08-02,1024.08,failed,Card
TXN00040691,C004563,2025-08-19,474.38,success,UPI
TXN00040692,C004563,2025-09-18,506.25,success,UPI
TXN00040693,C004563,2025-10-18,486.8,success,Wallet
TXN00040694,C004563,2025-11-17,499.49,success,NetBanking
TXN00040695,C004563,2025-12-17,475.44,success,UPI
TXN00040696,C004564,2025-06-14,190.95,success,Wallet
TXN00040697,C004564,2025-07-14,197.34,success,UPI
TXN00040698,C004564,2025-08-13,206.33,success,UPI
TXN00040699,C004564,2025-09-12,206.57,success,UPI
TXN00040700,C004564,2025-10-12,205.46,success,UPI
TXN00040701,C004564,2025-11-11,196.88,success,Card
TXN00040702,C004564,2025-12-11,195.6,success,Card
TXN00040703,C004565,2024-12-12,479.2,success,UPI
TXN00040704,C004565,2025-01-11,513.26,success,NetBanking
TXN00040705,C004565,2025-02-10,486.56,success,NetBanking
TXN00040706,C004565,2025-03-12,488.36,success,NetBanking
TXN00040707,C004565,2025-04-11,500.58,success,Card
TXN00040708,C004565,2025-05-11,509.01,success,NetBanking
TXN00040709,C004565,2025-06-10,476.44,success,Card
TXN00040710,C004565,2025-07-10,495.11,success,NetBanking
TXN00040711,C004565,2025-08-09,487.73,success,NetBanking
TXN00040712,C004565,2025-09-08,498.58,success,NetBanking
TXN00040713,C004565,2025-10-08,495.24,success,Card
TXN00040714,C004565,2025-11-07,512.82,success,Card
TXN00040715,C004565,2025-12-07,512.23,success,NetBanking
TXN00040716,C004566,2025-09-30,986.23,success,UPI
TXN00040717,C004566,2025-10-30,979.91,success,Card
TXN00040718,C004566,2025-11-29,1024.97,success,Card
TXN00040719,C004566,2025-12-29,1007.21,success,Card
TXN00040720,C004567,2025-06-29,973.94,success,Wallet
TXN00040721,C004567,2025-07-29,956.25,success,NetBanking
TXN00040722,C004567,2025-08-28,1022.25,success,Card
TXN00040723,C004567,2025-09-27,1032.88,success,NetBanking
TXN00040724,C004567,2025-10-27,961.24,success,Card
TXN00040725,C004567,2025-11-26,1028.68,success,Card
TXN00040726,C004567,2025-12-26,1036.56,success,UPI
TXN00040727,C004568,2025-05-22,480.4,success,UPI
TXN00040728,C004568,2025-06-21,522.35,success,UPI
TXN00040729,C004568,2025-07-21,492.52,success,NetBanking
TXN00040730,C004568,2025-08-20,508.86,success,NetBanking
TXN00040731,C004568,2025-09-19,497.73,success,NetBanking
TXN00040732,C004568,2025-10-19,515.89,success,Wallet
TXN00040733,C004568,2025-11-18,488.07,success,Card
TXN00040734,C004568,2025-12-18,486.27,success,UPI
TXN00040735,C004569,2025-06-01,517.43,success,Card
TXN00040736,C004569,2025-07-01,490.5,success,Wallet
TXN00040737,C004569,2025-07-31,515.66,success,UPI
TXN00040738,C004569,2025-08-30,518.92,success,NetBanking
TXN00040739,C004569,2025-09-29,512.04,success,UPI
TXN00040740,C004569,2025-10-29,515.6,failed,UPI
TXN00040741,C004569,2025-11-28,494.38,success,NetBanking
TXN00040742,C004569,2025-12-28,474.94,success,UPI
TXN00040743,C004570,2025-07-19,197.38,success,Card
TXN00040744,C004570,2025-08-18,199.42,success,UPI
TXN00040745,C004570,2025-09-17,205.57,success,UPI
TXN00040746,C004570,2025-10-17,205.37,success,NetBanking
TXN00040747,C004570,2025-11-16,204.97,success,Wallet
TXN00040748,C004570,2025-12-16,195.88,success,NetBanking
TXN00040749,C004571,2025-08-30,197.88,failed,UPI
TXN00040750,C004571,2025-09-29,196.39,success,UPI
TXN00040751,C004571,2025-10-29,197.54,failed,Card
TXN00040752,C004571,2025-11-28,197.04,success,UPI
TXN00040753,C004572,2025-09-17,193.9,success,NetBanking
TXN00040754,C004572,2025-10-17,189.51,success,Wallet
TXN00040755,C004572,2025-11-16,204.7,success,Wallet
TXN00040756,C004572,2025-12-16,196.63,success,UPI
TXN00040757,C004573,2025-05-31,1035.0,success,UPI
TXN00040758,C004573,2025-06-30,968.01,success,UPI
TXN00040759,C004573,2025-07-30,955.34,success,NetBanking
TXN00040760,C004573,2025-08-29,980.66,success,UPI
TXN00040761,C004573,2025-09-28,978.85,success,Card
TXN00040762,C004573,2025-10-28,997.68,success,UPI
TXN00040763,C004573,2025-11-27,963.75,success,Card
TXN00040764,C004573,2025-12-27,959.0,success,UPI
TXN00040765,C004574,2025-03-07,986.59,success,NetBanking
TXN00040766,C004574,2025-04-06,1003.3,success,UPI
TXN00040767,C004574,2025-05-06,1020.28,failed,Card
TXN00040768,C004574,2025-06-05,1025.63,failed,UPI
TXN00040769,C004574,2025-07-05,968.98,success,Card
TXN00040770,C004574,2025-08-04,962.25,success,UPI
TXN00040771,C004574,2025-09-03,1008.11,success,UPI
TXN00040772,C004574,2025-10-03,1005.26,success,NetBanking
TXN00040773,C004574,2025-11-02,994.65,failed,NetBanking
TXN00040774,C004574,2025-12-02,967.46,success,UPI
TXN00040775,C004575,2025-02-08,195.1,success,Card
TXN00040776,C004575,2025-03-10,197.27,success,NetBanking
TXN00040777,C004575,2025-04-09,206.63,success,Card
TXN00040778,C004575,2025-05-09,189.83,success,Card
TXN00040779,C004575,2025-06-08,199.12,failed,UPI
TXN00040780,C004575,2025-07-08,200.34,success,Card
TXN00040781,C004575,2025-08-07,189.98,success,UPI
TXN00040782,C004575,2025-09-06,199.05,failed,UPI
TXN00040783,C004575,2025-10-06,206.49,success,Wallet
TXN00040784,C004575,2025-11-05,196.64,success,Card
TXN00040785,C004575,2025-12-05,192.72,success,NetBanking
TXN00040786,C004576,2025-07-23,523.66,failed,UPI
TXN00040787,C004576,2025-08-22,484.29,success,UPI
TXN00040788,C004576,2025-09-21,512.78,success,UPI
TXN00040789,C004576,2025-10-21,512.26,success,UPI
TXN00040790,C004576,2025-11-20,492.51,success,NetBanking
TXN00040791,C004576,2025-12-20,499.7,success,Card
TXN00040792,C004577,2025-03-21,205.31,success,UPI
TXN00040793,C004577,2025-04-20,204.88,success,Card
TXN00040794,C004577,2025-05-20,200.7,success,Card
TXN00040795,C004577,2025-06-19,192.91,success,Card
TXN00040796,C004577,2025-07-19,207.64,success,Card
TXN00040797,C004577,2025-08-18,204.2,success,NetBanking
TXN00040798,C004577,2025-09-17,201.87,success,UPI
TXN00040799,C004577,2025-10-17,204.73,success,NetBanking
TXN00040800,C004577,2025-11-16,197.62,success,NetBanking
TXN00040801,C004577,2025-12-16,206.82,success,Card
TXN00040802,C004578,2025-07-07,976.53,success,NetBanking
TXN00040803,C004578,2025-08-06,981.46,success,Card
TXN00040804,C004578,2025-09-05,949.4,success,UPI
TXN00040805,C004578,2025-10-05,994.55,success,UPI
TXN00040806,C004578,2025-11-04,1032.66,success,UPI
TXN00040807,C004578,2025-12-04,997.25,success,NetBanking
TXN00040808,C004579,2025-10-10,207.7,success,UPI
TXN00040809,C004579,2025-11-09,200.17,success,NetBanking
TXN00040810,C004579,2025-12-09,208.81,success,UPI
TXN00040811,C004580,2025-10-05,975.48,success,UPI
TXN00040812,C004580,2025-11-04,1012.59,success,Wallet
TXN00040813,C004580,2025-12-04,969.25,success,NetBanking
TXN00040814,C004581,2025-08-14,207.94,success,Card
TXN00040815,C004581,2025-09-13,205.04,success,UPI
TXN00040816,C004581,2025-10-13,190.13,success,Card
TXN00040817,C004581,2025-11-12,194.32,success,UPI
TXN00040818,C004581,2025-12-12,206.98,success,Card
TXN00040819,C004582,2024-07-04,477.69,success,NetBanking
TXN00040820,C004582,2024-08-03,485.1,success,Card
TXN00040821,C004582,2024-09-02,508.43,success,NetBanking
TXN00040822,C004582,2024-10-02,499.96,success,Card
TXN00040823,C004582,2024-11-01,514.35,failed,Card
TXN00040824,C004582,2024-12-01,476.68,success,UPI
TXN00040825,C004582,2024-12-31,500.78,success,UPI
TXN00040826,C004582,2025-01-30,491.9,success,UPI
TXN00040827,C004582,2025-03-01,512.51,success,Card
TXN00040828,C004582,2025-03-31,484.23,success,NetBanking
TXN00040829,C004582,2025-04-30,483.19,success,Card
TXN00040830,C004582,2025-05-30,489.91,success,NetBanking
TXN00040831,C004582,2025-06-29,490.96,success,NetBanking
TXN00040832,C004582,2025-07-29,481.25,success,Wallet
TXN00040833,C004582,2025-08-28,504.84,success,UPI
TXN00040834,C004582,2025-09-27,486.73,success,UPI
TXN00040835,C004582,2025-10-27,492.18,success,NetBanking
TXN00040836,C004582,2025-11-26,511.82,success,Card
TXN00040837,C004582,2025-12-26,501.57,success,NetBanking
TXN00040838,C004583,2024-08-08,1028.86,success,Card
TXN00040839,C004583,2024-09-07,1030.04,success,Card
TXN00040840,C004583,2024-10-07,966.43,success,Card
TXN00040841,C004583,2024-11-06,967.94,success,Card
TXN00040842,C004583,2024-12-06,994.64,success,Card
TXN00040843,C004583,2025-01-05,964.61,success,Card
TXN00040844,C004583,2025-02-04,1019.38,success,Card
TXN00040845,C004583,2025-03-06,1040.52,success,Wallet
TXN00040846,C004583,2025-04-05,981.72,failed,UPI
TXN00040847,C004583,2025-05-05,995.04,success,NetBanking
TXN00040848,C004583,2025-06-04,998.44,success,NetBanking
TXN00040849,C004583,2025-07-04,965.72,success,UPI
TXN00040850,C004583,2025-08-03,1026.86,success,NetBanking
TXN00040851,C004583,2025-09-02,1026.13,success,Card
TXN00040852,C004583,2025-10-02,1045.34,success,Card
TXN00040853,C004583,2025-11-01,1015.35,success,Wallet
TXN00040854,C004583,2025-12-01,988.09,success,Card
TXN00040855,C004583,2025-12-31,1001.78,success,NetBanking
TXN00040856,C004584,2025-04-21,517.47,success,Card
TXN00040857,C004584,2025-05-21,494.1,success,Card
TXN00040858,C004584,2025-06-20,490.55,success,UPI
TXN00040859,C004584,2025-07-20,488.87,success,Card
TXN00040860,C004584,2025-08-19,493.28,success,Card
TXN00040861,C004584,2025-09-18,491.97,success,Card
TXN00040862,C004584,2025-10-18,481.16,success,UPI
TXN00040863,C004584,2025-11-17,483.63,success,Wallet
TXN00040864,C004584,2025-12-17,477.11,success,Card
TXN00040865,C004585,2024-07-20,984.54,success,Card
TXN00040866,C004585,2024-08-19,1001.37,success,UPI
TXN00040867,C004585,2024-09-18,1044.94,success,Card
TXN00040868,C004585,2024-10-18,986.66,success,Card
TXN00040869,C004585,2024-11-17,1001.02,success,UPI
TXN00040870,C004585,2024-12-17,985.26,success,UPI
TXN00040871,C004585,2025-01-16,983.34,success,UPI
TXN00040872,C004585,2025-02-15,980.12,success,Card
TXN00040873,C004585,2025-03-17,984.5,success,NetBanking
TXN00040874,C004585,2025-04-16,1011.99,success,UPI
TXN00040875,C004585,2025-05-16,1016.16,success,Wallet
TXN00040876,C004585,2025-06-15,996.17,success,Card
TXN00040877,C004585,2025-07-15,965.51,success,NetBanking
TXN00040878,C004585,2025-08-14,1038.7,success,UPI
TXN00040879,C004585,2025-09-13,1027.13,success,Card
TXN00040880,C004585,2025-10-13,955.91,success,Card
TXN00040881,C004585,2025-11-12,967.2,success,UPI
TXN00040882,C004585,2025-12-12,991.56,success,Card
TXN00040883,C004586,2024-11-19,969.19,success,Card
TXN00040884,C004586,2024-12-19,991.8,success,NetBanking
TXN00040885,C004586,2025-01-18,971.01,success,UPI
TXN00040886,C004586,2025-02-17,1002.96,success,NetBanking
TXN00040887,C004586,2025-03-19,1040.48,success,UPI
TXN00040888,C004586,2025-04-18,1030.35,success,UPI
TXN00040889,C004586,2025-05-18,1040.63,success,Card
TXN00040890,C004586,2025-06-17,1010.78,success,Wallet
TXN00040891,C004586,2025-07-17,1005.54,success,UPI
TXN00040892,C004586,2025-08-16,1025.46,success,UPI
TXN00040893,C004586,2025-09-15,987.73,success,NetBanking
TXN00040894,C004586,2025-10-15,995.58,failed,UPI
TXN00040895,C004586,2025-11-14,1033.21,success,Card
TXN00040896,C004586,2025-12-14,989.49,success,NetBanking
TXN00040897,C004587,2025-05-09,491.31,success,Wallet
TXN00040898,C004587,2025-06-08,498.13,success,UPI
TXN00040899,C004587,2025-07-08,488.0,success,Card
TXN00040900,C004587,2025-08-07,513.42,success,NetBanking
TXN00040901,C004587,2025-09-06,475.12,success,UPI
TXN00040902,C004587,2025-10-06,512.46,failed,Wallet
TXN00040903,C004587,2025-11-05,494.99,success,NetBanking
TXN00040904,C004587,2025-12-05,512.32,success,Card
TXN00040905,C004588,2024-07-10,190.49,success,NetBanking
TXN00040906,C004588,2024-08-09,200.57,success,Card
TXN00040907,C004588,2024-09-08,199.09,success,Wallet
TXN00040908,C004588,2024-10-08,201.41,success,Wallet
TXN00040909,C004588,2024-11-07,200.97,success,UPI
TXN00040910,C004588,2024-12-07,204.15,success,UPI
TXN00040911,C004588,2025-01-06,202.65,success,UPI
TXN00040912,C004588,2025-02-05,192.86,success,Card
TXN00040913,C004588,2025-03-07,206.8,success,Card
TXN00040914,C004588,2025-04-06,203.08,success,Card
TXN00040915,C004588,2025-05-06,196.33,success,Card
TXN00040916,C004588,2025-06-05,202.54,failed,NetBanking
TXN00040917,C004588,2025-07-05,207.64,success,UPI
TXN00040918,C004588,2025-08-04,204.42,success,Card
TXN00040919,C004588,2025-09-03,203.4,success,Wallet
TXN00040920,C004588,2025-10-03,199.56,success,UPI
TXN00040921,C004588,2025-11-02,203.3,success,NetBanking
TXN00040922,C004588,2025-12-02,201.22,success,Card
TXN00040923,C004589,2025-05-07,988.67,success,Card
TXN00040924,C004589,2025-06-06,1031.66,success,UPI
TXN00040925,C004589,2025-07-06,1045.76,success,UPI
TXN00040926,C004589,2025-08-05,958.55,success,Wallet
TXN00040927,C004589,2025-09-04,1023.25,success,Card
TXN00040928,C004589,2025-10-04,1021.3,success,UPI
TXN00040929,C004589,2025-11-03,983.93,success,Card
TXN00040930,C004589,2025-12-03,972.99,success,Wallet
TXN00040931,C004590,2025-02-16,481.77,success,Wallet
