ticket_id,customer_id,ticket_date,issue_type,resolution_time_hours,is_resolved
TKT005951,C004125,2025-09-24,Billing,18.4,1
TKT005952,C004125,2025-12-02,Refund,17.37,1
TKT005953,C004126,2025-12-11,Account,14.23,1
TKT005954,C004127,2025-10-09,Network,17.12,1
TKT005955,C004128,2025-01-07,Account,35.62,1
TKT005956,C004128,2025-12-30,Account,20.9,1
TKT005957,C004129,2025-10-31,Network,10.34,1
TKT005958,C004129,2025-10-14,Account,32.54,1
TKT005959,C004130,2025-09-01,Account,11.91,1
TKT005960,C004130,2025-12-07,AppBug,15.48,1
TKT005961,C004130,2025-10-21,AppBug,2.91,1
TKT005962,C004131,2025-05-27,AppBug,39.29,1
TKT005963,C004133,2025-12-23,Refund,59.06,1
TKT005964,C004133,2025-12-13,AppBug,35.59,1
TKT005965,C004133,2025-11-28,Network,59.07,1
TKT005966,C004134,2025-10-21,Billing,35.74,1
TKT005967,C004134,2025-08-20,AppBug,73.57,1
TKT005968,C004134,2025-10-07,Billing,69.52,0
TKT005969,C004135,2025-11-01,Billing,9.82,1
TKT005970,C004136,2025-04-28,AppBug,31.46,1
TKT005971,C004136,2025-03-08,Refund,22.14,1
TKT005972,C004136,2025-04-09,Billing,57.47,1
TKT005973,C004136,2025-03-12,Refund,53.8,1
TKT005974,C004136,2025-04-26,Billing,56.7,1
TKT005975,C004137,2025-05-28,Billing,69.92,1
TKT005976,C004137,2025-06-01,Billing,59.01,1
TKT005977,C004137,2025-05-16,AppBug,52.21,1
TKT005978,C004137,2025-05-06,Billing,27.31,1
TKT005979,C004138,2025-12-12,AppBug,11.54,1
TKT005980,C004140,2025-12-23,Billing,3.88,1
TKT005981,C004141,2025-03-24,Billing,36.36,1
TKT005982,C004142,2025-05-30,Network,14.09,1
TKT005983,C004145,2025-09-25,Refund,21.35,0
TKT005984,C004146,2025-08-05,Refund,16.52,1
TKT005985,C004146,2025-04-22,Network,33.68,1
TKT005986,C004148,2025-09-09,AppBug,12.72,1
TKT005987,C004148,2025-10-05,Network,15.77,1
TKT005988,C004149,2025-12-30,AppBug,29.32,1
TKT005989,C004150,2025-02-13,Billing,4.86,1
TKT005990,C004151,2025-11-21,AppBug,22.22,1
TKT005991,C004151,2025-06-25,Account,24.56,1
TKT005992,C004152,2025-07-11,Account,38.83,1
TKT005993,C004152,2025-06-01,AppBug,41.82,1
TKT005994,C004152,2025-03-03,Billing,25.35,1
TKT005995,C004152,2024-11-17,Network,79.63,1
TKT005996,C004153,2025-02-17,AppBug,13.75,0
TKT005997,C004155,2025-04-10,Account,31.12,1
TKT005998,C004156,2025-05-02,AppBug,31.22,1
TKT005999,C004157,2025-11-15,Account,34.36,0
TKT006000,C004157,2025-12-06,Billing,39.54,1
TKT006001,C004160,2025-12-16,Network,19.66,0
TKT006002,C004161,2025-05-12,Network,16.41,0
TKT006003,C004162,2025-12-05,AppBug,69.4,1
TKT006004,C004162,2025-11-28,Account,40.85,0
TKT006005,C004162,2025-11-26,Network,71.99,0
TKT006006,C004163,2025-02-16,AppBug,33.16,1
TKT006007,C004163,2025-02-28,Network,54.22,0
TKT006008,C004163,2025-02-26,Billing,69.84,1
TKT006009,C004163,2025-03-04,Billing,71.44,1
TKT006010,C004164,2025-11-19,AppBug,29.63,1
TKT006011,C004166,2025-04-08,AppBug,37.67,0
TKT006012,C004166,2025-03-21,Account,71.33,1
TKT006013,C004167,2024-11-25,Refund,59.6,1
TKT006014,C004167,2025-01-19,Billing,70.79,1
TKT006015,C004167,2025-03-16,Refund,79.73,1
TKT006016,C004167,2025-05-17,Network,24.69,0
TKT006017,C004169,2025-10-08,Network,8.57,1
TKT006018,C004169,2025-10-23,Billing,3.39,1
TKT006019,C004171,2025-01-15,Network,70.0,1
TKT006020,C004171,2024-08-17,Billing,59.9,0
TKT006021,C004171,2024-10-23,Billing,76.61,0
TKT006022,C004171,2024-11-28,Account,62.91,1
TKT006023,C004171,2024-11-18,Billing,26.81,1
TKT006024,C004172,2025-12-14,Refund,6.78,1
TKT006025,C004172,2025-12-10,AppBug,16.87,1
TKT006026,C004173,2025-11-08,Refund,3.92,1
TKT006027,C004173,2025-08-15,Refund,5.04,1
TKT006028,C004173,2025-12-01,Network,21.04,1
TKT006029,C004174,2025-09-08,Refund,6.25,1
TKT006030,C004174,2025-11-03,Account,18.91,1
TKT006031,C004175,2025-03-05,Network,29.2,0
TKT006032,C004176,2025-12-31,Billing,18.17,1
TKT006033,C004176,2025-12-23,Billing,18.1,1
TKT006034,C004177,2024-11-14,Network,31.09,0
TKT006035,C004178,2025-10-20,AppBug,10.18,1
TKT006036,C004180,2025-08-04,Billing,25.83,1
TKT006037,C004180,2024-10-12,Network,7.4,0
TKT006038,C004184,2025-04-13,AppBug,46.67,0
TKT006039,C004184,2025-01-08,AppBug,59.57,1
TKT006040,C004185,2025-08-31,AppBug,62.98,1
TKT006041,C004186,2025-11-27,Refund,25.53,1
TKT006042,C004188,2025-02-12,Refund,8.64,1
TKT006043,C004189,2025-09-13,AppBug,38.21,0
TKT006044,C004190,2025-03-28,Network,37.54,1
TKT006045,C004191,2025-06-10,Billing,51.18,1
TKT006046,C004191,2025-05-01,Network,68.76,0
TKT006047,C004192,2025-12-14,AppBug,11.68,1
TKT006048,C004193,2025-11-04,Network,12.57,1
TKT006049,C004193,2025-08-09,AppBug,24.05,1
TKT006050,C004196,2025-11-28,Billing,67.08,1
TKT006051,C004197,2025-11-18,Account,21.86,1
TKT006052,C004197,2025-10-31,Billing,44.6,0
TKT006053,C004197,2025-12-11,Refund,78.59,1
TKT006054,C004197,2025-10-10,AppBug,30.0,1
TKT006055,C004197,2025-10-18,AppBug,25.19,1
TKT006056,C004197,2025-12-22,Billing,50.53,1
TKT006057,C004198,2025-02-14,Network,51.07,0
TKT006058,C004198,2025-02-27,Billing,63.2,0
TKT006059,C004198,2025-02-25,Refund,43.21,1
TKT006060,C004201,2025-10-25,Billing,37.96,1
TKT006061,C004203,2025-08-04,Network,1.42,1
TKT006062,C004203,2025-08-21,AppBug,18.84,1
TKT006063,C004204,2025-10-09,Refund,34.09,0
TKT006064,C004204,2025-10-12,AppBug,55.06,1
TKT006065,C004204,2025-10-10,Account,52.59,1
TKT006066,C004205,2025-07-16,AppBug,35.61,0
TKT006067,C004205,2025-05-18,Billing,53.19,0
TKT006068,C004206,2025-01-06,AppBug,34.33,1
TKT006069,C004207,2025-11-06,Billing,65.93,0
TKT006070,C004207,2025-09-14,Billing,38.04,1
TKT006071,C004207,2025-10-29,Billing,20.16,0
TKT006072,C004209,2025-04-27,Account,29.22,1
TKT006073,C004210,2025-04-11,Refund,24.32,1
TKT006074,C004210,2025-05-13,Refund,59.91,1
TKT006075,C004210,2025-05-18,Billing,40.1,0
TKT006076,C004210,2025-03-08,Refund,64.48,1
TKT006077,C004210,2025-04-29,Billing,49.03,1
TKT006078,C004212,2025-09-30,Network,36.71,1
TKT006079,C004213,2025-01-28,Billing,57.37,1
TKT006080,C004215,2025-01-07,Billing,51.78,1
TKT006081,C004215,2025-03-09,Refund,57.45,1
TKT006082,C004215,2024-12-19,Billing,43.26,0
TKT006083,C004215,2025-03-18,Network,52.07,1
TKT006084,C004215,2025-03-14,Billing,34.05,1
TKT006085,C004218,2025-02-17,Refund,38.49,1
TKT006086,C004218,2025-02-20,Account,42.9,0
TKT006087,C004219,2025-09-24,Billing,77.42,1
TKT006088,C004219,2025-12-21,Network,29.56,0
TKT006089,C004219,2025-12-11,AppBug,26.21,0
TKT006090,C004220,2025-12-14,AppBug,5.33,1
TKT006091,C004221,2024-12-31,Billing,47.27,0
TKT006092,C004221,2024-12-27,Refund,34.7,1
TKT006093,C004221,2024-12-25,Refund,37.23,1
TKT006094,C004222,2025-09-29,AppBug,9.44,1
TKT006095,C004223,2025-12-30,Network,16.02,1
TKT006096,C004224,2025-11-03,Network,32.59,1
TKT006097,C004224,2025-11-18,Network,28.53,1
TKT006098,C004226,2025-08-31,Account,31.6,1
TKT006099,C004226,2025-03-21,Network,18.78,0
TKT006100,C004227,2025-08-17,AppBug,51.82,1
TKT006101,C004227,2025-08-16,Billing,62.25,0
TKT006102,C004228,2025-01-16,Billing,68.91,1
TKT006103,C004228,2025-01-27,Billing,47.42,1
TKT006104,C004228,2024-12-21,Network,64.62,1
TKT006105,C004228,2024-12-29,Network,41.02,1
TKT006106,C004229,2025-03-05,Refund,28.32,1
TKT006107,C004230,2024-10-21,Network,16.54,1
TKT006108,C004230,2025-09-14,Account,21.2,1
TKT006109,C004230,2025-07-01,Account,8.86,1
TKT006110,C004231,2025-08-28,AppBug,9.85,1
TKT006111,C004232,2025-06-28,AppBug,39.95,0
TKT006112,C004232,2025-08-27,Network,1.04,1
TKT006113,C004233,2025-11-23,Refund,38.02,1
TKT006114,C004233,2025-11-30,Refund,50.4,1
TKT006115,C004233,2025-12-05,Network,77.5,1
TKT006116,C004234,2024-10-21,Account,68.96,0
TKT006117,C004235,2025-11-14,Refund,23.15,1
TKT006118,C004235,2025-11-11,Billing,5.39,1
TKT006119,C004235,2025-12-04,Network,3.18,1
TKT006120,C004236,2025-07-06,Network,26.86,1
TKT006121,C004236,2025-06-23,Network,57.89,0
TKT006122,C004237,2025-08-09,AppBug,33.04,1
TKT006123,C004238,2025-09-29,Refund,61.64,0
TKT006124,C004238,2025-09-19,Refund,40.61,0
TKT006125,C004241,2025-10-19,Network,23.83,1
TKT006126,C004242,2024-09-10,Refund,38.82,1
TKT006127,C004242,2024-08-30,Account,79.83,1
TKT006128,C004242,2024-09-16,Refund,70.81,1
TKT006129,C004242,2024-08-04,Billing,22.55,1
TKT006130,C004242,2024-08-21,Refund,20.85,0
TKT006131,C004244,2025-06-01,AppBug,28.67,1
TKT006132,C004246,2025-11-06,Network,19.53,1
TKT006133,C004246,2025-06-14,AppBug,34.41,1
TKT006134,C004247,2025-09-02,Network,5.71,0
TKT006135,C004247,2025-05-23,Network,33.27,0
TKT006136,C004250,2025-11-27,Account,34.29,1
TKT006137,C004250,2025-10-15,AppBug,38.94,1
TKT006138,C004250,2025-10-08,Billing,1.88,1
TKT006139,C004252,2025-11-04,AppBug,17.27,1
TKT006140,C004252,2025-11-21,Account,22.57,1
TKT006141,C004254,2025-08-02,Billing,25.01,1
TKT006142,C004255,2025-08-28,Network,6.08,1
TKT006143,C004256,2025-12-10,Account,17.64,1
TKT006144,C004258,2025-01-14,Refund,57.32,1
TKT006145,C004258,2025-01-25,Refund,68.71,0
TKT006146,C004258,2024-12-28,Billing,33.95,0
TKT006147,C004258,2025-01-19,AppBug,41.2,0
TKT006148,C004261,2025-10-18,AppBug,16.44,1
TKT006149,C004261,2025-08-28,Refund,12.99,1
TKT006150,C004262,2025-04-06,Billing,53.16,1
TKT006151,C004262,2025-01-11,Billing,33.93,0
TKT006152,C004262,2025-05-01,Network,67.07,1
TKT006153,C004263,2024-12-26,Network,34.03,1
TKT006154,C004263,2025-01-23,Billing,37.49,0
TKT006155,C004263,2025-02-14,Billing,21.33,1
TKT006156,C004263,2024-10-20,Refund,29.19,1
TKT006157,C004265,2025-12-01,Network,12.42,1
TKT006158,C004265,2025-09-07,AppBug,10.46,1
TKT006159,C004265,2025-09-13,AppBug,25.6,1
TKT006160,C004265,2025-07-26,Account,29.08,1
TKT006161,C004265,2025-11-28,Billing,5.05,0
TKT006162,C004266,2025-04-05,Refund,36.66,1
TKT006163,C004266,2025-04-11,Network,28.05,0
TKT006164,C004266,2025-12-06,Billing,34.68,1
TKT006165,C004267,2025-07-03,AppBug,67.45,1
TKT006166,C004267,2025-07-13,Refund,41.06,0
TKT006167,C004267,2025-09-23,Billing,48.58,0
TKT006168,C004268,2025-10-22,AppBug,11.22,1
TKT006169,C004268,2025-07-26,Account,25.2,0
TKT006170,C004271,2025-09-02,Billing,66.53,1
TKT006171,C004271,2025-09-17,Refund,75.21,1
TKT006172,C004271,2025-11-23,Network,61.49,0
TKT006173,C004271,2025-12-11,Refund,36.48,1
TKT006174,C004271,2025-12-23,Billing,48.72,0
TKT006175,C004271,2025-10-10,Network,36.58,0
TKT006176,C004272,2025-05-07,Account,36.28,1
TKT006177,C004273,2025-12-04,AppBug,12.2,1
TKT006178,C004275,2025-11-09,Network,34.23,1
TKT006179,C004276,2025-10-22,Billing,41.68,0
TKT006180,C004277,2025-05-30,Billing,25.71,1
TKT006181,C004277,2025-06-12,Account,5.55,1
TKT006182,C004278,2025-03-26,Network,33.61,1
TKT006183,C004279,2024-09-02,Refund,3.01,1
TKT006184,C004280,2025-04-22,Refund,20.63,1
TKT006185,C004280,2025-10-27,Network,14.06,0
TKT006186,C004283,2025-07-09,AppBug,32.4,1
TKT006187,C004285,2025-10-23,Refund,20.17,1
TKT006188,C004285,2025-07-17,Billing,12.45,1
TKT006189,C004286,2025-08-15,Network,35.63,1
TKT006190,C004287,2025-03-03,Refund,21.14,1
TKT006191,C004288,2025-09-27,AppBug,32.54,1
TKT006192,C004290,2025-11-13,Account,25.33,1
TKT006193,C004290,2025-12-18,Refund,31.93,1
TKT006194,C004290,2025-12-05,Refund,32.52,0
TKT006195,C004291,2025-10-08,Network,1.18,1
TKT006196,C004291,2025-05-05,Billing,6.9,1
TKT006197,C004291,2025-06-03,Network,6.9,1
TKT006198,C004292,2025-12-23,Billing,33.65,1
TKT006199,C004294,2025-03-06,Account,6.65,1
TKT006200,C004295,2025-09-16,AppBug,3.62,1
TKT006201,C004295,2025-02-15,AppBug,5.27,1
TKT006202,C004297,2025-03-02,Billing,46.41,1
TKT006203,C004297,2025-04-07,Billing,36.07,1
TKT006204,C004297,2025-06-09,Account,64.88,0
TKT006205,C004297,2025-04-12,Refund,57.32,1
TKT006206,C004298,2024-12-02,Refund,55.44,1
TKT006207,C004298,2024-12-08,Account,24.5,1
TKT006208,C004298,2025-01-15,Account,36.3,1
TKT006209,C004298,2024-12-31,Billing,41.97,1
TKT006210,C004300,2025-11-19,Network,7.35,1
TKT006211,C004301,2025-04-05,Refund,18.98,1
TKT006212,C004301,2025-04-17,Network,14.4,1
TKT006213,C004302,2025-10-17,Network,39.38,1
TKT006214,C004302,2025-04-22,Billing,7.84,1
TKT006215,C004302,2025-09-22,Billing,23.39,1
TKT006216,C004304,2025-10-16,Refund,76.98,0
TKT006217,C004304,2025-10-01,AppBug,58.85,0
TKT006218,C004304,2025-10-20,Billing,35.33,1
TKT006219,C004304,2025-12-05,Refund,30.76,1
TKT006220,C004304,2025-10-15,Billing,71.47,1
TKT006221,C004305,2024-12-01,Network,45.35,1
TKT006222,C004305,2024-12-05,AppBug,74.67,0
TKT006223,C004305,2025-01-05,Billing,74.34,1
TKT006224,C004305,2024-11-24,AppBug,51.01,0
TKT006225,C004305,2024-11-14,Account,23.27,1
TKT006226,C004305,2025-01-03,Refund,21.37,1
TKT006227,C004306,2025-07-26,Account,36.72,1
TKT006228,C004307,2025-02-06,Account,51.14,1
TKT006229,C004307,2025-05-08,Billing,33.04,1
TKT006230,C004308,2024-10-03,Billing,35.54,0
TKT006231,C004308,2024-08-19,Account,30.67,0
TKT006232,C004308,2024-11-05,AppBug,66.99,1
TKT006233,C004308,2024-10-11,Billing,54.84,0
TKT006234,C004308,2024-09-24,Network,40.29,1
TKT006235,C004308,2024-09-22,Billing,74.55,1
TKT006236,C004309,2024-08-12,Account,7.8,1
TKT006237,C004309,2025-01-06,Network,11.1,1
TKT006238,C004309,2024-10-07,Refund,6.16,1
TKT006239,C004311,2025-09-21,Refund,22.32,1
TKT006240,C004311,2025-08-16,Network,29.06,1
TKT006241,C004311,2025-12-03,Network,12.74,1
TKT006242,C004312,2025-12-29,Billing,36.27,1
TKT006243,C004313,2025-12-07,AppBug,73.12,1
TKT006244,C004313,2025-11-11,Account,78.23,1
TKT006245,C004313,2025-11-27,Account,59.36,1
TKT006246,C004315,2025-11-12,Network,35.49,1
TKT006247,C004316,2025-09-29,Account,39.3,1
TKT006248,C004317,2025-07-10,Network,30.06,1
TKT006249,C004317,2025-10-16,Billing,27.03,1
TKT006250,C004318,2025-11-04,Billing,25.18,1
TKT006251,C004318,2025-11-01,Refund,49.82,1
TKT006252,C004318,2025-11-20,Billing,35.8,0
TKT006253,C004321,2025-08-29,AppBug,47.39,1
TKT006254,C004324,2024-11-24,Billing,74.54,1
TKT006255,C004324,2025-01-06,Billing,31.26,1
TKT006256,C004325,2025-12-04,Refund,31.81,1
TKT006257,C004328,2025-11-15,AppBug,5.92,1
TKT006258,C004328,2025-10-01,Billing,6.71,1
TKT006259,C004328,2025-10-29,Network,17.8,1
TKT006260,C004329,2025-05-25,Billing,22.72,0
TKT006261,C004329,2025-04-22,Billing,39.37,1
TKT006262,C004329,2025-05-08,Network,33.45,0
TKT006263,C004330,2024-12-27,Billing,76.37,1
TKT006264,C004330,2024-12-31,Billing,56.66,1
TKT006265,C004330,2025-02-15,Billing,68.04,1
TKT006266,C004333,2025-01-03,Billing,27.27,1
TKT006267,C004333,2025-02-01,Account,33.63,1
TKT006268,C004333,2024-11-02,Billing,35.08,0
TKT006269,C004333,2024-07-06,Refund,28.72,0
TKT006270,C004333,2024-09-23,Refund,21.82,1
TKT006271,C004333,2024-10-18,AppBug,24.46,1
TKT006272,C004333,2024-08-18,Billing,31.08,1
TKT006273,C004334,2025-02-04,Network,4.44,1
TKT006274,C004335,2025-10-19,AppBug,25.97,1
TKT006275,C004336,2025-05-10,Network,30.03,1
TKT006276,C004337,2025-10-27,Network,29.5,1
TKT006277,C004338,2025-05-27,Refund,29.38,1
TKT006278,C004338,2025-01-20,Network,13.85,1
TKT006279,C004338,2025-02-01,Account,37.6,1
TKT006280,C004339,2025-11-25,Network,58.92,1
TKT006281,C004339,2025-12-23,Refund,79.53,1
TKT006282,C004339,2025-12-18,Billing,52.42,0
TKT006283,C004339,2025-12-10,Billing,26.98,1
TKT006284,C004339,2025-11-25,AppBug,35.13,1
TKT006285,C004339,2025-11-22,AppBug,22.77,0
TKT006286,C004340,2025-12-13,Refund,23.42,1
TKT006287,C004340,2025-12-03,Refund,37.26,1
TKT006288,C004341,2025-06-13,Refund,40.33,0
TKT006289,C004341,2025-05-16,Billing,23.41,1
TKT006290,C004342,2024-08-16,Billing,53.76,1
TKT006291,C004342,2025-01-08,Network,55.36,0
TKT006292,C004342,2024-11-05,AppBug,56.4,0
TKT006293,C004342,2025-01-05,Refund,71.01,1
TKT006294,C004342,2024-07-20,Billing,32.46,1
TKT006295,C004342,2024-10-19,Account,35.65,1
TKT006296,C004342,2024-11-30,Billing,40.9,0
TKT006297,C004343,2025-10-23,Refund,2.66,1
TKT006298,C004345,2025-10-01,Refund,1.83,1
TKT006299,C004346,2025-05-20,Refund,33.22,1
TKT006300,C004348,2025-07-20,AppBug,39.19,1
TKT006301,C004348,2025-11-28,Refund,38.28,1
TKT006302,C004349,2025-12-05,AppBug,32.08,0
TKT006303,C004349,2025-10-19,Refund,36.27,0
TKT006304,C004353,2025-08-14,Network,36.1,1
TKT006305,C004354,2025-08-23,Billing,30.31,0
TKT006306,C004354,2025-09-11,Network,37.68,0
TKT006307,C004354,2025-09-10,Account,79.78,1
TKT006308,C004354,2025-09-17,AppBug,45.5,1
TKT006309,C004354,2025-09-18,Billing,75.04,1
TKT006310,C004354,2025-08-19,Account,62.19,1
TKT006311,C004355,2025-08-14,Account,20.47,1
TKT006312,C004356,2025-12-14,Refund,6.42,1
TKT006313,C004356,2025-05-03,Billing,14.28,1
TKT006314,C004357,2025-04-25,Network,47.03,1
TKT006315,C004357,2025-05-24,Network,29.79,1
TKT006316,C004357,2025-06-09,Billing,39.77,1
TKT006317,C004358,2024-12-23,Account,6.1,1
TKT006318,C004359,2025-10-12,Billing,79.54,0
TKT006319,C004359,2025-11-20,Billing,21.97,0
TKT006320,C004360,2025-04-27,Refund,8.94,1
TKT006321,C004360,2025-05-09,Billing,18.36,1
TKT006322,C004361,2025-12-31,Network,8.5,1
TKT006323,C004361,2025-10-21,Account,7.34,1
TKT006324,C004363,2025-09-21,Network,5.59,1
TKT006325,C004363,2025-08-24,AppBug,9.82,1
TKT006326,C004364,2025-12-31,Account,1.18,1
TKT006327,C004364,2025-12-11,Account,37.75,1
TKT006328,C004364,2025-12-02,AppBug,18.52,1
TKT006329,C004366,2025-12-02,Network,26.45,1
TKT006330,C004366,2025-07-24,Account,9.25,1
TKT006331,C004367,2025-12-14,Account,13.72,1
TKT006332,C004368,2025-07-20,AppBug,27.75,1
TKT006333,C004368,2025-03-07,AppBug,12.6,1
TKT006334,C004368,2025-02-14,AppBug,22.15,1
TKT006335,C004370,2024-10-26,Billing,43.41,1
TKT006336,C004370,2025-02-20,Refund,67.79,1
TKT006337,C004370,2025-02-12,Billing,73.8,1
TKT006338,C004370,2024-12-10,Refund,41.25,0
TKT006339,C004372,2025-12-27,Billing,55.59,0
TKT006340,C004372,2025-10-28,AppBug,59.7,1
TKT006341,C004372,2025-10-28,Billing,61.16,0
TKT006342,C004372,2025-10-31,Billing,73.12,0
TKT006343,C004376,2025-09-26,Network,8.29,1
TKT006344,C004376,2025-05-28,Billing,15.17,0
TKT006345,C004376,2025-08-18,AppBug,27.52,1
TKT006346,C004376,2025-06-16,Refund,26.46,1
TKT006347,C004378,2025-01-01,Refund,18.28,1
TKT006348,C004380,2024-12-13,Account,23.33,1
TKT006349,C004380,2025-12-31,Network,19.3,1
TKT006350,C004381,2025-08-23,Refund,37.85,1
TKT006351,C004383,2025-08-04,Billing,60.12,0
TKT006352,C004383,2025-08-16,Refund,52.11,0
TKT006353,C004383,2025-07-10,Billing,40.78,0
TKT006354,C004383,2025-07-04,AppBug,55.27,0
TKT006355,C004385,2025-07-23,Billing,23.47,0
TKT006356,C004386,2025-11-12,Billing,39.41,0
TKT006357,C004386,2025-10-02,Account,50.16,0
TKT006358,C004386,2025-10-10,AppBug,53.96,1
TKT006359,C004386,2025-10-30,Network,64.86,1
TKT006360,C004387,2025-08-18,AppBug,31.95,1
TKT006361,C004388,2025-09-08,Refund,7.95,1
TKT006362,C004389,2025-11-04,AppBug,25.13,1
TKT006363,C004390,2025-06-20,AppBug,8.25,0
TKT006364,C004391,2025-11-16,Billing,32.51,1
TKT006365,C004392,2025-12-13,Network,13.18,1
TKT006366,C004392,2025-12-10,Account,6.76,1
TKT006367,C004392,2025-12-24,Billing,30.26,1
TKT006368,C004392,2025-12-11,Billing,14.92,1
TKT006369,C004393,2025-11-09,Network,7.17,1
TKT006370,C004393,2025-03-23,Network,6.31,1
TKT006371,C004393,2025-12-17,Refund,36.05,1
TKT006372,C004394,2025-07-16,Refund,67.12,1
TKT006373,C004394,2025-07-10,AppBug,51.96,1
TKT006374,C004395,2025-11-27,Network,14.64,1
TKT006375,C004399,2025-11-25,Refund,12.04,1
TKT006376,C004399,2025-11-08,Billing,7.7,1
TKT006377,C004399,2025-12-15,Network,16.92,1
TKT006378,C004400,2024-09-09,Refund,61.65,0
TKT006379,C004400,2024-09-02,Network,25.41,1
TKT006380,C004401,2025-08-08,AppBug,59.01,1
TKT006381,C004401,2025-07-09,Refund,78.17,0
TKT006382,C004401,2025-06-22,Refund,32.43,1
TKT006383,C004402,2025-07-06,Account,2.83,1
TKT006384,C004405,2025-11-10,Refund,33.04,1
TKT006385,C004407,2025-08-14,Billing,27.41,1
TKT006386,C004408,2025-12-11,Account,2.97,1
TKT006387,C004408,2025-11-19,Refund,28.19,1
TKT006388,C004409,2025-01-17,Network,10.05,1
TKT006389,C004410,2025-07-22,Account,30.15,1
TKT006390,C004410,2025-09-11,Account,4.03,1
TKT006391,C004410,2025-12-25,Network,34.89,1
TKT006392,C004413,2024-08-29,Network,68.46,1
TKT006393,C004414,2025-11-12,AppBug,5.77,1
TKT006394,C004414,2025-06-10,Account,31.21,0
TKT006395,C004414,2025-02-22,AppBug,3.94,1
TKT006396,C004414,2025-09-16,Account,15.51,1
TKT006397,C004415,2025-12-26,AppBug,29.93,1
TKT006398,C004416,2025-09-19,AppBug,21.81,1
TKT006399,C004419,2025-09-02,Network,6.74,1
TKT006400,C004420,2025-08-02,Billing,24.73,1
TKT006401,C004420,2025-04-24,Network,24.12,1
TKT006402,C004423,2025-02-07,AppBug,27.37,0
TKT006403,C004424,2025-11-12,Refund,23.34,1
TKT006404,C004424,2025-11-28,AppBug,17.19,1
TKT006405,C004426,2025-08-19,Network,36.19,1
TKT006406,C004426,2025-09-30,Account,28.18,1
TKT006407,C004427,2025-07-18,Refund,36.2,1
TKT006408,C004427,2025-05-31,Network,14.76,0
TKT006409,C004427,2025-10-27,AppBug,16.9,1
TKT006410,C004428,2025-05-20,Billing,26.56,0
TKT006411,C004429,2024-09-27,Account,21.68,1
TKT006412,C004429,2024-08-28,AppBug,54.07,1
TKT006413,C004429,2024-12-10,Billing,35.67,1
TKT006414,C004430,2025-02-08,Refund,51.75,0
TKT006415,C004430,2025-01-09,Billing,23.33,1
TKT006416,C004430,2025-03-14,Refund,75.01,0
TKT006417,C004430,2024-11-09,Billing,65.33,1
TKT006418,C004430,2025-04-10,Refund,75.18,0
TKT006419,C004431,2025-08-06,Refund,37.11,1
TKT006420,C004432,2025-11-10,Account,5.38,1
TKT006421,C004433,2025-10-17,Refund,19.48,1
TKT006422,C004434,2025-06-12,Account,11.75,1
TKT006423,C004435,2025-08-18,Billing,38.7,1
TKT006424,C004435,2025-08-07,Billing,51.16,0
TKT006425,C004436,2025-03-17,Account,26.88,1
TKT006426,C004436,2024-09-17,Network,25.02,1
TKT006427,C004439,2025-04-03,Account,40.04,1
TKT006428,C004439,2025-04-06,Billing,66.51,1
TKT006429,C004439,2025-03-09,Network,65.25,1
TKT006430,C004441,2025-10-25,AppBug,13.84,0
TKT006431,C004442,2024-08-19,Account,12.51,1
TKT006432,C004442,2025-11-13,AppBug,31.62,1
TKT006433,C004444,2025-11-30,Refund,22.65,1
TKT006434,C004445,2025-07-12,Billing,10.74,1
TKT006435,C004447,2025-06-05,Billing,34.9,1
TKT006436,C004447,2025-11-06,AppBug,33.2,1
TKT006437,C004449,2025-09-03,Network,19.33,1
TKT006438,C004450,2025-11-08,Billing,61.26,1
TKT006439,C004450,2025-11-04,Billing,75.82,1
TKT006440,C004450,2025-11-25,Refund,23.85,1
TKT006441,C004450,2025-11-03,AppBug,66.54,1
TKT006442,C004450,2025-11-11,AppBug,51.04,1
TKT006443,C004452,2025-09-02,Billing,27.53,1
TKT006444,C004452,2025-08-21,Refund,49.78,1
TKT006445,C004452,2025-08-09,AppBug,23.7,0
TKT006446,C004453,2025-05-05,Network,27.95,1
TKT006447,C004454,2025-04-14,AppBug,57.44,0
TKT006448,C004454,2025-03-29,Account,27.25,1
TKT006449,C004454,2025-07-06,Account,46.98,1
TKT006450,C004454,2025-08-25,Account,36.26,0
TKT006451,C004455,2025-06-11,Billing,45.01,1
TKT006452,C004456,2025-11-30,Network,5.37,1
TKT006453,C004456,2025-12-17,Account,2.44,1
TKT006454,C004458,2025-06-27,AppBug,52.75,1
TKT006455,C004460,2025-11-16,Network,22.91,1
TKT006456,C004461,2025-11-19,Network,72.3,1
TKT006457,C004461,2025-09-12,Refund,77.24,1
TKT006458,C004461,2025-08-21,Network,53.25,1
TKT006459,C004461,2025-07-07,Network,20.31,1
TKT006460,C004461,2025-09-26,Network,70.4,1
TKT006461,C004462,2025-11-17,Billing,6.69,1
TKT006462,C004462,2025-05-19,AppBug,16.71,1
TKT006463,C004463,2025-10-19,Account,30.2,1
TKT006464,C004464,2024-12-22,Billing,52.05,0
TKT006465,C004464,2025-04-08,AppBug,71.27,1
TKT006466,C004465,2025-12-08,Refund,46.49,1
TKT006467,C004467,2025-08-25,Account,3.08,1
TKT006468,C004471,2024-08-08,Billing,22.35,1
TKT006469,C004474,2025-01-08,Billing,30.29,1
TKT006470,C004474,2025-01-10,Account,42.5,0
