customer_id,segment_id,segment_name
C003165,1,At Risk
C003166,2,Low Engagement
C003167,0,High Value Engaged
C003168,0,High Value Engaged
C003169,0,High Value Engaged
C003170,0,High Value Engaged
C003171,0,High Value Engaged
C003172,2,Low Engagement
C003173,0,High Value Engaged
C003174,1,At Risk
C003175,2,Low Engagement
C003176,0,High Value Engaged
C003177,0,High Value Engaged
C003178,0,High Value Engaged
C003179,0,High Value Engaged
C003180,0,High Value Engaged
C003181,2,Low Engagement
C003182,0,High Value Engaged
C003183,0,High Value Engaged
C003184,1,At Risk
C003185,0,High Value Engaged
C003186,0,High Value Engaged
C003187,0,High Value Engaged
C003188,1,At Risk
C003189,0,High Value Engaged
C003190,0,High Value Engaged
C003191,1,At Risk
C003192,1,At Risk
C003193,2,Low Engagement
C003194,0,High Value Engaged
C003195,0,High Value Engaged
C003196,0,High Value Engaged
C003197,0,High Value Engaged
C003198,0,High Value Engaged
C003199,0,High Value Engaged
C003200,0,High Value Engaged
C003201,0,High Value Engaged
C003202,0,High Value Engaged
C003203,0,High Value Engaged
C003204,1,At Risk
C003205,2,Low Engagement
C003206,0,High Value Engaged
C003207,0,High Value Engaged
C003208,0,High Value Engaged
C003209,0,High Value Engaged
C003210,0,High Value Engaged
C003211,0,High Value Engaged
C003212,0,High Value Engaged
C003213,0,High Value Engaged
C003214,0,High Value Engaged
C003215,0,High Value Engaged
C003216,0,High Value Engaged
C003217,0,High Value Engaged
C003218,0,High Value Engaged
C003219,0,High Value Engaged
C003220,0,High Value Engaged
C003221,0,High Value Engaged
C003222,0,High Value Engaged
C003223,0,High Value Engaged
C003224,0,High Value Engaged
C003225,0,High Value Engaged
C003226,0,High Value Engaged
C003227,0,High Value Engaged
C003228,1,At Risk
C003229,0,High Value Engaged
C003230,0,High Value Engaged
C003231,0,High Value Engaged
C003232,1,At Risk
C003233,0,High Value Engaged
C003234,0,High Value Engaged
C003235,0,High Value Engaged
C003236,0,High Value Engaged
C003237,0,High Value Engaged
C003238,2,Low Engagement
C003239,0,High Value Engaged
C003240,0,High Value Engaged
C003241,1,At Risk
C003242,1,At Risk
C003243,1,At Risk
C003244,0,High Value Engaged
C003245,0,High Value Engaged
C003246,0,High Value Engaged
C003247,0,High Value Engaged
C003248,0,High Value Engaged
C003249,0,High Value Engaged
C003250,0,High Value Engaged
C003251,0,High Value Engaged
C003252,1,At Risk
C003253,0,High Value Engaged
C003254,0,High Value Engaged
C003255,0,High Value Engaged
C003256,3,Price Sensitive
C003257,0,High Value Engaged
C003258,0,High Value Engaged
C003259,2,Low Engagement
C003260,0,High Value Engaged
C003261,1,At Risk
C003262,0,High Value Engaged
C003263,3,Price Sensitive
C003264,0,High Value Engaged
C003265,0,High Value Engaged
C003266,0,High Value Engaged
C003267,0,High Value Engaged
C003268,2,Low Engagement
C003269,0,High Value Engaged
C003270,2,Low Engagement
C003271,0,High Value Engaged
C003272,0,High Value Engaged
C003273,2,Low Engagement
C003274,0,High Value Engaged
C003275,1,At Risk
C003276,2,Low Engagement
C003277,1,At Risk
C003278,3,Price Sensitive
C003279,0,High Value Engaged
C003280,1,At Risk
C003281,0,High Value Engaged
C003282,0,High Value Engaged
C003283,0,High Value Engaged
C003284,0,High Value Engaged
C003285,3,Price Sensitive
C003286,0,High Value Engaged
C003287,0,High Value Engaged
C003288,0,High Value Engaged
C003289,1,At Risk
C003290,0,High Value Engaged
C003291,0,High Value Engaged
C003292,1,At Risk
C003293,0,High Value Engaged
C003294,0,High Value Engaged
C003295,0,High Value Engaged
C003296,0,High Value Engaged
C003297,0,High Value Engaged
C003298,0,High Value Engaged
C003299,0,High Value Engaged
C003300,2,Low Engagement
C003301,0,High Value Engaged
C003302,2,Low Engagement
C003303,0,High Value Engaged
C003304,1,At Risk
C003305,1,At Risk
C003306,0,High Value Engaged
C003307,0,High Value Engaged
C003308,0,High Value Engaged
C003309,2,Low Engagement
C003310,0,High Value Engaged
C003311,1,At Risk
C003312,1,At Risk
C003313,0,High Value Engaged
C003314,0,High Value Engaged
C003315,1,At Risk
C003316,0,High Value Engaged
C003317,0,High Value Engaged
C003318,2,Low Engagement
C003319,0,High Value Engaged
C003320,0,High Value Engaged
C003321,0,High Value Engaged
C003322,1,At Risk
C003323,2,Low Engagement
C003324,2,Low Engagement
C003325,1,At Risk
C003326,2,Low Engagement
C003327,3,Price Sensitive
C003328,0,High Value Engaged
C003329,0,High Value Engaged
C003330,1,At Risk
C003331,0,High Value Engaged
C003332,0,High Value Engaged
C003333,0,High Value Engaged
C003334,2,Low Engagement
C003335,0,High Value Engaged
C003336,1,At Risk
C003337,0,High Value Engaged
C003338,0,High Value Engaged
C003339,0,High Value Engaged
C003340,0,High Value Engaged
C003341,2,Low Engagement
C003342,0,High Value Engaged
C003343,1,At Risk
C003344,0,High Value Engaged
C003345,0,High Value Engaged
C003346,0,High Value Engaged
C003347,1,At Risk
C003348,1,At Risk
C003349,1,At Risk
C003350,0,High Value Engaged
C003351,0,High Value Engaged
C003352,0,High Value Engaged
C003353,0,High Value Engaged
C003354,2,Low Engagement
C003355,0,High Value Engaged
C003356,0,High Value Engaged
C003357,1,At Risk
C003358,1,At Risk
C003359,1,At Risk
C003360,0,High Value Engaged
C003361,1,At Risk
C003362,0,High Value Engaged
C003363,1,At Risk
C003364,0,High Value Engaged
C003365,0,High Value Engaged
C003366,0,High Value Engaged
C003367,0,High Value Engaged
C003368,0,High Value Engaged
C003369,0,High Value Engaged
C003370,0,High Value Engaged
C003371,0,High Value Engaged
C003372,2,Low Engagement
C003373,0,High Value Engaged
C003374,0,High Value Engaged
C003375,1,At Risk
C003376,2,Low Engagement
C003377,0,High Value Engaged
C003378,0,High Value Engaged
C003379,1,At Risk
C003380,0,High Value Engaged
C003381,0,High Value Engaged
C003382,1,At Risk
C003383,3,Price Sensitive
C003384,0,High Value Engaged
C003385,2,Low Engagement
C003386,1,At Risk
C003387,0,High Value Engaged
C003388,0,High Value Engaged
C003389,0,High Value Engaged
C003390,0,High Value Engaged
C003391,0,High Value Engaged
C003392,1,At Risk
C003393,1,At Risk
C003394,2,Low Engagement
C003395,1,At Risk
C003396,0,High Value Engaged
C003397,0,High Value Engaged
C003398,0,High Value Engaged
C003399,0,High Value Engaged
C003400,2,Low Engagement
C003401,1,At Risk
C003402,0,High Value Engaged
C003403,0,High Value Engaged
C003404,0,High Value Engaged
C003405,0,High Value Engaged
C003406,0,High Value Engaged
C003407,0,High Value Engaged
C003408,0,High Value Engaged
C003409,2,Low Engagement
C003410,0,High Value Engaged
C003411,0,High Value Engaged
C003412,0,High Value Engaged
C003413,0,High Value Engaged
C003414,0,High Value Engaged
C003415,0,High Value Engaged
C003416,0,High Value Engaged
C003417,0,High Value Engaged
C003418,0,High Value Engaged
C003419,2,Low Engagement
C003420,0,High Value Engaged
C003421,0,High Value Engaged
C003422,0,High Value Engaged
C003423,0,High Value Engaged
C003424,1,At Risk
C003425,0,High Value Engaged
C003426,0,High Value Engaged
C003427,0,High Value Engaged
C003428,2,Low Engagement
C003429,0,High Value Engaged
C003430,1,At Risk
C003431,0,High Value Engaged
C003432,0,High Value Engaged
C003433,2,Low Engagement
C003434,0,High Value Engaged
C003435,2,Low Engagement
C003436,0,High Value Engaged
C003437,0,High Value Engaged
C003438,2,Low Engagement
C003439,1,At Risk
C003440,0,High Value Engaged
C003441,3,Price Sensitive
C003442,1,At Risk
C003443,0,High Value Engaged
C003444,3,Price Sensitive
C003445,2,Low Engagement
C003446,1,At Risk
C003447,1,At Risk
C003448,0,High Value Engaged
C003449,0,High Value Engaged
C003450,0,High Value Engaged
C003451,0,High Value Engaged
C003452,1,At Risk
C003453,1,At Risk
C003454,1,At Risk
C003455,0,High Value Engaged
C003456,0,High Value Engaged
C003457,1,At Risk
C003458,0,High Value Engaged
C003459,3,Price Sensitive
C003460,3,Price Sensitive
C003461,0,High Value Engaged
C003462,0,High Value Engaged
C003463,2,Low Engagement
C003464,1,At Risk
C003465,2,Low Engagement
C003466,1,At Risk
C003467,2,Low Engagement
C003468,0,High Value Engaged
C003469,0,High Value Engaged
C003470,0,High Value Engaged
C003471,0,High Value Engaged
C003472,0,High Value Engaged
C003473,1,At Risk
C003474,0,High Value Engaged
C003475,0,High Value Engaged
C003476,0,High Value Engaged
C003477,1,At Risk
C003478,0,High Value Engaged
C003479,0,High Value Engaged
C003480,0,High Value Engaged
C003481,1,At Risk
C003482,1,At Risk
C003483,2,Low Engagement
C003484,2,Low Engagement
C003485,1,At Risk
C003486,0,High Value Engaged
C003487,0,High Value Engaged
C003488,0,High Value Engaged
C003489,1,At Risk
C003490,1,At Risk
C003491,0,High Value Engaged
C003492,0,High Value Engaged
C003493,0,High Value Engaged
C003494,0,High Value Engaged
C003495,0,High Value Engaged
C003496,3,Price Sensitive
C003497,0,High Value Engaged
C003498,2,Low Engagement
C003499,0,High Value Engaged
C003500,0,High Value Engaged
C003501,1,At Risk
C003502,0,High Value Engaged
C003503,0,High Value Engaged
C003504,3,Price Sensitive
C003505,0,High Value Engaged
C003506,2,Low Engagement
C003507,0,High Value Engaged
C003508,0,High Value Engaged
C003509,2,Low Engagement
C003510,0,High Value Engaged
C003511,0,High Value Engaged
C003512,1,At Risk
C003513,0,High Value Engaged
C003514,0,High Value Engaged
C003515,0,High Value Engaged
C003516,1,At Risk
C003517,1,At Risk
C003518,1,At Risk
C003519,1,At Risk
C003520,0,High Value Engaged
C003521,0,High Value Engaged
C003522,2,Low Engagement
C003523,1,At Risk
C003524,2,Low Engagement
C003525,0,High Value Engaged
C003526,0,High Value Engaged
C003527,0,High Value Engaged
C003528,1,At Risk
C003529,0,High Value Engaged
C003530,0,High Value Engaged
C003531,0,High Value Engaged
C003532,0,High Value Engaged
C003533,0,High Value Engaged
C003534,0,High Value Engaged
C003535,1,At Risk
C003536,1,At Risk
C003537,0,High Value Engaged
C003538,2,Low Engagement
C003539,0,High Value Engaged
C003540,0,High Value Engaged
C003541,0,High Value Engaged
C003542,0,High Value Engaged
C003543,1,At Risk
C003544,0,High Value Engaged
C003545,0,High Value Engaged
C003546,1,At Risk
C003547,2,Low Engagement
C003548,0,High Value Engaged
C003549,0,High Value Engaged
C003550,1,At Risk
C003551,0,High Value Engaged
C003552,0,High Value Engaged
C003553,0,High Value Engaged
C003554,1,At Risk
C003555,0,High Value Engaged
C003556,0,High Value Engaged
C003557,2,Low Engagement
C003558,1,At Risk
C003559,0,High Value Engaged
C003560,0,High Value Engaged
C003561,1,At Risk
C003562,0,High Value Engaged
C003563,2,Low Engagement
C003564,0,High Value Engaged
C003565,0,High Value Engaged
C003566,1,At Risk
C003567,0,High Value Engaged
C003568,2,Low Engagement
C003569,2,Low Engagement
C003570,0,High Value Engaged
C003571,0,High Value Engaged
C003572,2,Low Engagement
C003573,0,High Value Engaged
C003574,0,High Value Engaged
C003575,3,Price Sensitive
C003576,0,High Value Engaged
C003577,0,High Value Engaged
C003578,0,High Value Engaged
C003579,1,At Risk
C003580,2,Low Engagement
C003581,0,High Value Engaged
C003582,2,Low Engagement
C003583,1,At Risk
C003584,0,High Value Engaged
C003585,0,High Value Engaged
C003586,0,High Value Engaged
C003587,0,High Value Engaged
C003588,0,High Value Engaged
C003589,0,High Value Engaged
C003590,0,High Value Engaged
C003591,0,High Value Engaged
C003592,0,High Value Engaged
C003593,0,High Value Engaged
C003594,0,High Value Engaged
C003595,1,At Risk
C003596,2,Low Engagement
C003597,0,High Value Engaged
C003598,1,At Risk
C003599,0,High Value Engaged
C003600,1,At Risk
C003601,0,High Value Engaged
C003602,1,At Risk
C003603,0,High Value Engaged
C003604,1,At Risk
C003605,0,High Value Engaged
C003606,1,At Risk
C003607,2,Low Engagement
C003608,0,High Value Engaged
C003609,1,At Risk
C003610,2,Low Engagement
C003611,0,High Value Engaged
C003612,0,High Value Engaged
C003613,1,At Risk
C003614,2,Low Engagement
C003615,0,High Value Engaged
C003616,0,High Value Engaged
C003617,0,High Value Engaged
C003618,0,High Value Engaged
C003619,1,At Risk
C003620,0,High Value Engaged
C003621,1,At Risk
C003622,0,High Value Engaged
C003623,0,High Value Engaged
C003624,0,High Value Engaged
C003625,2,Low Engagement
C003626,0,High Value Engaged
C003627,0,High Value Engaged
C003628,0,High Value Engaged
C003629,0,High Value Engaged
C003630,0,High Value Engaged
C003631,0,High Value Engaged
C003632,0,High Value Engaged
C003633,1,At Risk
C003634,1,At Risk
C003635,0,High Value Engaged
C003636,0,High Value Engaged
C003637,0,High Value Engaged
C003638,1,At Risk
C003639,0,High Value Engaged
C003640,0,High Value Engaged
C003641,0,High Value Engaged
C003642,0,High Value Engaged
C003643,0,High Value Engaged
C003644,2,Low Engagement
C003645,2,Low Engagement
C003646,1,At Risk
C003647,0,High Value Engaged
C003648,1,At Risk
C003649,0,High Value Engaged
C003650,1,At Risk
C003651,1,At Risk
C003652,0,High Value Engaged
C003653,1,At Risk
C003654,0,High Value Engaged
C003655,0,High Value Engaged
C003656,1,At Risk
C003657,0,High Value Engaged
C003658,0,High Value Engaged
C003659,0,High Value Engaged
C003660,1,At Risk
C003661,2,Low Engagement
C003662,0,High Value Engaged
C003663,3,Price Sensitive
C003664,0,High Value Engaged
C003665,0,High Value Engaged
C003666,1,At Risk
C003667,0,High Value Engaged
C003668,0,High Value Engaged
C003669,0,High Value Engaged
C003670,0,High Value Engaged
C003671,0,High Value Engaged
C003672,0,High Value Engaged
C003673,2,Low Engagement
C003674,1,At Risk
C003675,1,At Risk
C003676,0,High Value Engaged
C003677,0,High Value Engaged
C003678,0,High Value Engaged
C003679,0,High Value Engaged
C003680,2,Low Engagement
C003681,0,High Value Engaged
C003682,0,High Value Engaged
C003683,2,Low Engagement
C003684,0,High Value Engaged
C003685,1,At Risk
C003686,0,High Value Engaged
C003687,0,High Value Engaged
C003688,0,High Value Engaged
C003689,0,High Value Engaged
C003690,0,High Value Engaged
C003691,0,High Value Engaged
C003692,0,High Value Engaged
C003693,0,High Value Engaged
C003694,0,High Value Engaged
C003695,0,High Value Engaged
C003696,0,High Value Engaged
C003697,0,High Value Engaged
C003698,0,High Value Engaged
C003699,0,High Value Engaged
C003700,0,High Value Engaged
C003701,0,High Value Engaged
C003702,0,High Value Engaged
C003703,2,Low Engagement
C003704,2,Low Engagement
C003705,0,High Value Engaged
C003706,0,High Value Engaged
C003707,1,At Risk
C003708,0,High Value Engaged
C003709,0,High Value Engaged
C003710,0,High Value Engaged
C003711,1,At Risk
C003712,0,High Value Engaged
C003713,1,At Risk
C003714,0,High Value Engaged
C003715,0,High Value Engaged
C003716,0,High Value Engaged
C003717,1,At Risk
C003718,0,High Value Engaged
C003719,0,High Value Engaged
C003720,1,At Risk
C003721,0,High Value Engaged
C003722,0,High Value Engaged
C003723,0,High Value Engaged
C003724,0,High Value Engaged
C003725,0,High Value Engaged
C003726,0,High Value Engaged
C003727,0,High Value Engaged
C003728,3,Price Sensitive
C003729,0,High Value Engaged
C003730,0,High Value Engaged
C003731,1,At Risk
C003732,0,High Value Engaged
C003733,0,High Value Engaged
C003734,2,Low Engagement
C003735,2,Low Engagement
C003736,0,High Value Engaged
C003737,0,High Value Engaged
C003738,0,High Value Engaged
C003739,0,High Value Engaged
C003740,0,High Value Engaged
C003741,0,High Value Engaged
C003742,0,High Value Engaged
C003743,1,At Risk
C003744,0,High Value Engaged
C003745,1,At Risk
C003746,3,Price Sensitive
C003747,3,Price Sensitive
C003748,0,High Value Engaged
C003749,0,High Value Engaged
C003750,0,High Value Engaged
C003751,1,At Risk
C003752,0,High Value Engaged
C003753,0,High Value Engaged
C003754,0,High Value Engaged
C003755,0,High Value Engaged
C003756,0,High Value Engaged
C003757,0,High Value Engaged
C003758,0,High Value Engaged
C003759,1,At Risk
C003760,0,High Value Engaged
C003761,0,High Value Engaged
C003762,0,High Value Engaged
C003763,0,High Value Engaged
C003764,0,High Value Engaged
C003765,2,Low Engagement
C003766,0,High Value Engaged
C003767,0,High Value Engaged
C003768,0,High Value Engaged
C003769,0,High Value Engaged
C003770,0,High Value Engaged
C003771,0,High Value Engaged
C003772,0,High Value Engaged
C003773,0,High Value Engaged
C003774,0,High Value Engaged
C003775,0,High Value Engaged
C003776,0,High Value Engaged
C003777,0,High Value Engaged
C003778,1,At Risk
C003779,0,High Value Engaged
C003780,0,High Value Engaged
C003781,0,High Value Engaged
C003782,1,At Risk
C003783,0,High Value Engaged
C003784,2,Low Engagement
C003785,0,High Value Engaged
C003786,0,High Value Engaged
C003787,1,At Risk
C003788,3,Price Sensitive
C003789,0,High Value Engaged
C003790,0,High Value Engaged
C003791,0,High Value Engaged
C003792,0,High Value Engaged
C003793,2,Low Engagement
C003794,0,High Value Engaged
C003795,1,At Risk
C003796,0,High Value Engaged
C003797,0,High Value Engaged
C003798,0,High Value Engaged
C003799,1,At Risk
C003800,0,High Value Engaged
C003801,0,High Value Engaged
C003802,0,High Value Engaged
C003803,0,High Value Engaged
C003804,0,High Value Engaged
C003805,0,High Value Engaged
C003806,3,Price Sensitive
C003807,2,Low Engagement
C003808,0,High Value Engaged
C003809,0,High Value Engaged
C003810,0,High Value Engaged
C003811,0,High Value Engaged
C003812,1,At Risk
C003813,0,High Value Engaged
C003814,0,High Value Engaged
C003815,1,At Risk
C003816,1,At Risk
C003817,2,Low Engagement
C003818,1,At Risk
C003819,2,Low Engagement
C003820,1,At Risk
C003821,0,High Value Engaged
C003822,0,High Value Engaged
C003823,0,High Value Engaged
C003824,3,Price Sensitive
C003825,1,At Risk
C003826,0,High Value Engaged
C003827,0,High Value Engaged
C003828,0,High Value Engaged
C003829,0,High Value Engaged
C003830,1,At Risk
C003831,0,High Value Engaged
C003832,0,High Value Engaged
C003833,0,High Value Engaged
C003834,1,At Risk
C003835,0,High Value Engaged
C003836,0,High Value Engaged
C003837,3,Price Sensitive
C003838,1,At Risk
C003839,0,High Value Engaged
C003840,3,Price Sensitive
C003841,1,At Risk
C003842,0,High Value Engaged
C003843,0,High Value Engaged
C003844,0,High Value Engaged
C003845,0,High Value Engaged
C003846,1,At Risk
C003847,0,High Value Engaged
C003848,0,High Value Engaged
C003849,2,Low Engagement
C003850,0,High Value Engaged
C003851,0,High Value Engaged
C003852,2,Low Engagement
C003853,0,High Value Engaged
C003854,0,High Value Engaged
C003855,0,High Value Engaged
C003856,2,Low Engagement
C003857,0,High Value Engaged
C003858,0,High Value Engaged
C003859,0,High Value Engaged
C003860,0,High Value Engaged
C003861,0,High Value Engaged
C003862,1,At Risk
C003863,0,High Value Engaged
C003864,2,Low Engagement
C003865,0,High Value Engaged
C003866,3,Price Sensitive
C003867,0,High Value Engaged
C003868,2,Low Engagement
C003869,0,High Value Engaged
C003870,0,High Value Engaged
C003871,1,At Risk
C003872,1,At Risk
C003873,2,Low Engagement
C003874,2,Low Engagement
C003875,0,High Value Engaged
C003876,0,High Value Engaged
C003877,2,Low Engagement
C003878,2,Low Engagement
C003879,1,At Risk
C003880,0,High Value Engaged
C003881,0,High Value Engaged
C003882,0,High Value Engaged
C003883,0,High Value Engaged
C003884,1,At Risk
C003885,0,High Value Engaged
C003886,1,At Risk
C003887,0,High Value Engaged
C003888,1,At Risk
C003889,0,High Value Engaged
C003890,0,High Value Engaged
C003891,0,High Value Engaged
C003892,2,Low Engagement
C003893,0,High Value Engaged
C003894,0,High Value Engaged
C003895,0,High Value Engaged
C003896,0,High Value Engaged
C003897,2,Low Engagement
C003898,0,High Value Engaged
C003899,0,High Value Engaged
C003900,0,High Value Engaged
C003901,0,High Value Engaged
C003902,0,High Value Engaged
C003903,0,High Value Engaged
C003904,0,High Value Engaged
C003905,2,Low Engagement
C003906,1,At Risk
C003907,0,High Value Engaged
C003908,0,High Value Engaged
C003909,1,At Risk
C003910,2,Low Engagement
C003911,1,At Risk
C003912,2,Low Engagement
C003913,2,Low Engagement
C003914,1,At Risk
C003915,2,Low Engagement
C003916,0,High Value Engaged
C003917,0,High Value Engaged
C003918,3,Price Sensitive
C003919,0,High Value Engaged
C003920,0,High Value Engaged
C003921,0,High Value Engaged
C003922,1,At Risk
C003923,2,Low Engagement
C003924,0,High Value Engaged
C003925,0,High Value Engaged
C003926,0,High Value Engaged
C003927,0,High Value Engaged
C003928,0,High Value Engaged
C003929,2,Low Engagement
C003930,0,High Value Engaged
C003931,2,Low Engagement
C003932,2,Low Engagement
C003933,0,High Value Engaged
C003934,0,High Value Engaged
C003935,3,Price Sensitive
C003936,0,High Value Engaged
C003937,0,High Value Engaged
C003938,0,High Value Engaged
C003939,0,High Value Engaged
C003940,0,High Value Engaged
C003941,1,At Risk
C003942,0,High Value Engaged
C003943,0,High Value Engaged
C003944,0,High Value Engaged
C003945,1,At Risk
C003946,3,Price Sensitive
C003947,0,High Value Engaged
C003948,2,Low Engagement
C003949,0,High Value Engaged
C003950,0,High Value Engaged
C003951,0,High Value Engaged
C003952,0,High Value Engaged
C003953,2,Low Engagement
C003954,0,High Value Engaged
C003955,1,At Risk
C003956,1,At Risk
C003957,1,At Risk
C003958,1,At Risk
C003959,0,High Value Engaged
C003960,0,High Value Engaged
C003961,1,At Risk
C003962,3,Price Sensitive
C003963,0,High Value Engaged
C003964,2,Low Engagement
C003965,1,At Risk
C003966,0,High Value Engaged
C003967,0,High Value Engaged
C003968,1,At Risk
C003969,0,High Value Engaged
C003970,0,High Value Engaged
C003971,0,High Value Engaged
C003972,1,At Risk
C003973,0,High Value Engaged
C003974,0,High Value Engaged
C003975,0,High Value Engaged
C003976,1,At Risk
C003977,2,Low Engagement
C003978,0,High Value Engaged
C003979,2,Low Engagement
C003980,1,At Risk
C003981,0,High Value Engaged
C003982,2,Low Engagement
C003983,1,At Risk
C003984,0,High Value Engaged
C003985,2,Low Engagement
C003986,0,High Value Engaged
C003987,0,High Value Engaged
C003988,1,At Risk
C003989,2,Low Engagement
C003990,2,Low Engagement
C003991,0,High Value Engaged
C003992,1,At Risk
C003993,0,High Value Engaged
C003994,0,High Value Engaged
C003995,2,Low Engagement
C003996,0,High Value Engaged
C003997,3,Price Sensitive
C003998,2,Low Engagement
C003999,2,Low Engagement
C004000,0,High Value Engaged
C004001,1,At Risk
C004002,1,At Risk
C004003,0,High Value Engaged
C004004,1,At Risk
C004005,1,At Risk
C004006,0,High Value Engaged
C004007,0,High Value Engaged
C004008,0,High Value Engaged
C004009,1,At Risk
C004010,0,High Value Engaged
C004011,0,High Value Engaged
C004012,2,Low Engagement
C004013,0,High Value Engaged
C004014,1,At Risk
C004015,2,Low Engagement
C004016,0,High Value Engaged
C004017,0,High Value Engaged
C004018,1,At Risk
C004019,0,High Value Engaged
C004020,2,Low Engagement
C004021,0,High Value Engaged
C004022,0,High Value Engaged
C004023,0,High Value Engaged
C004024,0,High Value Engaged
C004025,0,High Value Engaged
C004026,0,High Value Engaged
C004027,1,At Risk
C004028,1,At Risk
C004029,0,High Value Engaged
C004030,0,High Value Engaged
C004031,0,High Value Engaged
C004032,0,High Value Engaged
C004033,0,High Value Engaged
C004034,0,High Value Engaged
C004035,1,At Risk
C004036,1,At Risk
C004037,1,At Risk
C004038,1,At Risk
C004039,0,High Value Engaged
C004040,1,At Risk
C004041,1,At Risk
C004042,0,High Value Engaged
C004043,0,High Value Engaged
C004044,1,At Risk
C004045,0,High Value Engaged
C004046,1,At Risk
C004047,2,Low Engagement
C004048,1,At Risk
C004049,0,High Value Engaged
C004050,0,High Value Engaged
C004051,1,At Risk
C004052,0,High Value Engaged
C004053,0,High Value Engaged
C004054,1,At Risk
C004055,0,High Value Engaged
C004056,0,High Value Engaged
C004057,0,High Value Engaged
C004058,0,High Value Engaged
C004059,2,Low Engagement
C004060,0,High Value Engaged
C004061,1,At Risk
C004062,0,High Value Engaged
C004063,0,High Value Engaged
C004064,0,High Value Engaged
C004065,0,High Value Engaged
C004066,0,High Value Engaged
C004067,1,At Risk
C004068,0,High Value Engaged
C004069,0,High Value Engaged
C004070,0,High Value Engaged
C004071,0,High Value Engaged
C004072,0,High Value Engaged
C004073,0,High Value Engaged
C004074,0,High Value Engaged
C004075,0,High Value Engaged
C004076,0,High Value Engaged
C004077,0,High Value Engaged
C004078,0,High Value Engaged
C004079,0,High Value Engaged
C004080,0,High Value Engaged
C004081,0,High Value Engaged
C004082,0,High Value Engaged
C004083,0,High Value Engaged
C004084,0,High Value Engaged
C004085,0,High Value Engaged
C004086,0,High Value Engaged
C004087,0,High Value Engaged
C004088,2,Low Engagement
C004089,0,High Value Engaged
C004090,0,High Value Engaged
C004091,0,High Value Engaged
C004092,0,High Value Engaged
C004093,0,High Value Engaged
C004094,0,High Value Engaged
C004095,3,Price Sensitive
C004096,1,At Risk
C004097,0,High Value Engaged
C004098,1,At Risk
C004099,0,High Value Engaged
C004100,3,Price Sensitive
C004101,0,High Value Engaged
C004102,1,At Risk
C004103,0,High Value Engaged
C004104,0,High Value Engaged
C004105,0,High Value Engaged
C004106,2,Low Engagement
C004107,1,At Risk
C004108,2,Low Engagement
C004109,1,At Risk
C004110,0,High Value Engaged
C004111,0,High Value Engaged
C004112,0,High Value Engaged
C004113,2,Low Engagement
C004114,0,High Value Engaged
C004115,0,High Value Engaged
C004116,0,High Value Engaged
C004117,0,High Value Engaged
C004118,3,Price Sensitive
C004119,0,High Value Engaged
C004120,0,High Value Engaged
C004121,0,High Value Engaged
C004122,1,At Risk
C004123,2,Low Engagement
C004124,0,High Value Engaged
C004125,2,Low Engagement
C004126,2,Low Engagement
C004127,0,High Value Engaged
C004128,2,Low Engagement
C004129,0,High Value Engaged
C004130,2,Low Engagement
C004131,0,High Value Engaged
C004132,0,High Value Engaged
C004133,2,Low Engagement
C004134,1,At Risk
C004135,0,High Value Engaged
C004136,1,At Risk
C004137,1,At Risk
C004138,2,Low Engagement
C004139,0,High Value Engaged
C004140,2,Low Engagement
C004141,0,High Value Engaged
C004142,0,High Value Engaged
C004143,0,High Value Engaged
C004144,0,High Value Engaged
C004145,0,High Value Engaged
C004146,0,High Value Engaged
C004147,0,High Value Engaged
C004148,0,High Value Engaged
C004149,2,Low Engagement
C004150,0,High Value Engaged
C004151,0,High Value Engaged
C004152,1,At Risk
C004153,0,High Value Engaged
C004154,0,High Value Engaged
C004155,0,High Value Engaged
C004156,0,High Value Engaged
C004157,1,At Risk
C004158,0,High Value Engaged
C004159,0,High Value Engaged
C004160,2,Low Engagement
C004161,0,High Value Engaged
C004162,1,At Risk
C004163,1,At Risk
C004164,0,High Value Engaged
C004165,0,High Value Engaged
C004166,1,At Risk
C004167,1,At Risk
C004168,0,High Value Engaged
C004169,0,High Value Engaged
C004170,0,High Value Engaged
C004171,1,At Risk
C004172,2,Low Engagement
C004173,3,Price Sensitive
C004174,0,High Value Engaged
C004175,3,Price Sensitive
C004176,2,Low Engagement
C004177,0,High Value Engaged
C004178,0,High Value Engaged
C004179,0,High Value Engaged
C004180,0,High Value Engaged
C004181,0,High Value Engaged
C004182,0,High Value Engaged
C004183,0,High Value Engaged
C004184,1,At Risk
C004185,1,At Risk
C004186,0,High Value Engaged
C004187,0,High Value Engaged
C004188,0,High Value Engaged
C004189,1,At Risk
C004190,0,High Value Engaged
C004191,1,At Risk
C004192,2,Low Engagement
C004193,0,High Value Engaged
C004194,0,High Value Engaged
C004195,0,High Value Engaged
C004196,1,At Risk
C004197,2,Low Engagement
C004198,1,At Risk
C004199,0,High Value Engaged
C004200,0,High Value Engaged
C004201,0,High Value Engaged
C004202,1,At Risk
C004203,0,High Value Engaged
C004204,1,At Risk
C004205,1,At Risk
C004206,0,High Value Engaged
C004207,1,At Risk
C004208,0,High Value Engaged
C004209,0,High Value Engaged
C004210,1,At Risk
C004211,0,High Value Engaged
C004212,0,High Value Engaged
C004213,1,At Risk
C004214,0,High Value Engaged
C004215,1,At Risk
C004216,0,High Value Engaged
C004217,0,High Value Engaged
