customer_id,age,gender,location,device_type,acquisition_channel,plan_type,monthly_price,auto_renew,total_sessions_30d,avg_session_minutes_30d,total_crashes_30d,failed_payments_30d,total_amount_success_30d,support_tickets_30d,avg_resolution_time_30d,churn
C004201,27,Female,Nagpur,Android,Referral,Standard,499,1,194,22.33,3,0,514.06,0,0.0,0
C004202,32,Male,Bangalore,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004203,36,Male,Indore,Android,Referral,Standard,499,1,203,24.22,2,0,493.9,0,0.0,0
C004204,21,Female,Delhi,iOS,Referral,Premium,999,0,28,5.74,1,0,991.41,0,0.0,1
C004205,34,Female,Patna,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004206,18,Male,Chennai,iOS,Ads,Standard,499,1,199,20.41,2,0,475.83,0,0.0,0
C004207,25,Female,Nagpur,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004208,37,Female,Nagpur,Android,Organic,Premium,999,0,200,19.97,4,0,1027.0,0,0.0,0
C004209,43,Male,Indore,Web,Partner,Basic,199,0,213,22.29,1,0,204.9,0,0.0,0
C004210,36,Male,Kanpur,Web,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004211,18,Female,Nagpur,Web,Ads,Basic,199,1,174,18.86,4,0,195.13,0,0.0,0
C004212,42,Male,Patna,iOS,Referral,Basic,199,0,202,27.28,3,0,196.83,0,0.0,0
C004213,20,Male,Nagpur,Android,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004214,38,Female,Hyderabad,Android,Organic,Premium,999,0,211,21.6,4,0,978.06,0,0.0,0
C004215,20,Male,Lucknow,iOS,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004216,24,Female,Chennai,Android,Partner,Premium,999,1,190,21.11,6,0,1023.24,0,0.0,0
C004217,22,Male,Patna,iOS,Organic,Basic,199,1,168,17.77,1,0,200.12,0,0.0,0
C004218,33,Female,Ahmedabad,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004219,30,Female,Indore,Android,Referral,Premium,999,0,36,4.48,3,0,991.26,2,27.88,1
C004220,37,Male,Delhi,iOS,Ads,Standard,499,1,230,29.23,0,0,481.21,1,5.33,0
C004221,31,Male,Ahmedabad,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004222,18,Female,Bhopal,Android,Referral,Premium,999,1,212,24.24,1,0,1041.91,0,0.0,0
C004223,34,Female,Pune,Web,Partner,Standard,499,1,164,16.88,7,0,511.5,1,16.02,0
C004224,18,Female,Bangalore,Android,Partner,Premium,999,0,226,27.94,2,0,960.05,0,0.0,0
C004225,23,Male,Hyderabad,Android,Referral,Premium,999,1,208,21.6,3,0,993.84,0,0.0,0
C004226,28,Female,Pune,Android,Organic,Standard,499,0,200,22.06,6,0,474.67,0,0.0,0
C004227,27,Female,Hyderabad,Android,Ads,Premium,999,0,0,0.0,1,0,0.0,0,0.0,1
C004228,18,Female,Jaipur,Android,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004229,45,Female,Visakhapatnam,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004230,48,Male,Visakhapatnam,iOS,Organic,Basic,199,1,196,21.66,8,0,200.1,0,0.0,0
C004231,54,Female,Ghaziabad,Web,Ads,Standard,499,1,241,24.49,1,0,493.91,0,0.0,0
C004232,43,Male,Indore,Android,Partner,Standard,499,0,211,22.94,1,0,505.38,0,0.0,0
C004233,28,Male,Indore,iOS,Ads,Basic,199,0,16,3.02,6,0,201.81,1,58.78410000000031,1
C004234,27,Female,Nagpur,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004235,27,Other,Hyderabad,Android,Ads,Premium,999,1,187,24.58,2,0,1029.09,1,3.18,0
C004236,51,Male,Nagpur,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004237,30,Female,Visakhapatnam,iOS,Ads,Premium,999,1,201,26.24,4,0,967.75,0,0.0,0
C004238,44,Male,Thane,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004239,43,Female,Patna,Android,Ads,Premium,999,1,182,19.5,3,0,1029.29,0,0.0,0
C004240,33,Female,Surat,Android,Referral,Basic,199,0,183,24.72,2,0,206.62,0,0.0,0
C004241,18,Male,Hyderabad,Android,Referral,Premium,999,1,215,23.86,5,0,990.45,0,0.0,0
C004242,31,Male,Ghaziabad,Android,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004243,33,Male,Surat,Android,Organic,Standard,499,1,199,23.39,2,0,483.6,0,0.0,0
C004244,44,Male,Lucknow,Android,Referral,Basic,199,1,166,26.55,5,0,197.16,0,0.0,0
C004245,32,Male,Nagpur,iOS,Organic,Standard,499,1,185,24.27,5,0,520.84,0,0.0,0
C004246,19,Female,Ahmedabad,iOS,Organic,Standard,499,0,191,18.06,4,0,483.58,0,0.0,0
C004247,41,Male,Nagpur,iOS,Ads,Basic,199,1,176,25.54,1,1,0.0,0,0.0,0
C004248,29,Female,Jaipur,iOS,Referral,Basic,199,1,235,33.35030000000001,1,0,198.55,0,0.0,0
C004249,18,Male,Mumbai,Android,Referral,Premium,999,1,158,15.45,6,0,994.95,0,0.0,0
C004250,35,Female,Mumbai,Android,Partner,Standard,499,1,151,22.73,2,0,490.47,0,0.0,0
C004251,37,Male,Thane,Android,Organic,Basic,199,0,181,25.66,9,0,203.02,0,0.0,0
C004252,23,Male,Hyderabad,Android,Organic,Basic,199,1,146,17.9,5,0,192.73,0,0.0,0
C004253,30,Female,Ghaziabad,Web,Ads,Standard,499,0,220,24.31,1,0,502.87,0,0.0,0
C004254,38,Male,Mumbai,iOS,Referral,Standard,499,1,207,25.5,0,0,518.36,0,0.0,0
C004255,35,Female,Kanpur,Android,Organic,Standard,499,1,239,26.6,1,0,476.44,0,0.0,0
C004256,18,Female,Surat,Android,Ads,Standard,499,1,193,23.1,4,0,515.49,1,17.64,0
C004257,44,Female,Vadodara,Android,Ads,Basic,199,0,202,24.39,3,0,199.49,0,0.0,0
C004258,49,Male,Thane,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004259,26,Male,Lucknow,Android,Organic,Basic,199,1,237,26.62,3,0,207.23,0,0.0,0
C004260,18,Female,Mumbai,Android,Partner,Standard,499,1,197,24.12,7,0,499.26,0,0.0,0
C004261,39,Female,Bangalore,Android,Ads,Basic,199,1,192,21.78,3,0,200.05,0,0.0,0
C004262,25,Male,Indore,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004263,37,Male,Thane,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004264,54,Male,Mumbai,iOS,Organic,Premium,999,1,196,24.47,6,0,1039.04,0,0.0,0
C004265,18,Female,Lucknow,iOS,Referral,Standard,499,1,169,21.27,4,0,510.89,1,12.42,0
C004266,24,Male,Mumbai,Android,Referral,Standard,499,1,199,18.59,2,0,507.09,1,34.68,0
C004267,30,Female,Thane,iOS,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004268,44,Male,Bangalore,iOS,Ads,Standard,499,1,210,27.55,0,0,478.85,0,0.0,0
C004269,55,Male,Ghaziabad,Android,Referral,Basic,199,0,159,16.61,2,0,191.95,0,0.0,0
C004270,34,Male,Kanpur,Android,Ads,Premium,999,0,211,25.24,1,0,984.11,0,0.0,0
C004271,18,Female,Vadodara,Android,Ads,Premium,999,0,56,8.8,8,0,974.69,2,42.6,1
C004272,28,Male,Bhopal,Android,Ads,Standard,499,1,181,19.67,0,0,492.74,0,0.0,0
C004273,24,Male,Ahmedabad,Android,Organic,Premium,999,1,243,26.58,2,0,1047.3201,1,12.2,0
C004274,39,Male,Indore,iOS,Ads,Standard,499,1,154,31.5,0,0,478.55,0,0.0,0
C004275,35,Male,Patna,Android,Organic,Standard,499,0,171,19.0,0,0,523.04,0,0.0,0
C004276,21,Male,Mumbai,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004277,23,Female,Delhi,Android,Partner,Standard,499,0,189,26.65,0,0,508.18,0,0.0,0
C004278,28,Female,Kanpur,Android,Organic,Premium,999,0,210,27.79,4,0,1036.3,0,0.0,0
C004279,29,Male,Visakhapatnam,Web,Organic,Standard,499,1,153,21.98,5,0,499.02,0,0.0,0
C004280,31,Female,Delhi,Web,Referral,Basic,199,0,204,27.29,8,0,200.76,0,0.0,0
C004281,32,Male,Visakhapatnam,Android,Organic,Standard,499,1,194,24.17,0,0,520.37,0,0.0,0
C004282,44,Male,Pune,Android,Organic,Premium,999,0,1,0.95,0,0,0.0,0,0.0,1
C004283,28,Other,Kolkata,iOS,Ads,Standard,499,0,210,19.91,4,0,488.21,0,0.0,0
C004284,26,Female,Kolkata,Android,Partner,Basic,199,1,183,23.23,4,0,396.8,0,0.0,0
C004285,18,Other,Ahmedabad,iOS,Organic,Premium,999,1,224,22.94,2,0,1016.4,0,0.0,0
C004286,29,Male,Chennai,Web,Partner,Basic,199,0,183,25.25,0,0,191.84,0,0.0,0
C004287,34,Male,Thane,iOS,Referral,Basic,199,1,241,29.66,3,0,198.41,0,0.0,0
C004288,18,Female,Pune,Android,Referral,Standard,499,0,195,27.54,0,0,521.75,0,0.0,0
C004289,28,Female,Bangalore,iOS,Referral,Basic,199,1,164,26.07,2,0,403.57,0,0.0,0
C004290,43,Male,Lucknow,Web,Organic,Premium,999,0,229,25.01,0,0,986.43,2,32.23,0
C004291,38,Female,Bangalore,iOS,Organic,Basic,199,1,210,28.42,2,0,199.84,0,0.0,0
C004292,35,Female,Indore,Android,Organic,Standard,499,1,188,20.37,5,1,0.0,1,33.65,0
C004293,38,Male,Bangalore,Web,Organic,Standard,499,1,188,25.74,3,0,513.68,0,0.0,0
C004294,26,Female,Mumbai,Web,Partner,Basic,199,1,223,22.97,1,0,208.03,0,0.0,0
C004295,24,Female,Mumbai,Web,Ads,Premium,999,1,189,24.57,5,0,1016.33,0,0.0,0
C004296,44,Male,Vadodara,Android,Ads,Standard,499,1,203,23.57,2,1,0.0,0,0.0,0
C004297,40,Other,Hyderabad,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004298,24,Male,Delhi,iOS,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004299,18,Male,Surat,Android,Partner,Standard,499,1,161,21.32,4,0,502.39,0,0.0,0
C004300,24,Female,Kanpur,Android,Referral,Premium,999,1,214,25.0,2,0,1002.71,0,0.0,0
C004301,37,Other,Nagpur,iOS,Ads,Premium,999,1,191,23.95,7,0,988.88,0,0.0,0
C004302,25,Female,Bhopal,Web,Organic,Basic,199,0,224,30.99,9,0,202.37,0,0.0,0
C004303,35,Female,Bhopal,Web,Organic,Standard,499,0,182,21.23,3,0,521.98,0,0.0,0
C004304,46,Female,Vadodara,Android,Organic,Premium,999,0,45,7.42,6,0,976.92,1,30.76,1
C004305,31,Female,Ghaziabad,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004306,34,Male,Ghaziabad,Android,Partner,Standard,499,1,207,25.67,1,0,475.56,0,0.0,0
C004307,38,Female,Jaipur,Web,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004308,21,Female,Bhopal,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004309,24,Male,Pune,iOS,Referral,Standard,499,1,214,21.0,7,0,977.79,0,0.0,0
C004310,39,Female,Nagpur,iOS,Ads,Premium,999,0,173,25.44,2,0,1047.3201,0,0.0,0
C004311,32,Female,Hyderabad,Web,Organic,Basic,199,1,206,25.95,2,0,192.8,1,12.74,0
C004312,33,Female,Nagpur,Android,Partner,Premium,999,0,199,30.64,3,0,1026.52,1,36.27,0
C004313,32,Male,Ahmedabad,iOS,Organic,Standard,499,0,1,0.0,2,0,0.0,1,58.78410000000031,1
C004314,41,Female,Delhi,Web,Referral,Standard,499,1,193,24.62,2,0,494.14,0,0.0,0
C004315,36,Male,Pune,iOS,Organic,Basic,199,1,143,16.27,0,0,400.92,0,0.0,0
C004316,36,Male,Surat,Android,Partner,Basic,199,1,176,16.69,5,0,189.6,0,0.0,0
C004317,44,Female,Visakhapatnam,Android,Referral,Standard,499,1,139,18.44,0,0,517.26,0,0.0,0
C004318,48,Female,Indore,iOS,Ads,Basic,199,0,18,3.49,5,0,192.24,0,0.0,1
C004319,54,Male,Nagpur,Android,Organic,Standard,499,1,189,25.53,1,0,483.06,0,0.0,0
C004320,26,Male,Thane,iOS,Ads,Basic,199,1,199,22.74,5,0,198.86,0,0.0,0
C004321,55,Female,Jaipur,iOS,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004322,21,Other,Bangalore,Web,Organic,Basic,199,1,225,25.28,3,1,0.0,0,0.0,0
C004323,51,Female,Nagpur,Android,Partner,Standard,499,0,200,22.15,3,0,507.23,0,0.0,0
C004324,25,Female,Nagpur,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004325,31,Male,Jaipur,Android,Ads,Basic,199,1,208,23.97,2,0,199.68,1,31.81,0
C004326,32,Male,Patna,Android,Organic,Standard,499,0,220,23.8,6,0,502.74,0,0.0,0
C004327,23,Male,Chennai,Android,Referral,Basic,199,1,224,28.13,2,0,203.8,0,0.0,0
C004328,32,Male,Surat,iOS,Organic,Basic,199,1,234,23.89,3,0,194.7,0,0.0,0
C004329,23,Male,Delhi,iOS,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004330,19,Male,Visakhapatnam,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004331,31,Female,Ghaziabad,Android,Organic,Standard,499,1,213,22.43,0,0,498.3,0,0.0,0
C004332,47,Male,Hyderabad,iOS,Ads,Basic,199,1,195,21.51,4,0,208.93,0,0.0,0
C004333,29,Female,Patna,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004334,41,Female,Ghaziabad,iOS,Referral,Basic,199,1,155,23.99,3,0,206.58,0,0.0,0
C004335,23,Female,Ahmedabad,Web,Referral,Premium,999,0,177,24.36,2,0,1047.3201,0,0.0,0
C004336,19,Female,Vadodara,Web,Ads,Basic,199,0,197,24.94,5,0,192.92,0,0.0,0
C004337,36,Female,Kanpur,Android,Ads,Basic,199,1,205,27.01,1,0,202.0,0,0.0,0
C004338,49,Male,Surat,Android,Partner,Basic,199,1,182,21.37,1,0,200.58,0,0.0,0
C004339,34,Male,Bhopal,iOS,Referral,Basic,199,0,52,6.69,10,0,205.95,2,52.98,1
C004340,40,Male,Chennai,iOS,Organic,Standard,499,1,189,24.63,4,0,486.5,2,30.34,0
C004341,46,Male,Bangalore,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004342,31,Female,Kanpur,iOS,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004343,30,Female,Thane,Android,Organic,Premium,999,0,231,22.18,0,0,1028.34,0,0.0,0
C004344,36,Female,Bhopal,Web,Partner,Standard,499,1,236,27.77,2,0,499.02,0,0.0,0
C004345,38,Male,Nagpur,iOS,Organic,Premium,999,1,206,26.52,1,0,1047.3201,0,0.0,0
C004346,18,Other,Pune,Android,Referral,Basic,199,1,217,28.64,4,1,0.0,0,0.0,0
C004347,34,Male,Thane,Android,Organic,Standard,499,1,175,18.24,2,0,482.82,0,0.0,0
C004348,31,Female,Bangalore,Android,Partner,Premium,999,0,248,33.35030000000001,5,1,0.0,0,0.0,0
C004349,24,Male,Kanpur,iOS,Organic,Premium,999,1,224,28.3,3,0,992.38,1,32.08,0
C004350,31,Male,Ahmedabad,iOS,Organic,Basic,199,1,166,24.2,0,0,196.48,0,0.0,0
C004351,20,Male,Kanpur,iOS,Ads,Standard,499,1,221,25.93,2,0,476.47,0,0.0,0
C004352,18,Female,Patna,Android,Ads,Standard,499,1,185,27.02,2,0,522.09,0,0.0,0
C004353,32,Male,Bangalore,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004354,41,Male,Kanpur,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004355,28,Female,Delhi,Android,Organic,Basic,199,0,204,23.76,0,0,194.75,0,0.0,0
C004356,22,Female,Indore,Android,Ads,Premium,999,0,214,27.8,0,0,1047.32,1,6.42,0
C004357,23,Male,Indore,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004358,37,Female,Hyderabad,Android,Referral,Premium,999,0,132,18.67,6,0,1015.55,0,0.0,0
C004359,48,Male,Visakhapatnam,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004360,39,Male,Thane,Web,Referral,Standard,499,0,237,28.19,0,0,997.94,0,0.0,0
C004361,45,Male,Bhopal,Android,Partner,Standard,499,1,201,23.14,6,0,511.8,1,8.5,0
C004362,21,Male,Chennai,iOS,Referral,Premium,999,1,225,30.04,4,0,1006.65,0,0.0,0
C004363,31,Female,Visakhapatnam,Android,Organic,Standard,499,1,149,19.98,4,0,976.99,0,0.0,0
C004364,42,Female,Pune,Android,Ads,Basic,199,1,244,24.03,3,0,205.65,2,19.15,0
C004365,18,Male,Thane,Web,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004366,25,Female,Visakhapatnam,Android,Organic,Standard,499,0,230,28.79,2,0,495.64,1,26.45,0
C004367,41,Female,Kanpur,Android,Ads,Basic,199,1,180,22.84,5,0,203.14,1,13.72,0
C004368,34,Male,Surat,Android,Ads,Basic,199,1,190,21.78,7,0,200.18,0,0.0,0
C004369,22,Male,Vadodara,Android,Organic,Basic,199,1,210,22.0,8,0,191.89,0,0.0,0
C004370,18,Female,Surat,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004371,45,Female,Delhi,Android,Organic,Premium,999,0,4,1.53,4,0,1019.84,0,0.0,1
C004372,18,Female,Thane,Android,Organic,Standard,499,0,34,4.16,5,0,475.38,1,55.59,1
C004373,38,Female,Chennai,Web,Organic,Basic,199,0,132,15.55,0,1,0.0,0,0.0,0
C004374,26,Male,Patna,Android,Organic,Basic,199,1,201,25.62,4,0,192.46,0,0.0,0
C004375,42,Female,Bhopal,Android,Organic,Basic,199,0,208,21.58,2,0,191.18,0,0.0,0
C004376,21,Male,Hyderabad,Web,Partner,Standard,499,1,250,31.33,3,0,480.2,0,0.0,0
C004377,55,Female,Lucknow,Android,Referral,Basic,199,0,230,27.75,0,0,193.79,0,0.0,0
C004378,36,Female,Delhi,Web,Ads,Basic,199,1,219,23.99,2,0,413.42,0,0.0,0
C004379,37,Male,Thane,Web,Partner,Basic,199,1,198,21.38,0,1,0.0,0,0.0,0
C004380,24,Male,Hyderabad,Android,Organic,Basic,199,1,195,28.75,0,0,208.52,1,19.3,0
C004381,30,Female,Bhopal,Android,Ads,Premium,999,1,229,28.3,5,0,1044.69,0,0.0,0
C004382,30,Male,Pune,Android,Organic,Standard,499,0,255,32.79,0,0,523.03,0,0.0,0
C004383,49,Female,Kanpur,Web,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004384,36,Female,Bangalore,Android,Organic,Premium,999,0,193,19.0,2,0,1047.3201,0,0.0,0
C004385,37,Female,Visakhapatnam,iOS,Organic,Standard,499,1,214,30.82,4,0,495.98,0,0.0,0
C004386,37,Male,Jaipur,Web,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004387,38,Female,Ahmedabad,iOS,Partner,Standard,499,1,228,27.52,1,0,518.86,0,0.0,0
C004388,18,Female,Kolkata,Web,Organic,Basic,199,1,203,26.32,1,0,199.66,0,0.0,0
C004389,52,Other,Thane,iOS,Organic,Premium,999,1,194,22.51,0,0,951.45,0,0.0,0
C004390,23,Female,Lucknow,Web,Organic,Basic,199,1,232,25.72,5,0,195.22,0,0.0,0
C004391,31,Other,Kolkata,Android,Referral,Basic,199,1,146,20.17,8,0,204.2,0,0.0,0
C004392,47,Female,Thane,iOS,Ads,Standard,499,1,217,29.04,3,0,509.06,2,16.28,0
C004393,51,Male,Indore,iOS,Ads,Standard,499,1,237,33.35030000000001,1,0,508.32,1,36.05,0
C004394,40,Female,Vadodara,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004395,26,Male,Nagpur,Android,Ads,Basic,199,1,158,21.72,2,0,199.67,0,0.0,0
C004396,33,Male,Indore,iOS,Organic,Standard,499,0,173,20.85,2,0,482.53,0,0.0,0
C004397,33,Male,Bangalore,Android,Ads,Basic,199,1,201,26.66,1,0,191.11,0,0.0,0
C004398,34,Female,Hyderabad,Android,Partner,Basic,199,0,2,0.74,3,0,0.0,0,0.0,1
C004399,19,Female,Indore,Android,Referral,Basic,199,0,190,24.16,0,0,192.58,1,16.92,0
C004400,44,Female,Indore,Web,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004401,33,Male,Ahmedabad,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004402,24,Male,Lucknow,iOS,Ads,Basic,199,1,230,27.8,7,0,205.65,0,0.0,0
C004403,27,Male,Jaipur,Android,Referral,Premium,999,1,202,28.97,2,0,952.78,0,0.0,0
C004404,34,Female,Indore,Android,Referral,Standard,499,1,173,25.04,4,0,495.82,0,0.0,0
C004405,18,Male,Ahmedabad,Android,Organic,Standard,499,1,186,20.46,1,1,0.0,0,0.0,0
C004406,40,Male,Surat,iOS,Organic,Premium,999,1,189,23.75,5,0,981.29,0,0.0,0
C004407,34,Male,Lucknow,iOS,Ads,Standard,499,1,201,23.2,5,0,481.21,0,0.0,0
C004408,47,Female,Patna,iOS,Organic,Standard,499,1,220,27.33,4,0,509.62,1,2.97,0
C004409,32,Female,Hyderabad,iOS,Organic,Standard,499,1,204,26.15,2,1,504.28,0,0.0,0
C004410,21,Female,Hyderabad,Android,Partner,Premium,999,1,211,24.05,0,0,1013.38,1,34.89,0
C004411,20,Male,Kanpur,iOS,Referral,Basic,199,0,179,21.1,2,0,191.09,0,0.0,0
C004412,28,Male,Patna,Android,Ads,Premium,999,1,207,24.46,5,0,1002.48,0,0.0,0
C004413,29,Male,Ahmedabad,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004414,26,Male,Bangalore,Web,Organic,Standard,499,1,206,26.74,0,0,520.95,0,0.0,0
C004415,33,Male,Patna,Web,Ads,Basic,199,0,224,22.97,3,0,202.6,1,29.93,0
C004416,26,Male,Pune,Android,Ads,Basic,199,0,200,22.84,0,0,206.6,0,0.0,0
C004417,34,Male,Mumbai,Web,Referral,Standard,499,1,150,19.75,2,0,500.48,0,0.0,0
C004418,26,Male,Nagpur,iOS,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C004419,38,Male,Bangalore,Android,Organic,Basic,199,1,190,19.79,4,0,203.13,0,0.0,0
C004420,28,Female,Bangalore,Android,Organic,Basic,199,1,190,30.24,1,0,196.26,0,0.0,0
C004421,44,Other,Thane,Web,Ads,Premium,999,1,203,26.89,0,0,960.87,0,0.0,0
C004422,38,Female,Vadodara,iOS,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004423,33,Male,Hyderabad,Android,Organic,Premium,999,0,254,30.87,3,0,975.01,0,0.0,0
C004424,29,Male,Nagpur,iOS,Partner,Basic,199,0,206,21.77,4,0,190.24,0,0.0,0
C004425,18,Female,Nagpur,iOS,Partner,Standard,499,0,213,30.06,2,0,498.07,0,0.0,0
C004426,46,Male,Thane,Android,Partner,Basic,199,0,193,23.26,3,0,204.14,0,0.0,0
C004427,25,Female,Vadodara,iOS,Partner,Premium,999,1,211,23.49,6,0,1017.02,0,0.0,0
C004428,32,Female,Bhopal,Android,Partner,Standard,499,1,194,23.38,2,0,507.23,0,0.0,0
C004429,35,Female,Pune,iOS,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004430,30,Female,Bangalore,Web,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004431,45,Female,Ghaziabad,Web,Organic,Standard,499,0,221,33.14,1,0,476.29,0,0.0,0
C004432,19,Female,Delhi,iOS,Organic,Basic,199,1,190,27.24,2,0,194.97,0,0.0,0
C004433,49,Male,Patna,Web,Organic,Basic,199,1,237,26.13,3,0,403.01,0,0.0,0
C004434,38,Male,Surat,Web,Ads,Basic,199,1,185,19.16,10,0,199.16,0,0.0,0
C004435,29,Male,Mumbai,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004436,29,Male,Bhopal,Web,Ads,Standard,499,0,217,20.46,2,0,489.57,0,0.0,0
C004437,18,Male,Visakhapatnam,Android,Ads,Basic,199,1,175,26.73,4,0,198.3,0,0.0,0
C004438,23,Male,Bhopal,Android,Organic,Basic,199,0,173,22.19,6,0,199.07,0,0.0,0
C004439,28,Female,Lucknow,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004440,33,Male,Visakhapatnam,Android,Ads,Basic,199,1,191,19.38,4,0,191.05,0,0.0,0
C004441,44,Male,Bangalore,Android,Organic,Premium,999,0,186,18.66,2,0,981.37,0,0.0,0
C004442,52,Male,Patna,iOS,Organic,Standard,499,1,224,33.35030000000001,2,0,501.26,0,0.0,0
C004443,34,Female,Vadodara,Android,Ads,Premium,999,0,186,21.18,1,1,0.0,0,0.0,0
C004444,34,Male,Indore,Web,Ads,Basic,199,1,207,23.34,0,0,194.69,0,0.0,0
C004445,27,Other,Delhi,Android,Organic,Premium,999,1,160,20.03,2,0,949.22,0,0.0,0
C004446,18,Female,Kanpur,Web,Referral,Basic,199,0,175,27.72,3,0,208.11,0,0.0,0
C004447,25,Female,Surat,Android,Ads,Basic,199,1,240,26.16,5,0,200.95,0,0.0,0
C004448,29,Male,Visakhapatnam,iOS,Organic,Basic,199,1,238,26.16,0,0,190.69,0,0.0,0
C004449,41,Female,Kolkata,Android,Ads,Premium,999,1,256,33.35030000000001,0,0,1018.36,0,0.0,0
C004450,37,Female,Vadodara,iOS,Ads,Premium,999,0,0,0.0,0,0,965.22,0,0.0,1
C004451,34,Male,Nagpur,Android,Organic,Basic,199,1,180,24.03,1,0,203.91,0,0.0,0
C004452,26,Male,Pune,Android,Partner,Standard,499,0,5,1.02,2,0,0.0,0,0.0,1
C004453,18,Male,Surat,Android,Ads,Basic,199,1,175,20.73,4,0,202.75,0,0.0,0
C004454,18,Other,Pune,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004455,18,Male,Nagpur,Web,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004456,29,Female,Nagpur,Android,Partner,Basic,199,1,225,25.67,5,0,206.71,1,2.44,0
C004457,41,Male,Mumbai,iOS,Organic,Basic,199,1,188,18.04,2,0,197.2,0,0.0,0
C004458,41,Female,Vadodara,iOS,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C004459,39,Female,Vadodara,Android,Referral,Standard,499,0,213,24.24,5,0,489.49,0,0.0,0
C004460,26,Male,Thane,Android,Organic,Standard,499,1,158,20.91,0,1,0.0,0,0.0,0
C004461,43,Male,Indore,Android,Referral,Basic,199,0,0,0.0,1,0,0.0,0,0.0,1
C004462,22,Male,Bangalore,Android,Organic,Standard,499,0,206,24.38,3,0,520.07,0,0.0,0
C004463,40,Male,Ghaziabad,Android,Ads,Standard,499,1,187,21.0,4,0,517.39,0,0.0,0
C004464,18,Female,Hyderabad,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C004465,20,Male,Pune,Android,Ads,Standard,499,0,2,0.94,1,0,0.0,1,46.49,1
