customer_id,churn_probability,segment_id,recommended_action
C003642,0.0015939019604076204,0,Offer loyalty reward + Exclusive content access
C003643,5.604164959656916e-05,0,Offer loyalty reward + Exclusive content access
C003644,0.0001910965157738536,2,Offer loyalty reward + Exclusive content access
C003645,3.90499158774924e-05,2,Offer loyalty reward + Exclusive content access
C003646,0.9998880342163198,1,Send re-engagement push notification + Personalized content
C003647,0.0023145991881472544,0,Offer loyalty reward + Exclusive content access
C003648,0.9999182944568268,1,Offer premium discount (20%) + Schedule retention call
C003649,0.00010372875794656675,0,Offer loyalty reward + Exclusive content access
C003650,0.9999610497551413,1,Send re-engagement push notification + Personalized content
C003651,0.9999196346305141,1,Send re-engagement push notification + Personalized content
C003652,6.593671070951922e-05,0,Offer loyalty reward + Exclusive content access
C003653,0.9999506177115728,1,Send re-engagement push notification + Personalized content
C003654,0.002285214840201543,0,Offer loyalty reward + Exclusive content access
C003655,2.8125052177200957e-06,0,Offer loyalty reward + Exclusive content access
C003656,0.9998846577537835,1,Send re-engagement push notification + Personalized content
C003657,0.0003844186545896039,0,Offer loyalty reward + Exclusive content access
C003658,8.507974895360899e-05,0,Offer loyalty reward + Exclusive content access
C003659,3.358140090887959e-06,0,Offer loyalty reward + Exclusive content access
C003660,0.9998988924755225,1,Send re-engagement push notification + Personalized content
C003661,0.005876622670762771,2,Offer loyalty reward + Exclusive content access
C003662,3.0620635518181906e-07,0,Offer loyalty reward + Exclusive content access
C003663,0.0013784620925810613,3,Offer loyalty reward + Exclusive content access
C003664,0.00457465597648592,0,Offer loyalty reward + Exclusive content access
C003665,2.5625572988592803e-06,0,Offer loyalty reward + Exclusive content access
C003666,0.9999223564937203,1,Offer premium discount (20%) + Schedule retention call
C003667,3.842271547386307e-06,0,Offer loyalty reward + Exclusive content access
C003668,4.033187917091118e-06,0,Offer loyalty reward + Exclusive content access
C003669,8.803867557546146e-06,0,Offer loyalty reward + Exclusive content access
C003670,0.00016137849699832522,0,Offer loyalty reward + Exclusive content access
C003671,9.119620589619199e-07,0,Offer loyalty reward + Exclusive content access
C003672,8.320689523053717e-06,0,Offer loyalty reward + Exclusive content access
C003673,0.9999468975889119,2,Assign priority support + Issue apology credit (₹100)
C003674,0.9999326151167527,1,Send re-engagement push notification + Personalized content
C003675,0.9999069213103109,1,Send re-engagement push notification + Personalized content
C003676,0.00012141550115691251,0,Offer loyalty reward + Exclusive content access
C003677,0.0007908386675405486,0,Offer loyalty reward + Exclusive content access
C003678,3.1217103057808736e-05,0,Offer loyalty reward + Exclusive content access
C003679,1.3407735611665173e-05,0,Offer loyalty reward + Exclusive content access
C003680,0.0010894953421101705,2,Offer loyalty reward + Exclusive content access
C003681,0.0006358893269739316,0,Offer loyalty reward + Exclusive content access
C003682,4.07242789322275e-05,0,Offer loyalty reward + Exclusive content access
C003683,2.6983057631843836e-05,2,Offer loyalty reward + Exclusive content access
C003684,0.00017353727223440172,0,Offer loyalty reward + Exclusive content access
C003685,0.9999513800682841,1,Send re-engagement push notification + Personalized content
C003686,4.723317280745787e-06,0,Offer loyalty reward + Exclusive content access
C003687,0.00017621636456923294,0,Offer loyalty reward + Exclusive content access
C003688,0.00016042715804669247,0,Offer loyalty reward + Exclusive content access
C003689,4.3490859905429853e-05,0,Offer loyalty reward + Exclusive content access
C003690,0.0005568867737969328,0,Offer loyalty reward + Exclusive content access
C003691,8.808416471336951e-06,0,Offer loyalty reward + Exclusive content access
C003692,0.00019735360633748317,0,Offer loyalty reward + Exclusive content access
C003693,1.0289720974246277e-05,0,Offer loyalty reward + Exclusive content access
C003694,2.272197959917801e-05,0,Offer loyalty reward + Exclusive content access
C003695,3.586579659568442e-05,0,Offer loyalty reward + Exclusive content access
C003696,6.764584289299828e-05,0,Offer loyalty reward + Exclusive content access
C003697,5.881516463021589e-07,0,Offer loyalty reward + Exclusive content access
C003698,0.0001759116327409286,0,Offer loyalty reward + Exclusive content access
C003699,1.4059914274134875e-05,0,Offer loyalty reward + Exclusive content access
C003700,4.1524979299505635e-05,0,Offer loyalty reward + Exclusive content access
C003701,3.052543201300903e-06,0,Offer loyalty reward + Exclusive content access
C003702,4.017488639862204e-06,0,Offer loyalty reward + Exclusive content access
C003703,4.044786434060928e-05,2,Offer loyalty reward + Exclusive content access
C003704,0.0002749784035504161,2,Offer loyalty reward + Exclusive content access
C003705,7.197966584678305e-05,0,Offer loyalty reward + Exclusive content access
C003706,0.01024920158531063,0,Offer loyalty reward + Exclusive content access
C003707,0.9999421346669861,1,Offer premium discount (20%) + Schedule retention call
C003708,7.699857569613239e-05,0,Offer loyalty reward + Exclusive content access
C003709,5.898141483833171e-05,0,Offer loyalty reward + Exclusive content access
C003710,1.7528410501760224e-06,0,Offer loyalty reward + Exclusive content access
C003711,0.9999245286577145,1,Send re-engagement push notification + Personalized content
C003712,0.001250714487505545,0,Offer loyalty reward + Exclusive content access
C003713,0.999927821502571,1,Send re-engagement push notification + Personalized content
C003714,5.376379379551449e-05,0,Offer loyalty reward + Exclusive content access
C003715,1.5231756525987237e-05,0,Offer loyalty reward + Exclusive content access
C003716,1.8535605567057648e-05,0,Offer loyalty reward + Exclusive content access
C003717,0.9999047931562588,1,Send re-engagement push notification + Personalized content
C003718,0.0002641630173077221,0,Offer loyalty reward + Exclusive content access
C003719,1.872844680248731e-05,0,Offer loyalty reward + Exclusive content access
C003720,0.9999003636421657,1,Send re-engagement push notification + Personalized content
C003721,3.206106003844824e-06,0,Offer loyalty reward + Exclusive content access
C003722,1.2213506265626343e-05,0,Offer loyalty reward + Exclusive content access
C003723,6.120742993672613e-05,0,Offer loyalty reward + Exclusive content access
C003724,1.4669864765296807e-05,0,Offer loyalty reward + Exclusive content access
C003725,8.775356691021697e-05,0,Offer loyalty reward + Exclusive content access
C003726,0.0006316468378685828,0,Offer loyalty reward + Exclusive content access
C003727,0.00124155705162257,0,Offer loyalty reward + Exclusive content access
C003728,0.0018991909092955068,3,Offer loyalty reward + Exclusive content access
C003729,4.882049105769918e-06,0,Offer loyalty reward + Exclusive content access
C003730,7.754104392627659e-05,0,Offer loyalty reward + Exclusive content access
C003731,0.9999997047359558,1,Send re-engagement push notification + Personalized content
C003732,0.0006829451238585417,0,Offer loyalty reward + Exclusive content access
C003733,7.014946015086536e-06,0,Offer loyalty reward + Exclusive content access
C003734,0.0003986817869541741,2,Offer loyalty reward + Exclusive content access
C003735,4.911527198764267e-06,2,Offer loyalty reward + Exclusive content access
C003736,7.270182550529148e-06,0,Offer loyalty reward + Exclusive content access
C003737,1.6048263384636607e-05,0,Offer loyalty reward + Exclusive content access
C003738,5.9094054568543254e-05,0,Offer loyalty reward + Exclusive content access
C003739,7.099640049471097e-06,0,Offer loyalty reward + Exclusive content access
C003740,6.9209034622157666e-06,0,Offer loyalty reward + Exclusive content access
C003741,0.000377575876668863,0,Offer loyalty reward + Exclusive content access
C003742,2.618134463996875e-05,0,Offer loyalty reward + Exclusive content access
C003743,0.9999172242009585,1,Send re-engagement push notification + Personalized content
C003744,4.1866697705878175e-05,0,Offer loyalty reward + Exclusive content access
C003745,0.9997721148799508,1,Offer premium discount (20%) + Schedule retention call
C003746,0.00018527594635213095,3,Offer loyalty reward + Exclusive content access
C003747,0.9999818086686575,3,Offer premium discount (20%) + Schedule retention call
C003748,0.0008960786136218804,0,Offer loyalty reward + Exclusive content access
C003749,0.0002368912514763019,0,Offer loyalty reward + Exclusive content access
C003750,5.71473597050588e-05,0,Offer loyalty reward + Exclusive content access
C003751,0.9995140150099509,1,Offer premium discount (20%) + Schedule retention call
C003752,0.0004160770450032408,0,Offer loyalty reward + Exclusive content access
C003753,0.0007740895488144235,0,Offer loyalty reward + Exclusive content access
C003754,0.0027599718048174613,0,Offer loyalty reward + Exclusive content access
C003755,0.0013695413455155775,0,Offer loyalty reward + Exclusive content access
C003756,9.103275663306759e-05,0,Offer loyalty reward + Exclusive content access
C003757,7.037898662642312e-06,0,Offer loyalty reward + Exclusive content access
C003758,0.00041680203692955883,0,Offer loyalty reward + Exclusive content access
C003759,0.969009990767597,1,No specific action - Continue standard engagement
C003760,4.38612056826072e-06,0,Offer loyalty reward + Exclusive content access
C003761,3.703112234885889e-05,0,Offer loyalty reward + Exclusive content access
C003762,7.283727045654574e-05,0,Offer loyalty reward + Exclusive content access
C003763,6.3508685787732926e-06,0,Offer loyalty reward + Exclusive content access
C003764,4.925146905027466e-06,0,Offer loyalty reward + Exclusive content access
C003765,0.006232096643298516,2,Offer loyalty reward + Exclusive content access
C003766,0.00040117946959097997,0,Offer loyalty reward + Exclusive content access
C003767,0.00020558723102949287,0,Offer loyalty reward + Exclusive content access
C003768,0.0001756535479985653,0,Offer loyalty reward + Exclusive content access
C003769,0.00017686816769123465,0,Offer loyalty reward + Exclusive content access
C003770,2.0350507666023775e-05,0,Offer loyalty reward + Exclusive content access
C003771,2.6812314475167148e-06,0,Offer loyalty reward + Exclusive content access
C003772,5.329980697417899e-05,0,Offer loyalty reward + Exclusive content access
C003773,3.293976405295562e-05,0,Offer loyalty reward + Exclusive content access
C003774,4.0842150456711256e-08,0,Offer loyalty reward + Exclusive content access
C003775,1.3654105819536447e-05,0,Offer loyalty reward + Exclusive content access
C003776,4.556425509403332e-05,0,Offer loyalty reward + Exclusive content access
C003777,0.00023505979148022226,0,Offer loyalty reward + Exclusive content access
C003778,0.9975823420885009,1,No specific action - Continue standard engagement
C003779,0.00010477374407013249,0,Offer loyalty reward + Exclusive content access
C003780,0.005221868460357214,0,Offer loyalty reward + Exclusive content access
C003781,0.00048701541215909476,0,Offer loyalty reward + Exclusive content access
C003782,0.9998992411985025,1,Send re-engagement push notification + Personalized content
C003783,0.0017171227901898133,0,Offer loyalty reward + Exclusive content access
C003784,0.0006727688427410274,2,Offer loyalty reward + Exclusive content access
C003785,3.5260100986016076e-05,0,Offer loyalty reward + Exclusive content access
C003786,9.692517977581025e-06,0,Offer loyalty reward + Exclusive content access
C003787,0.9999341367017018,1,Send re-engagement push notification + Personalized content
C003788,0.00014703569015386505,3,Offer loyalty reward + Exclusive content access
C003789,4.308854321907867e-05,0,Offer loyalty reward + Exclusive content access
C003790,4.480049758167705e-06,0,Offer loyalty reward + Exclusive content access
C003791,5.099313247753147e-07,0,Offer loyalty reward + Exclusive content access
C003792,0.0004071495634420152,0,Offer loyalty reward + Exclusive content access
C003793,1.6199634488244292e-06,2,Offer loyalty reward + Exclusive content access
C003794,2.228954789824235e-06,0,Offer loyalty reward + Exclusive content access
C003795,0.9999518152316933,1,Offer premium discount (20%) + Schedule retention call
C003796,0.0002371951634295516,0,Offer loyalty reward + Exclusive content access
C003797,6.875499922624486e-05,0,Offer loyalty reward + Exclusive content access
C003798,8.127544657951672e-07,0,Offer loyalty reward + Exclusive content access
C003799,0.9999174286333813,1,Offer premium discount (20%) + Schedule retention call
C003800,6.34370114124909e-06,0,Offer loyalty reward + Exclusive content access
C003801,0.00019154822354914994,0,Offer loyalty reward + Exclusive content access
C003802,0.0003484534603507941,0,Offer loyalty reward + Exclusive content access
C003803,0.0007047565852551672,0,Offer loyalty reward + Exclusive content access
C003804,0.0013150624171696266,0,Offer loyalty reward + Exclusive content access
C003805,6.744817995838124e-05,0,Offer loyalty reward + Exclusive content access
C003806,1.7373527896023398e-05,3,Offer loyalty reward + Exclusive content access
C003807,0.0001146906051925484,2,Offer loyalty reward + Exclusive content access
C003808,7.829890698619443e-05,0,Offer loyalty reward + Exclusive content access
C003809,1.313696513034041e-05,0,Offer loyalty reward + Exclusive content access
C003810,2.593823461221089e-06,0,Offer loyalty reward + Exclusive content access
C003811,9.175025351619709e-07,0,Offer loyalty reward + Exclusive content access
C003812,0.9998551396559389,1,Send re-engagement push notification + Personalized content
C003813,2.2440896223863072e-05,0,Offer loyalty reward + Exclusive content access
C003814,0.0001291586488858321,0,Offer loyalty reward + Exclusive content access
C003815,0.9999426905937484,1,Offer premium discount (20%) + Schedule retention call
C003816,0.9998903258684049,1,Send re-engagement push notification + Personalized content
C003817,0.00017817313343613964,2,Offer loyalty reward + Exclusive content access
C003818,0.9999292517346643,1,No specific action - Continue standard engagement
C003819,0.00021450689355368297,2,Offer loyalty reward + Exclusive content access
C003820,0.9999235110414033,1,Offer premium discount (20%) + Schedule retention call
C003821,2.4340337109403127e-05,0,Offer loyalty reward + Exclusive content access
C003822,2.261134173723881e-05,0,Offer loyalty reward + Exclusive content access
C003823,8.444553786240997e-05,0,Offer loyalty reward + Exclusive content access
C003824,4.473481323486364e-05,3,Offer loyalty reward + Exclusive content access
C003825,0.9999409119626715,1,Offer premium discount (20%) + Schedule retention call
C003826,1.8540705623726186e-05,0,Offer loyalty reward + Exclusive content access
C003827,1.889836427989463e-05,0,Offer loyalty reward + Exclusive content access
C003828,2.5377657389749375e-05,0,Offer loyalty reward + Exclusive content access
C003829,0.0002213597495695112,0,Offer loyalty reward + Exclusive content access
C003830,0.9999995917293144,1,Send re-engagement push notification + Personalized content
C003831,0.008654294361665317,0,Offer loyalty reward + Exclusive content access
C003832,1.187081048750366e-05,0,Offer loyalty reward + Exclusive content access
C003833,3.158307360369158e-05,0,Offer loyalty reward + Exclusive content access
C003834,0.9999011905500369,1,Offer premium discount (20%) + Schedule retention call
C003835,2.378103808829405e-05,0,Offer loyalty reward + Exclusive content access
C003836,2.656424549259457e-05,0,Offer loyalty reward + Exclusive content access
C003837,0.9999640537723054,3,Send payment reminder + Offer UPI cashback (5%)
C003838,0.9998332253939273,1,Offer premium discount (20%) + Schedule retention call
C003839,0.0005298777017502571,0,Offer loyalty reward + Exclusive content access
C003840,0.000512474157617463,3,Offer loyalty reward + Exclusive content access
C003841,0.9999297483224104,1,Send re-engagement push notification + Personalized content
C003842,7.913391373101022e-05,0,Offer loyalty reward + Exclusive content access
C003843,0.00023069278530644415,0,Offer loyalty reward + Exclusive content access
C003844,4.400513581855935e-05,0,Offer loyalty reward + Exclusive content access
C003845,0.00022423694021942526,0,Offer loyalty reward + Exclusive content access
C003846,0.9998896084672063,1,Send re-engagement push notification + Personalized content
C003847,2.268077186992591e-05,0,Offer loyalty reward + Exclusive content access
C003848,0.00010446246259322289,0,Offer loyalty reward + Exclusive content access
C003849,0.002220474631273763,2,Offer loyalty reward + Exclusive content access
C003850,3.3641507832820317e-06,0,Offer loyalty reward + Exclusive content access
C003851,3.222526179208967e-05,0,Offer loyalty reward + Exclusive content access
C003852,0.00040691347287148027,2,Offer loyalty reward + Exclusive content access
C003853,1.986361422717944e-06,0,Offer loyalty reward + Exclusive content access
C003854,5.530197447684669e-05,0,Offer loyalty reward + Exclusive content access
C003855,3.3232645866532933e-06,0,Offer loyalty reward + Exclusive content access
C003856,9.145582276133336e-06,2,Offer loyalty reward + Exclusive content access
C003857,1.2584602375275127e-05,0,Offer loyalty reward + Exclusive content access
C003858,6.93374046489214e-05,0,Offer loyalty reward + Exclusive content access
C003859,2.5820696522564553e-05,0,Offer loyalty reward + Exclusive content access
C003860,0.0006250442500045683,0,Offer loyalty reward + Exclusive content access
C003861,1.2730425531772878e-06,0,Offer loyalty reward + Exclusive content access
C003862,0.9999220038007577,1,Send re-engagement push notification + Personalized content
C003863,1.9413107578289984e-05,0,Offer loyalty reward + Exclusive content access
C003864,0.999999216053159,2,Assign priority support + Issue apology credit (₹100)
C003865,3.401229540027762e-05,0,Offer loyalty reward + Exclusive content access
C003866,0.9944297855515616,3,Send payment reminder + Offer UPI cashback (5%)
C003867,4.4654951578148355e-06,0,Offer loyalty reward + Exclusive content access
C003868,0.0004048922261737629,2,Offer loyalty reward + Exclusive content access
C003869,4.1194690341662525e-06,0,Offer loyalty reward + Exclusive content access
C003870,0.004502915398566998,0,Offer loyalty reward + Exclusive content access
C003871,0.9999299953787417,1,Offer premium discount (20%) + Schedule retention call
C003872,0.9999412318591769,1,Send re-engagement push notification + Personalized content
C003873,1.5985205403365063e-05,2,Offer loyalty reward + Exclusive content access
C003874,0.00039764828037409776,2,Offer loyalty reward + Exclusive content access
C003875,0.000511635288084941,0,Offer loyalty reward + Exclusive content access
C003876,5.169976911159537e-05,0,Offer loyalty reward + Exclusive content access
C003877,0.9999070311480549,2,Assign priority support + Issue apology credit (₹100)
C003878,0.0015568742215224512,2,Offer loyalty reward + Exclusive content access
C003879,0.9998814705529916,1,Send re-engagement push notification + Personalized content
C003880,0.00018654904134008784,0,Offer loyalty reward + Exclusive content access
C003881,8.575072145803016e-06,0,Offer loyalty reward + Exclusive content access
C003882,1.568076305354257e-06,0,Offer loyalty reward + Exclusive content access
C003883,6.773406401342923e-05,0,Offer loyalty reward + Exclusive content access
C003884,0.9998292754477301,1,No specific action - Continue standard engagement
C003885,0.00011398303878964022,0,Offer loyalty reward + Exclusive content access
C003886,0.9999218945786683,1,Send re-engagement push notification + Personalized content
C003887,2.6687307383166833e-05,0,Offer loyalty reward + Exclusive content access
C003888,0.9999389247293778,1,Send re-engagement push notification + Personalized content
C003889,0.0002059090855765534,0,Offer loyalty reward + Exclusive content access
C003890,0.0002532038671670725,0,Offer loyalty reward + Exclusive content access
C003891,0.0007207783342104028,0,Offer loyalty reward + Exclusive content access
C003892,4.332134274202236e-05,2,Offer loyalty reward + Exclusive content access
C003893,4.5113929655561e-05,0,Offer loyalty reward + Exclusive content access
C003894,0.00014528657099402054,0,Offer loyalty reward + Exclusive content access
C003895,0.003342962675282809,0,Offer loyalty reward + Exclusive content access
C003896,0.000441250035364931,0,Offer loyalty reward + Exclusive content access
C003897,3.4175110409860336e-05,2,Offer loyalty reward + Exclusive content access
C003898,0.00135351817969242,0,Offer loyalty reward + Exclusive content access
C003899,1.1499025979617835e-05,0,Offer loyalty reward + Exclusive content access
C003900,2.9842586701504196e-05,0,Offer loyalty reward + Exclusive content access
C003901,0.00016718741801159624,0,Offer loyalty reward + Exclusive content access
C003902,0.0005273597993614968,0,Offer loyalty reward + Exclusive content access
C003903,9.778976927073514e-06,0,Offer loyalty reward + Exclusive content access
C003904,0.00015682611767180472,0,Offer loyalty reward + Exclusive content access
C003905,0.0067883909065258085,2,Offer loyalty reward + Exclusive content access
C003906,0.9999324076843107,1,Send re-engagement push notification + Personalized content
C003907,9.237502129299818e-05,0,Offer loyalty reward + Exclusive content access
C003908,4.953580346342121e-05,0,Offer loyalty reward + Exclusive content access
C003909,0.9999172395172854,1,Send re-engagement push notification + Personalized content
C003910,5.64369976423254e-06,2,Offer loyalty reward + Exclusive content access
C003911,0.9999914494503713,1,Send re-engagement push notification + Personalized content
C003912,0.001891796219090156,2,Offer loyalty reward + Exclusive content access
C003913,0.004432486408377229,2,Offer loyalty reward + Exclusive content access
C003914,0.9999481605019471,1,Send re-engagement push notification + Personalized content
C003915,1.7206058322849813e-05,2,Offer loyalty reward + Exclusive content access
C003916,6.465187615265855e-05,0,Offer loyalty reward + Exclusive content access
C003917,6.686687035893585e-06,0,Offer loyalty reward + Exclusive content access
C003918,0.0012361934122969073,3,Offer loyalty reward + Exclusive content access
C003919,2.5247717851612267e-05,0,Offer loyalty reward + Exclusive content access
C003920,0.0002145117123988998,0,Offer loyalty reward + Exclusive content access
C003921,3.646819794529725e-05,0,Offer loyalty reward + Exclusive content access
C003922,0.9999425309321528,1,Send re-engagement push notification + Personalized content
C003923,0.0005513124820684035,2,Offer loyalty reward + Exclusive content access
C003924,0.0006047286732158765,0,Offer loyalty reward + Exclusive content access
C003925,6.86831437076839e-05,0,Offer loyalty reward + Exclusive content access
C003926,4.759582218858086e-05,0,Offer loyalty reward + Exclusive content access
C003927,2.3002331157929355e-06,0,Offer loyalty reward + Exclusive content access
C003928,0.0040797488071979944,0,Offer loyalty reward + Exclusive content access
C003929,0.0002042488306075009,2,Offer loyalty reward + Exclusive content access
C003930,1.2936252188094707e-05,0,Offer loyalty reward + Exclusive content access
C003931,0.001342082724805659,2,Offer loyalty reward + Exclusive content access
C003932,0.0002900983533382094,2,Offer loyalty reward + Exclusive content access
C003933,1.3654324184018426e-05,0,Offer loyalty reward + Exclusive content access
C003934,6.9984712313043435e-06,0,Offer loyalty reward + Exclusive content access
C003935,2.284428160811979e-06,3,Offer loyalty reward + Exclusive content access
C003936,0.0062914919274958785,0,Offer loyalty reward + Exclusive content access
C003937,4.973785998651879e-06,0,Offer loyalty reward + Exclusive content access
C003938,0.0002667824094539992,0,Offer loyalty reward + Exclusive content access
C003939,0.00020979127267822524,0,Offer loyalty reward + Exclusive content access
C003940,0.0007237022637000547,0,Offer loyalty reward + Exclusive content access
C003941,0.9999472117636536,1,Send re-engagement push notification + Personalized content
C003942,1.1540249814222746e-05,0,Offer loyalty reward + Exclusive content access
C003943,3.831807812715422e-05,0,Offer loyalty reward + Exclusive content access
C003944,0.003908594253846549,0,Offer loyalty reward + Exclusive content access
C003945,0.9999140762038226,1,Send re-engagement push notification + Personalized content
C003946,4.759667304450163e-05,3,Offer loyalty reward + Exclusive content access
C003947,2.4565421855418886e-05,0,Offer loyalty reward + Exclusive content access
C003948,3.748929382553308e-06,2,Offer loyalty reward + Exclusive content access
C003949,0.0025461984215771733,0,Offer loyalty reward + Exclusive content access
C003950,0.00024121323768718232,0,Offer loyalty reward + Exclusive content access
C003951,0.00031085570625028586,0,Offer loyalty reward + Exclusive content access
C003952,5.256461647114364e-05,0,Offer loyalty reward + Exclusive content access
C003953,3.56722683940855e-05,2,Offer loyalty reward + Exclusive content access
C003954,0.00016858543123410923,0,Offer loyalty reward + Exclusive content access
C003955,0.9895166190807577,1,No specific action - Continue standard engagement
C003956,0.9999537674018144,1,Offer premium discount (20%) + Schedule retention call
C003957,0.999944219399294,1,Send re-engagement push notification + Personalized content
C003958,0.9999549949732524,1,Offer premium discount (20%) + Schedule retention call
C003959,1.590804074547888e-06,0,Offer loyalty reward + Exclusive content access
C003960,0.0014391834113048484,0,Offer loyalty reward + Exclusive content access
C003961,0.9967606015848292,1,No specific action - Continue standard engagement
C003962,0.0006515706831876914,3,Offer loyalty reward + Exclusive content access
C003963,0.00011984335113789964,0,Offer loyalty reward + Exclusive content access
C003964,6.888945163861932e-05,2,Offer loyalty reward + Exclusive content access
C003965,0.9999429063501591,1,Send re-engagement push notification + Personalized content
C003966,0.0001483844270346241,0,Offer loyalty reward + Exclusive content access
C003967,1.919576013008707e-06,0,Offer loyalty reward + Exclusive content access
C003968,0.9998119231987984,1,No specific action - Continue standard engagement
C003969,0.0006446390271429665,0,Offer loyalty reward + Exclusive content access
C003970,2.4002992439769475e-06,0,Offer loyalty reward + Exclusive content access
C003971,0.03214648209833969,0,Offer loyalty reward + Exclusive content access
C003972,0.9999288146787011,1,Send re-engagement push notification + Personalized content
C003973,1.224604888380447e-05,0,Offer loyalty reward + Exclusive content access
C003974,0.0001879518971966704,0,Offer loyalty reward + Exclusive content access
C003975,8.440671858088271e-05,0,Offer loyalty reward + Exclusive content access
C003976,0.9999385303721896,1,Offer premium discount (20%) + Schedule retention call
C003977,0.002009931637042253,2,Offer loyalty reward + Exclusive content access
C003978,0.0003165118688733882,0,Offer loyalty reward + Exclusive content access
C003979,6.815565032976659e-05,2,Offer loyalty reward + Exclusive content access
C003980,0.9999349295330269,1,Send re-engagement push notification + Personalized content
C003981,0.00014879234953043383,0,Offer loyalty reward + Exclusive content access
C003982,0.004853424778921607,2,Offer loyalty reward + Exclusive content access
C003983,0.9999022972929376,1,Offer premium discount (20%) + Schedule retention call
C003984,0.0013978342694148018,0,Offer loyalty reward + Exclusive content access
C003985,1.0022187760654943e-05,2,Offer loyalty reward + Exclusive content access
C003986,1.770425679452152e-06,0,Offer loyalty reward + Exclusive content access
C003987,9.376276848763305e-05,0,Offer loyalty reward + Exclusive content access
C003988,0.9999206222260173,1,Send re-engagement push notification + Personalized content
C003989,6.98295125213847e-05,2,Offer loyalty reward + Exclusive content access
C003990,0.008859951309440124,2,Offer loyalty reward + Exclusive content access
C003991,2.9329412269518115e-06,0,Offer loyalty reward + Exclusive content access
C003992,0.9954880961058802,1,No specific action - Continue standard engagement
C003993,7.977585040210543e-05,0,Offer loyalty reward + Exclusive content access
C003994,7.59788969026153e-06,0,Offer loyalty reward + Exclusive content access
C003995,0.9998034916141384,2,Assign priority support + Issue apology credit (₹100)
C003996,1.0338095366772552e-05,0,Offer loyalty reward + Exclusive content access
C003997,3.14293697758823e-05,3,Offer loyalty reward + Exclusive content access
C003998,0.00012874541487042915,2,Offer loyalty reward + Exclusive content access
C003999,1.7830466744490558e-05,2,Offer loyalty reward + Exclusive content access
C004000,1.4257979882697506e-06,0,Offer loyalty reward + Exclusive content access
C004001,0.9999339989274222,1,Send re-engagement push notification + Personalized content
C004002,0.9857616353559286,1,No specific action - Continue standard engagement
C004003,2.489982977394732e-05,0,Offer loyalty reward + Exclusive content access
C004004,0.9999315855064578,1,Send re-engagement push notification + Personalized content
C004005,0.9999501709276601,1,Offer premium discount (20%) + Schedule retention call
C004006,1.277438200144188e-05,0,Offer loyalty reward + Exclusive content access
C004007,2.0026894896673076e-06,0,Offer loyalty reward + Exclusive content access
C004008,4.204714926336759e-06,0,Offer loyalty reward + Exclusive content access
C004009,0.999914718287546,1,Send re-engagement push notification + Personalized content
C004010,4.561702120794317e-06,0,Offer loyalty reward + Exclusive content access
C004011,4.22847503911036e-06,0,Offer loyalty reward + Exclusive content access
C004012,0.00010442444864007634,2,Offer loyalty reward + Exclusive content access
C004013,0.0031322038228625065,0,Offer loyalty reward + Exclusive content access
C004014,0.9999241527682835,1,Offer premium discount (20%) + Schedule retention call
C004015,1.106064533851767e-05,2,Offer loyalty reward + Exclusive content access
C004016,4.639836973577068e-05,0,Offer loyalty reward + Exclusive content access
C004017,0.0009509552437122707,0,Offer loyalty reward + Exclusive content access
C004018,0.999859685247888,1,Send re-engagement push notification + Personalized content
C004019,0.00015891167456529023,0,Offer loyalty reward + Exclusive content access
C004020,1.3812106410239721e-05,2,Offer loyalty reward + Exclusive content access
C004021,6.250870150299045e-06,0,Offer loyalty reward + Exclusive content access
C004022,5.922370534231229e-06,0,Offer loyalty reward + Exclusive content access
C004023,7.562530920378631e-05,0,Offer loyalty reward + Exclusive content access
C004024,2.1776568164679803e-05,0,Offer loyalty reward + Exclusive content access
C004025,0.0008056170958250779,0,Offer loyalty reward + Exclusive content access
C004026,4.052322997848808e-05,0,Offer loyalty reward + Exclusive content access
C004027,0.9630852258536196,1,Offer premium discount (20%) + Schedule retention call
C004028,0.9999970892974769,1,Send re-engagement push notification + Personalized content
C004029,3.0384101655871682e-06,0,Offer loyalty reward + Exclusive content access
C004030,0.00028308637891299565,0,Offer loyalty reward + Exclusive content access
C004031,2.7227302985806643e-05,0,Offer loyalty reward + Exclusive content access
C004032,0.00023016010222304213,0,Offer loyalty reward + Exclusive content access
C004033,0.00022815425232326325,0,Offer loyalty reward + Exclusive content access
C004034,0.00015966381472034402,0,Offer loyalty reward + Exclusive content access
C004035,0.9999293437818347,1,Send re-engagement push notification + Personalized content
C004036,0.9998242709984816,1,Send re-engagement push notification + Personalized content
C004037,0.999948642971223,1,Send re-engagement push notification + Personalized content
C004038,0.9999401803567521,1,Send re-engagement push notification + Personalized content
C004039,2.756480186169164e-05,0,Offer loyalty reward + Exclusive content access
C004040,0.9999192552197099,1,Send re-engagement push notification + Personalized content
C004041,0.9997648647479896,1,No specific action - Continue standard engagement
C004042,0.00022463706321926722,0,Offer loyalty reward + Exclusive content access
C004043,1.5309615182188412e-07,0,Offer loyalty reward + Exclusive content access
C004044,0.9999328302444648,1,Send re-engagement push notification + Personalized content
C004045,0.00020088914014770585,0,Offer loyalty reward + Exclusive content access
C004046,0.9999236965006433,1,Send re-engagement push notification + Personalized content
C004047,2.5916647653896124e-05,2,Offer loyalty reward + Exclusive content access
C004048,0.9998718863684111,1,Send re-engagement push notification + Personalized content
C004049,0.0005151965708231932,0,Offer loyalty reward + Exclusive content access
