customer_id,churn_probability,churn_prediction,risk_category
C002509,2.335183701218355e-05,0,Low
C001647,2.334327221502174e-05,0,Low
C001237,2.324148852984575e-05,0,Low
C003306,2.3218490177200337e-05,0,Low
C002178,2.321283700502942e-05,0,Low
C004402,2.3204540654981603e-05,0,Low
C003226,2.309448184011662e-05,0,Low
C004598,2.3029615572892277e-05,0,Low
C004322,2.3023684955313777e-05,0,Low
C001920,2.296256361935444e-05,0,Low
C003338,2.281929566517843e-05,0,Low
C000144,2.2754757815698427e-05,0,Low
C003694,2.272197959917801e-05,0,Low
C002608,2.2693468082467654e-05,0,Low
C004274,2.2686399553012525e-05,0,Low
C003847,2.268077186992591e-05,0,Low
C004618,2.2672818674925055e-05,0,Low
C000436,2.266250282454206e-05,0,Low
C003502,2.2660007242107203e-05,0,Low
C004755,2.2651860527133085e-05,0,Low
C002066,2.264835264708462e-05,0,Low
C001569,2.2611777848823053e-05,0,Low
C003822,2.261134173723881e-05,0,Low
C001253,2.2513930254481542e-05,0,Low
C001909,2.2462916821080168e-05,0,Low
C001159,2.244516181289007e-05,0,Low
C003813,2.2440896223863072e-05,0,Low
C002336,2.234055544525675e-05,0,Low
C004875,2.2306303491353264e-05,0,Low
C003001,2.227602287973377e-05,0,Low
C001424,2.221093027117178e-05,0,Low
C000565,2.2191206111396103e-05,0,Low
C002477,2.2112831215437563e-05,0,Low
C001564,2.2103543155056313e-05,0,Low
C000175,2.205461948435558e-05,0,Low
C001922,2.200960907044015e-05,0,Low
C001010,2.199129646653125e-05,0,Low
C004831,2.1983110943825154e-05,0,Low
C004497,2.1899516137032787e-05,0,Low
C002296,2.1860014713001143e-05,0,Low
C004355,2.1836352170222586e-05,0,Low
C001285,2.180378165805345e-05,0,Low
C004024,2.1776568164679803e-05,0,Low
C004989,2.1741412973488266e-05,0,Low
C000875,2.1664671118597003e-05,0,Low
C000485,2.1629256058923714e-05,0,Low
C000375,2.1613667775725915e-05,0,Low
C000719,2.1593385400247328e-05,0,Low
C002385,2.1568622448488356e-05,0,Low
C000241,2.1556606229248657e-05,0,Low
C001075,2.153761646896658e-05,0,Low
C003178,2.1495261004891294e-05,0,Low
C004684,2.149012344715718e-05,0,Low
C003195,2.1482257530174424e-05,0,Low
C004793,2.14490885405565e-05,0,Low
C000910,2.144438120813669e-05,0,Low
C003190,2.138799476145304e-05,0,Low
C004946,2.138645267250823e-05,0,Low
C003565,2.1366466784233745e-05,0,Low
C001637,2.129312871982168e-05,0,Low
C002604,2.1287437505381334e-05,0,Low
C002087,2.120805831209922e-05,0,Low
C000796,2.1108729273569622e-05,0,Low
C000054,2.1086228834223578e-05,0,Low
C000481,2.0997653970343216e-05,0,Low
C001039,2.099236839792825e-05,0,Low
C000602,2.093189951139297e-05,0,Low
C000622,2.0903494828605746e-05,0,Low
C000081,2.0843593954435413e-05,0,Low
C001360,2.0799839551328755e-05,0,Low
C000073,2.077461339829106e-05,0,Low
C004955,2.071641560646929e-05,0,Low
C000321,2.0628666628614035e-05,0,Low
C002632,2.0577014245979596e-05,0,Low
C004727,2.054514611562496e-05,0,Low
C002041,2.0506352862324456e-05,0,Low
C001642,2.045287885749027e-05,0,Low
C001681,2.0432732885895238e-05,0,Low
C004349,2.042406856579439e-05,0,Low
C000993,2.0374343526104005e-05,0,Low
C003770,2.0350507666023775e-05,0,Low
C004546,2.033582920958878e-05,0,Low
C002590,2.0311841004738963e-05,0,Low
C001748,2.0251285607153768e-05,0,Low
C000310,2.024569578999679e-05,0,Low
C004807,2.02453528827857e-05,0,Low
C002827,2.01080746541117e-05,0,Low
C000261,2.0027530029834015e-05,0,Low
C002044,1.9990594220002356e-05,0,Low
C000939,1.995609686108506e-05,0,Low
C000519,1.9906479707103568e-05,0,Low
C003428,1.983426436079956e-05,0,Low
C000461,1.9760427390468662e-05,0,Low
C000071,1.9662469816614106e-05,0,Low
C003408,1.96342904367558e-05,0,Low
C001150,1.962621061883483e-05,0,Low
C001160,1.96019464892299e-05,0,Low
C001336,1.9566432246975197e-05,0,Low
C002532,1.9534229787881902e-05,0,Low
C004488,1.949336787003659e-05,0,Low
C001294,1.9481210558866236e-05,0,Low
C002851,1.9435263583550636e-05,0,Low
C003863,1.9413107578289984e-05,0,Low
C001080,1.9365967707563755e-05,0,Low
C000079,1.9365623014804048e-05,0,Low
C003573,1.931292990755563e-05,0,Low
C003118,1.9233875749524422e-05,0,Low
C002263,1.920309319669803e-05,0,Low
C000887,1.9196283996430956e-05,0,Low
C002996,1.91925091352204e-05,0,Low
C003212,1.9163761132874205e-05,0,Low
C001919,1.915061839412281e-05,0,Low
C004944,1.9135041874045026e-05,0,Low
C000151,1.9124983062711427e-05,0,Low
C001112,1.9098078703081022e-05,0,Low
C003339,1.8989616746830477e-05,0,Low
C003045,1.895773973862704e-05,0,Low
C000007,1.8953130901560536e-05,0,Low
C001603,1.8940192455604684e-05,0,Low
C000771,1.8918652425355187e-05,0,Low
C003827,1.889836427989463e-05,0,Low
C000546,1.8892924808317953e-05,0,Low
C003262,1.889100774106059e-05,0,Low
C003010,1.8877978617548304e-05,0,Low
C004967,1.8877105910692294e-05,0,Low
C003264,1.8876910200509896e-05,0,Low
C001282,1.8862201175157357e-05,0,Low
C000275,1.8858462926104617e-05,0,Low
C001389,1.8790159725791873e-05,0,Low
C004118,1.8789518998587663e-05,0,Low
C002536,1.8785571469831123e-05,0,Low
C002883,1.877662698973471e-05,0,Low
C003719,1.872844680248731e-05,0,Low
C004403,1.8660471644922744e-05,0,Low
C002862,1.865000601843861e-05,0,Low
C003826,1.8540705623726186e-05,0,Low
C003716,1.8535605567057648e-05,0,Low
C001868,1.8502632726744666e-05,0,Low
C001543,1.8502463057467513e-05,0,Low
C000119,1.843068529331441e-05,0,Low
C000315,1.840687180735706e-05,0,Low
C004529,1.840620398833228e-05,0,Low
C003197,1.839087263683299e-05,0,Low
C000056,1.8379252185072383e-05,0,Low
C001929,1.835554226940254e-05,0,Low
C001890,1.8341953786111437e-05,0,Low
C004311,1.829737410075404e-05,0,Low
C004290,1.8275651686111464e-05,0,Low
C001418,1.821032508906054e-05,0,Low
C002123,1.820774288540963e-05,0,Low
C000531,1.8200636190050966e-05,0,Low
C001946,1.8120740420610036e-05,0,Low
C002149,1.8068650365499303e-05,0,Low
C003028,1.8041807792654052e-05,0,Low
C001966,1.8038083689304204e-05,0,Low
C000319,1.7992363559356028e-05,0,Low
C001848,1.7986416917281074e-05,0,Low
C001908,1.7984040467662498e-05,0,Low
C000874,1.7964193755624307e-05,0,Low
C000963,1.7948221649280613e-05,0,Low
C003291,1.7886835896684117e-05,0,Low
C004288,1.785648852098953e-05,0,Low
C001226,1.7838027174016422e-05,0,Low
C003999,1.7830466744490558e-05,0,Low
C001997,1.7801423679013532e-05,0,Low
C004116,1.7775134015673604e-05,0,Low
C004978,1.7753939936449973e-05,0,Low
C001728,1.7711388741190653e-05,0,Low
C001701,1.758025875903223e-05,0,Low
C003023,1.755646015338798e-05,0,Low
C002374,1.7527790757134208e-05,0,Low
C003522,1.747660036231109e-05,0,Low
C004918,1.747360397438162e-05,0,Low
C002860,1.7453196022538984e-05,0,Low
C001118,1.742086637138435e-05,0,Low
C002935,1.739230391652296e-05,0,Low
C002941,1.7385348184664183e-05,0,Low
C003806,1.7373527896023398e-05,0,Low
C002774,1.733690354294474e-05,0,Low
C001932,1.7288507555822174e-05,0,Low
C000351,1.7283312325176027e-05,0,Low
C003369,1.7225004246339932e-05,0,Low
C004079,1.7209112446857395e-05,0,Low
C003915,1.7206058322849813e-05,0,Low
C002126,1.7166236929080736e-05,0,Low
C000814,1.7149930152452705e-05,0,Low
C004085,1.7112455291031193e-05,0,Low
C000266,1.704489272647393e-05,0,Low
C001822,1.7030938782334454e-05,0,Low
C004713,1.6994809857774077e-05,0,Low
C003218,1.695721763277983e-05,0,Low
C003225,1.692853276882544e-05,0,Low
C001763,1.692335434083282e-05,0,Low
C004950,1.6851428926549638e-05,0,Low
C002559,1.6784659188273354e-05,0,Low
C003475,1.6772707476711364e-05,0,Low
C004872,1.6749337386470837e-05,0,Low
C002155,1.673602878908557e-05,0,Low
C000305,1.672328286543507e-05,0,Low
C002005,1.6719436296186134e-05,0,Low
C001272,1.671344509903096e-05,0,Low
C002534,1.6677417256083946e-05,0,Low
C004142,1.663602629865725e-05,0,Low
C001781,1.662851172127667e-05,0,Low
C000623,1.6621343493327148e-05,0,Low
C002237,1.659350759117808e-05,0,Low
C002272,1.6589008515268185e-05,0,Low
C003505,1.6515409868763048e-05,0,Low
C000703,1.6495641614975048e-05,0,Low
C002903,1.648442756483302e-05,0,Low
C000998,1.6482976415837594e-05,0,Low
C004432,1.6467993261328034e-05,0,Low
C004752,1.6399585371959032e-05,0,Low
C000002,1.638442839425858e-05,0,Low
C000704,1.6317353741595735e-05,0,Low
C001366,1.6303279248098697e-05,0,Low
C003137,1.6280600012748132e-05,0,Low
C002162,1.626674922384174e-05,0,Low
C003478,1.626651957674327e-05,0,Low
C004960,1.6252766800804032e-05,0,Low
C004988,1.6249517561429034e-05,0,Low
C000497,1.6218019147582784e-05,0,Low
C004645,1.616844585050739e-05,0,Low
C001841,1.6166297035966777e-05,0,Low
C003341,1.616329723295346e-05,0,Low
C004731,1.614866311551706e-05,0,Low
C000951,1.6129847738768446e-05,0,Low
C001266,1.6058144955040485e-05,0,Low
C003737,1.6048263384636607e-05,0,Low
C001198,1.6039337512896564e-05,0,Low
C000146,1.602746011214587e-05,0,Low
C001168,1.6000551575666888e-05,0,Low
C003873,1.5985205403365063e-05,0,Low
C003234,1.5907624675272916e-05,0,Low
C002221,1.5882171789937844e-05,0,Low
C002949,1.582591453493913e-05,0,Low
C000475,1.581371538990057e-05,0,Low
C003068,1.5797374504525588e-05,0,Low
C004505,1.5794864598922267e-05,0,Low
C004397,1.5648422097243388e-05,0,Low
C004976,1.5622386222422937e-05,0,Low
C002203,1.5594316296359425e-05,0,Low
C000856,1.559402287431488e-05,0,Low
C002287,1.555371283212235e-05,0,Low
C001328,1.5533285714362822e-05,0,Low
C003398,1.5507912944071123e-05,0,Low
C000153,1.5501684556657738e-05,0,Low
C004952,1.549058750243293e-05,0,Low
C002687,1.5489074997830656e-05,0,Low
C002291,1.5483828177248914e-05,0,Low
C004945,1.5446551395588688e-05,0,Low
C001381,1.54160141744944e-05,0,Low
C001592,1.5379741375438257e-05,0,Low
C003086,1.5349370670673973e-05,0,Low
C001608,1.5323922198012855e-05,0,Low
C002133,1.5292167413329105e-05,0,Low
C004135,1.5278026634885288e-05,0,Low
C002570,1.5276624583166332e-05,0,Low
C002744,1.5271398850561025e-05,0,Low
C000170,1.5250261318063106e-05,0,Low
C004070,1.5242196928763362e-05,0,Low
C001461,1.5236071975566106e-05,0,Low
C003715,1.5231756525987237e-05,0,Low
C003405,1.5206125146347944e-05,0,Low
C001549,1.5186426040844132e-05,0,Low
C001874,1.514902252718585e-05,0,Low
C003461,1.5139800963153336e-05,0,Low
C003219,1.5118044894230648e-05,0,Low
C000230,1.5061157261868394e-05,0,Low
C001027,1.5034461940248211e-05,0,Low
C004703,1.5033084023281612e-05,0,Low
C003004,1.5025272308882695e-05,0,Low
C000823,1.502232928865473e-05,0,Low
C003586,1.4991171999330708e-05,0,Low
C004364,1.49782524137767e-05,0,Low
C003313,1.4961975177307404e-05,0,Low
C002811,1.4940188222997468e-05,0,Low
C000527,1.4902417514011178e-05,0,Low
C000259,1.4826776521373771e-05,0,Low
C000082,1.481665543852704e-05,0,Low
C001756,1.4799192693310064e-05,0,Low
C000586,1.4758738704851823e-05,0,Low
C000168,1.4739442894938994e-05,0,Low
C002788,1.4698174216106382e-05,0,Low
C000324,1.4684446329416037e-05,0,Low
C002695,1.4672884775201746e-05,0,Low
C003724,1.4669864765296807e-05,0,Low
C004895,1.4644977859608791e-05,0,Low
C000041,1.462822840554172e-05,0,Low
C002042,1.46156843645353e-05,0,Low
C001157,1.4594816519555715e-05,0,Low
C004475,1.4587276970439057e-05,0,Low
C003148,1.4574762913955613e-05,0,Low
C004300,1.4486335554796145e-05,0,Low
C003069,1.4481775599369018e-05,0,Low
C002267,1.4473459030596091e-05,0,Low
C004053,1.4451192445757066e-05,0,Low
C004581,1.4402720953834979e-05,0,Low
C000130,1.4381344769399245e-05,0,Low
C000774,1.4373283655142643e-05,0,Low
C001008,1.4299836085829401e-05,0,Low
C000924,1.426356398767979e-05,0,Low
C002812,1.4236761598433027e-05,0,Low
C002015,1.4209526507298262e-05,0,Low
C001845,1.420321697197335e-05,0,Low
C004819,1.4180282644489087e-05,0,Low
C002358,1.4163050497389148e-05,0,Low
C002286,1.4136182627935676e-05,0,Low
C003699,1.4059914274134875e-05,0,Low
C002183,1.4007786926377664e-05,0,Low
C000574,1.3998032754972998e-05,0,Low
C000660,1.3987800465372695e-05,0,Low
C003547,1.3876097763228882e-05,0,Low
C003063,1.3873192911941712e-05,0,Low
C002340,1.3873179438925884e-05,0,Low
C004564,1.38693602259185e-05,0,Low
C001713,1.3841713233503787e-05,0,Low
C004870,1.3820830479260566e-05,0,Low
C003187,1.3816003825162724e-05,0,Low
C004020,1.3812106410239721e-05,0,Low
C000237,1.3800266237292144e-05,0,Low
C002692,1.3761578215356996e-05,0,Low
C003036,1.3722870839223896e-05,0,Low
C001177,1.3719641161728048e-05,0,Low
C001721,1.3688065438984223e-05,0,Low
C002745,1.3661290871763907e-05,0,Low
C003933,1.3654324184018426e-05,0,Low
C003775,1.3654105819536447e-05,0,Low
C002343,1.3629944236740374e-05,0,Low
C000107,1.3603565081837825e-05,0,Low
C004841,1.3602066829510816e-05,0,Low
C004378,1.3600139221288447e-05,0,Low
C001657,1.3589650430736892e-05,0,Low
C004631,1.3583880185421811e-05,0,Low
C003387,1.3575791010886259e-05,0,Low
C002505,1.3505794977621107e-05,0,Low
C001060,1.3484355923820144e-05,0,Low
C001734,1.347067315438197e-05,0,Low
C000363,1.3464819824136892e-05,0,Low
C000792,1.3460530523287166e-05,0,Low
C003679,1.3407735611665173e-05,0,Low
C002206,1.3381462176218264e-05,0,Low
C000504,1.3366827062388374e-05,0,Low
C003635,1.3352351072013048e-05,0,Low
C002089,1.3343564521406357e-05,0,Low
C000090,1.330175846354534e-05,0,Low
C000471,1.3271480998990236e-05,0,Low
C001970,1.3244424331754898e-05,0,Low
C000109,1.3220664731415537e-05,0,Low
C002160,1.3213421399643269e-05,0,Low
C002114,1.3190842414710728e-05,0,Low
C001640,1.3151384453342669e-05,0,Low
C003809,1.313696513034041e-05,0,Low
C001012,1.3115920586346268e-05,0,Low
C000143,1.3105353957359005e-05,0,Low
C000016,1.3087204818298315e-05,0,Low
C000870,1.3077526994622832e-05,0,Low
C001696,1.3023525264065523e-05,0,Low
C000558,1.3020974398305493e-05,0,Low
C003327,1.3010291140475347e-05,0,Low
C003930,1.2936252188094707e-05,0,Low
C000522,1.2924878605159545e-05,0,Low
C003385,1.2920170003691176e-05,0,Low
C000407,1.287624356759173e-05,0,Low
C001747,1.2846612920742128e-05,0,Low
C001468,1.281089640536889e-05,0,Low
C003064,1.2810444192554754e-05,0,Low
C002671,1.2791538260980719e-05,0,Low
C001387,1.2775453113786855e-05,0,Low
C004006,1.277438200144188e-05,0,Low
C000280,1.2766169331763364e-05,0,Low
C002539,1.2754828614015239e-05,0,Low
C002543,1.2739737097644673e-05,0,Low
C000141,1.2668512871953299e-05,0,Low
C001315,1.2660840185978994e-05,0,Low
C002016,1.2633532608667706e-05,0,Low
C004093,1.2632964088254495e-05,0,Low
C001436,1.2595968659313204e-05,0,Low
C003857,1.2584602375275127e-05,0,Low
C002665,1.2565598853038534e-05,0,Low
C000604,1.25521086295399e-05,0,Low
C000735,1.2492818837600147e-05,0,Low
C002045,1.24057046118931e-05,0,Low
C002508,1.2305941546146384e-05,0,Low
C003167,1.22812642301047e-05,0,Low
C004306,1.2278970586597855e-05,0,Low
C002702,1.22606191246102e-05,0,Low
C001522,1.2251109478841542e-05,0,Low
C003973,1.224604888380447e-05,0,Low
C002877,1.2214144637016336e-05,0,Low
C003722,1.2213506265626343e-05,0,Low
C004716,1.2210683180800634e-05,0,Low
C000450,1.220433417116213e-05,0,Low
C003132,1.2197938039214914e-05,0,Low
C003229,1.2159142370033658e-05,0,Low
C002912,1.2151114540614345e-05,0,Low
C004722,1.2034522970405759e-05,0,Low
C002667,1.2032514330801588e-05,0,Low
C002092,1.1990999358668617e-05,0,Low
C000959,1.1917892502369178e-05,0,Low
C004328,1.1890989688964594e-05,0,Low
C004392,1.1875476969030492e-05,0,Low
C003832,1.187081048750366e-05,0,Low
C003497,1.1832486502531311e-05,0,Low
C004601,1.1818983188226686e-05,0,Low
C004584,1.1799448880864858e-05,0,Low
C003138,1.1785262809387188e-05,0,Low
C004390,1.1778198349778056e-05,0,Low
C001619,1.1768466666306955e-05,0,Low
C001986,1.1757484694475017e-05,0,Low
C000440,1.1735597825274351e-05,0,Low
C003168,1.1712492492672304e-05,0,Low
C000060,1.1595625528650401e-05,0,Low
C000294,1.1578976896976576e-05,0,Low
C003942,1.1540249814222746e-05,0,Low
C000167,1.1515882477276445e-05,0,Low
C001801,1.1510334405995394e-05,0,Low
C003899,1.1499025979617835e-05,0,Low
C002930,1.1450686298272316e-05,0,Low
C001364,1.1435491734333626e-05,0,Low
C000589,1.1415750236433397e-05,0,Low
C003058,1.1383581507380357e-05,0,Low
C002719,1.1354476814084193e-05,0,Low
C000569,1.1335272765872925e-05,0,Low
C004081,1.1323619645611e-05,0,Low
C004447,1.1294258169538149e-05,0,Low
C004409,1.128129518317834e-05,0,Low
C000371,1.127287464744143e-05,0,Low
C001514,1.126327477117731e-05,0,Low
C003626,1.1255943661052779e-05,0,Low
C000828,1.1206073180199997e-05,0,Low
C000248,1.1192701176284363e-05,0,Low
C000915,1.1176461890551452e-05,0,Low
C002622,1.1175963433040649e-05,0,Low
C002481,1.1138557452576325e-05,0,Low
C002457,1.1117308676587553e-05,0,Low
C002675,1.1091951826090878e-05,0,Low
C004015,1.106064533851767e-05,0,Low
C002423,1.1042319913953156e-05,0,Low
C000666,1.101438123453521e-05,0,Low
C000996,1.1002532215679641e-05,0,Low
C000001,1.0989615672178293e-05,0,Low
C001153,1.098399588355695e-05,0,Low
C000566,1.0974683466885415e-05,0,Low
C002304,1.0933866719851878e-05,0,Low
C004830,1.0844204632872e-05,0,Low
C003443,1.0821990716722214e-05,0,Low
C002918,1.0818438987009879e-05,0,Low
C001876,1.080519099959755e-05,0,Low
C001247,1.0791561705738226e-05,0,Low
C004351,1.0732059369216056e-05,0,Low
C001158,1.0730018463157548e-05,0,Low
C004672,1.0672784498441678e-05,0,Low
C001869,1.0663744417753896e-05,0,Low
C001148,1.0577003410048693e-05,0,Low
C004285,1.0519579170407585e-05,0,Low
C002527,1.0502320832779006e-05,0,Low
C002038,1.0497351608790609e-05,0,Low
C001883,1.044007921301234e-05,0,Low
C003034,1.0380230051456696e-05,0,Low
C000987,1.0356605558378798e-05,0,Low
C003996,1.0338095366772552e-05,0,Low
C004974,1.033607713600379e-05,0,Low
C004668,1.0333716060456749e-05,0,Low
C000884,1.0331535967468083e-05,0,Low
C001260,1.0316085463787273e-05,0,Low
C003693,1.0289720974246277e-05,0,Low
C000366,1.0286827172050416e-05,0,Low
C000601,1.0257098058209646e-05,0,Low
C004569,1.025651013500707e-05,0,Low
C002698,1.0234806917095898e-05,0,Low
C004150,1.0178382962261468e-05,0,Low
C001206,1.0167576565585549e-05,0,Low
C000611,1.0148561250789066e-05,0,Low
C002441,1.011157355519642e-05,0,Low
C000449,1.0110967200899407e-05,0,Low
C004074,1.0096147140493047e-05,0,Low
C002428,1.007089244223116e-05,0,Low
C002990,1.0041890693887756e-05,0,Low
C003985,1.0022187760654943e-05,0,Low
C001067,1.0000266413931857e-05,0,Low
C004059,9.939197686911885e-06,0,Low
C003037,9.920845427479702e-06,0,Low
C002464,9.886169536747915e-06,0,Low
C004356,9.841014821131962e-06,0,Low
C002561,9.836774658393095e-06,0,Low
C000685,9.824354302248633e-06,0,Low
C000663,9.80100910000461e-06,0,Low
C002947,9.790292753672552e-06,0,Low
C000051,9.7847262398337e-06,0,Low
C003903,9.778976927073514e-06,0,Low
C001455,9.746650320011713e-06,0,Low
C001707,9.733058897082137e-06,0,Low
C002293,9.695020321882958e-06,0,Low
C000406,9.694662596192336e-06,0,Low
C003786,9.692517977581025e-06,0,Low
C000705,9.655648517318165e-06,0,Low
C000338,9.63465732515579e-06,0,Low
C004381,9.622267811504785e-06,0,Low
C004408,9.6201343847453e-06,0,Low
C004797,9.615350894257649e-06,0,Low
C003179,9.578501611031522e-06,0,Low
C000412,9.567094345824346e-06,0,Low
C003494,9.566745642731837e-06,0,Low
C001882,9.566091080831822e-06,0,Low
C003201,9.514466066455592e-06,0,Low
C001274,9.498009073314944e-06,0,Low
C004130,9.490471378752208e-06,0,Low
C002099,9.482817244399151e-06,0,Low
C000916,9.468499927393973e-06,0,Low
C000687,9.433068955370776e-06,0,Low
C001110,9.362428658253749e-06,0,Low
C001560,9.337518864222113e-06,0,Low
C003431,9.33212452781118e-06,0,Low
C004860,9.235937464738071e-06,0,Low
C001131,9.188488771201326e-06,0,Low
C004148,9.151378178505077e-06,0,Low
C003856,9.145582276133336e-06,0,Low
C002660,9.112192033035781e-06,0,Low
C004695,9.052409487614992e-06,0,Low
C004520,9.025490495000763e-06,0,Low
C002564,9.025209192386872e-06,0,Low
C002782,8.999235523113194e-06,0,Low
C001968,8.955180815576367e-06,0,Low
C002020,8.951084654200074e-06,0,Low
C003625,8.946987452367709e-06,0,Low
C001684,8.923613754293391e-06,0,Low
C001299,8.918881944075997e-06,0,Low
C001180,8.901627497057397e-06,0,Low
C000132,8.896259384510758e-06,0,Low
C004075,8.862314131115254e-06,0,Low
C001141,8.855790223720716e-06,0,Low
C002804,8.851127496703843e-06,0,Low
C000717,8.844832516159348e-06,0,Low
C002972,8.821030977893767e-06,0,Low
C000392,8.820643318506556e-06,0,Low
C004337,8.809701298413626e-06,0,Low
C003691,8.808416471336951e-06,0,Low
C003669,8.803867557546146e-06,0,Low
C002368,8.786274771244882e-06,0,Low
C001765,8.774291705725074e-06,0,Low
C001744,8.74741192335397e-06,0,Low
C004685,8.721746957271259e-06,0,Low
C000659,8.708133286303229e-06,0,Low
C000776,8.695003162975728e-06,0,Low
C001251,8.688196236314106e-06,0,Low
C000317,8.65698076559466e-06,0,Low
C002651,8.650401044568103e-06,0,Low
C002852,8.649736339493324e-06,0,Low
C000789,8.625104810499426e-06,0,Low
C002840,8.622002337733041e-06,0,Low
C003881,8.575072145803016e-06,0,Low
C004222,8.562068901228808e-06,0,Low
C002202,8.549102268209095e-06,0,Low
C004423,8.542546696276206e-06,0,Low
C004749,8.477887598629399e-06,0,Low
C003331,8.462914502366538e-06,0,Low
C000014,8.461146933300685e-06,0,Low
C002257,8.4250424454186e-06,0,Low
C000227,8.343107531105263e-06,0,Low
C001404,8.33326815974108e-06,0,Low
C004990,8.328392719860255e-06,0,Low
C002861,8.32417031506544e-06,0,Low
C003672,8.320689523053717e-06,0,Low
C002540,8.318878976881949e-06,0,Low
C004907,8.308540343934368e-06,0,Low
C003381,8.307375257156476e-06,0,Low
C002959,8.304034044466067e-06,0,Low
C001885,8.286047951971642e-06,0,Low
C003627,8.24352141768751e-06,0,Low
C003057,8.21270343947838e-06,0,Low
C002607,8.193976049413767e-06,0,Low
C004753,8.191760658648108e-06,0,Low
C001339,8.162193612025268e-06,0,Low
C001998,8.15497529168227e-06,0,Low
C000318,8.146098392131373e-06,0,Low
C003062,8.066197586646067e-06,0,Low
C002664,8.002647836293778e-06,0,Low
C001863,8.000806857100462e-06,0,Low
C004433,7.956572655848483e-06,0,Low
C000482,7.944812515438098e-06,0,Low
C001035,7.900411982000078e-06,0,Low
C002109,7.898179347273342e-06,0,Low
C002124,7.89310674987684e-06,0,Low
C003440,7.860013220951502e-06,0,Low
C001661,7.847198890912745e-06,0,Low
C004994,7.84443424122528e-06,0,Low
C000297,7.84106754875255e-06,0,Low
C004557,7.837805196901908e-06,0,Low
C003451,7.83712101286351e-06,0,Low
C004444,7.808336559832536e-06,0,Low
C001221,7.744614337860758e-06,0,Low
C004683,7.741434828409681e-06,0,Low
C002049,7.74095466362515e-06,0,Low
C000990,7.7281663089237e-06,0,Low
C003537,7.726902740359816e-06,0,Low
C002837,7.722961364825102e-06,0,Low
C004640,7.693572433967776e-06,0,Low
C000271,7.661954917338125e-06,0,Low
C004125,7.6529256419058e-06,0,Low
C002614,7.636101263982098e-06,0,Low
C000043,7.629263428263786e-06,0,Low
C001211,7.6159107947773325e-06,0,Low
C002318,7.612561924894266e-06,0,Low
C003994,7.59788969026153e-06,0,Low
C004588,7.565885884216129e-06,0,Low
C002105,7.55881575652306e-06,0,Low
C002321,7.553834794949183e-06,0,Low
C003608,7.544453350339394e-06,0,Low
C003380,7.533322608412208e-06,0,Low
C000761,7.492302697331806e-06,0,Low
C001727,7.47454096784287e-06,0,Low
C004345,7.457326754679052e-06,0,Low
C004613,7.434250504743227e-06,0,Low
C003383,7.37485010498785e-06,0,Low
C002531,7.36688720107444e-06,0,Low
C003214,7.364580377084024e-06,0,Low
C000937,7.358397523989222e-06,0,Low
C004873,7.311235590748659e-06,0,Low
C000539,7.293430979734534e-06,0,Low
C000368,7.2883730820206235e-06,0,Low
C002326,7.274067401057046e-06,0,Low
C003736,7.270182550529148e-06,0,Low
C001849,7.265947238630577e-06,0,Low
C001144,7.2655228835956965e-06,0,Low
C001087,7.225368470455777e-06,0,Low
C003200,7.222167118069074e-06,0,Low
C002681,7.219108950469261e-06,0,Low
C004327,7.1912966637809715e-06,0,Low
C003345,7.187874186921091e-06,0,Low
C004294,7.128431929651731e-06,0,Low
C004514,7.111813693592392e-06,0,Low
C003739,7.099640049471097e-06,0,Low
C004343,7.08648745992165e-06,0,Low
C004389,7.0813162836395355e-06,0,Low
C003757,7.037898662642312e-06,0,Low
C003217,7.0378722898394585e-06,0,Low
C004388,7.0314857023470094e-06,0,Low
C003733,7.014946015086536e-06,0,Low
C002739,7.005859778272788e-06,0,Low
C000955,6.999917430807173e-06,0,Low
C003934,6.9984712313043435e-06,0,Low
C004643,6.960007949884188e-06,0,Low
C003470,6.958672613533274e-06,0,Low
C001620,6.938940483118458e-06,0,Low
C000830,6.933641940292252e-06,0,Low
C003740,6.9209034622157666e-06,0,Low
C002923,6.9099577977635655e-06,0,Low
C003530,6.906607087866126e-06,0,Low
C003465,6.892508869341739e-06,0,Low
C004903,6.868767210792803e-06,0,Low
C004281,6.867422496969846e-06,0,Low
C003436,6.865117217718864e-06,0,Low
C002652,6.863934845181034e-06,0,Low
C003525,6.862013685963621e-06,0,Low
C004362,6.8563811963029186e-06,0,Low
C004863,6.84860154750032e-06,0,Low
C003397,6.848583348045854e-06,0,Low
C001975,6.838273577726978e-06,0,Low
C004888,6.829498009045281e-06,0,Low
C002384,6.811012638293855e-06,0,Low
C002080,6.799139096075756e-06,0,Low
C001530,6.7976365510464895e-06,0,Low
C002780,6.7806254946685515e-06,0,Low
C003484,6.772422078153306e-06,0,Low
C003065,6.771116530890151e-06,0,Low
C001016,6.763698069873821e-06,0,Low
C003574,6.747380740007992e-06,0,Low
C004259,6.739471610245903e-06,0,Low
C003540,6.736756295227011e-06,0,Low
C004642,6.726350370270401e-06,0,Low
C003917,6.686687035893585e-06,0,Low
C001337,6.681834809315848e-06,0,Low
C001689,6.675024215889374e-06,0,Low
C004410,6.664580757558983e-06,0,Low
C000387,6.625452743022229e-06,0,Low
C001496,6.613931968534506e-06,0,Low
C002275,6.585166113986609e-06,0,Low
C004507,6.577848335135818e-06,0,Low
C000582,6.5536822952106015e-06,0,Low
